6	3.39494
0	0.0892991	0	15.0643	0	-5.35794e-05	-5.35794e-05	0	-5.35794e-05	0	-0.000808811	0	0.150355	0	8.08811e-05	8.08811e-05	0	8.08811e-05	0	0	0	0	0	0
0.119997	0.385825	240	6.68462	0.00499568	-0.000168427	-0.000159497	-8.92991e-06	0.00482725	-3.54101e-08	-0.000276698	0	0.030645	-7.11905e-10	3.00927e-05	2.76663e-05	2.42643e-06	3.0092e-05	4e-05	0.000386238	0	-3.12394e-10	0	-8.08811e-07
0.479951	-0.28167	480	131.183	0.0100328	0.00042146	0.000456972	-3.55127e-05	0.0104543	-7.40532e-07	0.0183472	0	2.90369	-1.48881e-08	-0.00183154	-0.0018348	3.25642e-06	-0.00183156	0.00032	0.00193143	0	-1.98971e-09	0	-1.08551e-06
1.08018	-1.21299	720	-558.347	0.0151114	0.00141655	0.0013759	4.06494e-05	0.016528	1.65588e-06	0.0316501	0	40.4927	3.32908e-08	-0.00321663	-0.00316484	-5.17875e-05	-0.00321659	0.00108	-0.00154495	0	-6.19981e-08	0	1.72617e-05
1.92083	-2.07533	960	-898.324	0.0202316	0.00266766	0.0023977	0.000269966	0.0228993	7.13541e-06	0.0896503	0	39.0561	1.43454e-07	-0.00911105	-0.00896432	-0.000146733	-0.00911091	0.00256	-0.00424981	0	-1.94298e-07	0	4.89118e-05
3.00212	-2.61334	1200	-515.251	0.0253934	0.00403886	0.00336928	0.000669582	0.0294322	7.25341e-06	0.118917	0	0.270065	1.45827e-07	-0.0123066	-0.0118909	-0.000415662	-0.0123064	0.005	-0.00618124	0	-4.6192e-07	0	0.000138562
4.32479	-2.37964	1440	-168.092	0.0305968	0.00525379	0.00402266	0.00123113	0.0358506	5.36217e-06	0.125834	0	1.22775	1.07804e-07	-0.0133553	-0.0125829	-0.00077239	-0.0133551	0.00864	-0.00888562	0	-1.15824e-06	0	0.000257479
5.88869	-2.20283	1680	205.403	0.0358419	0.00675649	0.00485492	0.00190157	0.0425984	-5.08454e-06	0.102953	0	0.030645	-1.02222e-07	-0.0114457	-0.0102958	-0.00114988	-0.0114458	0.01372	-0.0096581	0	-1.45434e-06	0	0.000383313
7.69576	-1.08092	1920	272.441	0.041129	0.00797674	0.00526601	0.00271072	0.0491057	1.30648e-05	0.0662374	0	-22.7143	2.62661e-07	-0.00808118	-0.00662243	-0.00145875	-0.00808092	0.02048	-0.0119753	0	-2.58111e-06	0	0.000486266
9.74386	-0.784674	2160	389.757	0.0464577	0.00990552	0.00631712	0.00358839	0.0563633	3.76647e-05	0.0183472	0	-34.4459	7.57231e-07	-0.00348838	-0.00183096	-0.00165742	-0.00348762	0.02916	-0.00965834	0	-1.30099e-06	0	0.000552503
12.0386	-0.863419	2400	381.377	0.0518291	0.0123824	0.00774119	0.00464125	0.0642115	0.00017656	-0.0258181	0	-34.3261	3.54965e-06	0.000887114	0.00259947	-0.00171235	0.000890664	0.04	-0.0108171	0	-1.96244e-06	0	0.00057085
14.5813	-0.10565	2640	248.499	0.0572433	0.0147436	0.00881218	0.00593145	0.0719869	0.000468852	-0.058277	0	-28.4604	9.42606e-06	0.00424021	0.00587458	-0.00163437	0.00424964	0.05324	-0.013521	0	-3.43616e-06	0	0.000545032
17.3682	-0.0743362	2880	12.6701	0.0626996	0.0178657	0.0104655	0.00740014	0.0805653	0.000862694	-0.082222	0	-20.6792	1.73441e-05	0.00685034	0.00830847	-0.00145813	0.00686769	0.06912	-0.0115895	0	-2.49602e-06	0	0.000486755
20.4076	-0.847596	3120	-212.385	0.0681996	0.0218975	0.0127531	0.0091444	0.0900971	0.00149838	-0.0923322	0	-13.0178	3.01242e-05	0.00817418	0.00938306	-0.00120888	0.0082043	0.08788	-0.0115893	0	-2.49593e-06	0	0.000404533
