0	0.450889	0	-15.9837	0	-0.000270534	-0.000270534	0	-0.000270534	0	0.000706645	0	1.19614	0	-5.65316e-05	-5.65316e-05	0	-5.65316e-05	0	0	0	0	0	0
0.119983	0.114171	240	-18.3779	0.00499568	-4.16019e-05	3.48701e-06	-4.50889e-05	0.00495408	-2.78769e-07	0.00443143	0	-0.000957871	-1.16154e-09	-0.00035807	-0.000354537	-3.53323e-06	-0.000358071	4e-05	0.00231838	0	1.63827e-09	0	7.06645e-07
0.479975	-0.157902	480	-311.668	0.0100328	0.000338218	0.000382726	-4.45078e-05	0.010371	-5.58793e-07	0.0187985	0	17.357	-2.3283e-09	-0.00152961	-0.00150392	-2.56918e-05	-0.00152962	0.00032	0.00115919	0	-4.31774e-09	0	5.13808e-06
1.07999	-1.78782	720	-1014.37	0.0151114	0.00173997	0.00172069	1.92799e-05	0.0168514	-1.72103e-06	0.0842483	0	60.8118	-7.17097e-09	-0.00685969	-0.00674	-0.000119687	-0.0068597	0.00108	0.00115967	0	-4.30633e-09	0	2.39366e-05
1.92069	-1.9152	960	-895.853	0.0202316	0.00260759	0.00230153	0.000306062	0.0228392	-2.28831e-06	0.167258	0	43.6932	-9.53464e-09	-0.0139218	-0.0133808	-0.000540937	-0.0139218	0.00256	-0.00309038	0	-4.64097e-07	0	0.000108185
3.00132	-2.5235	1200	16.338	0.0253932	0.00400454	0.00331489	0.00068965	0.0293978	-3.14666e-05	0.165129	0	6.34368	-1.31111e-07	-0.0145901	-0.0132129	-0.00137724	-0.0145902	0.005	-0.00193167	0	-1.44938e-07	0	0.000275443
4.32426	-1.43391	1440	441.309	0.0305967	0.00469704	0.0034549	0.00124213	0.0352937	-5.30087e-05	0.120964	0	-15.5633	-2.20869e-07	-0.0118844	-0.00968137	-0.00220304	-0.0118846	0.00864	-0.00695372	0	-2.35751e-06	0	0.000440572
5.88726	-1.19629	1680	228.225	0.0358416	0.00606808	0.00425013	0.00181795	0.0419097	-9.40809e-05	0.09223	0	-16.2815	-3.92004e-07	-0.0101941	-0.00738593	-0.00280813	-0.0101944	0.01372	-0.00579453	0	-1.70659e-06	0	0.000561536
7.69332	-1.03694	1920	189.918	0.0411286	0.00776446	0.00523816	0.0025263	0.048893	-0.000106864	0.0757345	0	-13.6479	-4.45267e-07	-0.00933706	-0.00606731	-0.00326975	-0.00933751	0.02048	-0.00695324	0	-2.46411e-06	0	0.000653766
9.74291	-0.635804	2160	145.625	0.0464576	0.00962656	0.00622723	0.00339933	0.0560841	-8.61704e-05	0.0565785	0	-22.8656	-3.59043e-07	-0.00818213	-0.00453317	-0.00364896	-0.00818249	0.02916	-0.00811243	0	-3.30974e-06	0	0.000729501
