0.846113,1.94867,-0.00383546,-0.919569,-0.275835,3.9344,
0.847649,1.95558,-0.000110677,-8.10218,-0.0364147,3.9649,
0.926732,2.08304,-0.0634321,219.347,6.42793,3.92868,
1.12406,2.26961,-0.0863129,1078.87,8.58272,0.198245,
1.28836,2.40705,-0.072478,2048.52,5.47026,3.93059,
1.53713,2.66042,-0.0325695,2709.32,12.6529,3.91534,
1.68762,2.83548,0.0105316,4825.79,18.8778,3.91915,
1.91258,3.03818,0.0350088,5946.28,18.3989,3.92106,
2.10837,3.15258,0.188257,6913.54,27.9758,3.96299,
2.35407,3.34453,0.305854,7583.91,32.7641,3.93249,
2.49765,3.60174,0.300001,7983.74,26.7786,3.91915,
2.69036,3.77373,0.210074,8206.4,20.3143,3.91724,
2.86926,4.03324,0.150477,8271.05,10.9769,3.90199,
3.34453,4.29967,-0.0804597,8321.33,-8.41611,3.92487,
3.56412,4.61293,-0.186882,8529.62,-21.1054,3.90199,
3.7338,4.85325,-0.250204,8792.98,-24.9361,3.90199,
3.93189,5.21642,-0.306075,9092.26,-28.5274,3.91534,
4.07624,5.45751,-0.493379,9422.66,-51.5117,3.90199,
4.32347,5.82221,-0.522645,9523.21,-37.6253,3.90199,
4.49622,6.06023,-0.344388,9640.53,-4.8248,3.90009,
4.76726,6.68982,0.282441,9870.37,32.0459,3.92296,
4.9784,6.92861,0.296808,9879.95,41.6228,3.9344,
5.51816,7.22574,0.0222381,9913.47,9.77983,3.90199,
6.08864,7.91139,-0.0405512,9800.94,9.77983,3.93249,
6.08864,8.26304,0.017449,9683.63,9.06157,3.91724,
6.48866,8.57169,0.262753,9697.99,21.5114,3.9344,
7.20118,8.99398,0.359597,9405.9,33.4824,3.90199,
7.65955,9.36483,0.7507,8431.46,42.8198,3.90962,
8.04422,9.728,1.06678,7536.03,95.2528,3.93249,
8.68149,10.2516,1.17692,6255.13,95.7317,3.92677,
9.21588,10.6632,1.40626,5251.96,97.8864,3.92868,
9.97753,11.8348,1.58825,4560.03,105.308,3.93821,
11.487,12.595,1.63933,4107.53,67.9589,3.92487,
12.261,13.342,1.57867,2129.92,54.7908,3.9344,
13.0157,13.9785,1.68828,1493.06,55.2696,3.9344,
14.0507,15.7053,3.42882,1121.96,43.0592,3.9344,
15.8773,16.7119,2.91746,513.834,37.3131,3.94584,
16.9814,17.7753,1.57228,157.098,34.2007,3.94012,
17.826,18.5423,0.790609,32.5993,38.0314,3.93059,
19.1996,19.671,1.52439,315.115,45.4534,3.93059,
20.0848,20.4618,0.848077,130.762,45.4534,3.9344,
21.4653,21.7325,0.673544,-252.311,49.2841,3.9344,
22.4458,22.5948,0.666626,-20.0732,81.127,3.93631,
23.9338,23.7065,0.666626,274.414,120.153,3.93631,
25.0648,24.5035,3.24205,628.755,113.928,3.93821,
26.5251,25.7135,3.06805,942.396,134.278,3.94202,
27.5424,27.7313,3.18565,803.532,162.53,3.9344,
30.0531,28.5175,2.9728,1495.46,127.335,0.047655,
31.4736,29.5756,2.59394,2139.5,191.739,0,
32.2966,30.2766,2.59979,4732.42,62.2128,0,
33.4806,31.267,2.68706,5228.02,61.0158,3.9344,
34.3827,31.9573,2.90735,5764.32,92.8586,0,
35.6941,32.914,2.67109,6365.26,88.7885,3.93821,
36.6255,33.519,1.47224,6042.05,60.0581,3.93249,
37.9699,34.5931,2.7871,5551.23,38.2708,3.9344,
38.8513,36.5817,2.68812,5441.1,27.2575,3.9344,
40.9881,37.3964,2.85308,5589.54,-12.9651,3.92487,
42.1429,38.6317,2.75623,5292.66,-43.132,3.93631,
42.9798,39.5024,2.20975,6094.72,9.77983,3.92487,
44.1499,40.5605,2.49337,8050.78,35.3978,3.93821,
44.7327,41.8181,-0.640774,9231.12,153.432,3.90199,
45.4667,42.2803,-0.800408,12638.1,-80.4816,3.92106,
46.3113,42.9468,0.768792,13126.5,-116.395,3.91343,
46.6399,43.4044,1.58612,14371.5,-131.717,3.91534,
47.0921,44.0009,1.29558,13444.9,-118.071,3.93059,
47.4591,45.069,1.21311,12906.2,-171.94,3.93249,
48.5171,45.5788,1.33496,11548.7,-97.0016,3.9344,
49.2788,46.9301,1.48821,9745.88,-84.5517,7.80589,
50.4021,47.6488,1.32804,9422.66,-84.5517,3.92677,
50.4021,48.4388,1.05134,9106.62,-56.779,3.9344,
51.0693,49.0085,0.621397,9573.49,-83.8335,3.93631,
51.95,49.8938,0.621929,9611.8,-80.0027,3.93059,
52.4367,50.4267,0.797526,9848.83,-58.6943,3.9344,
52.4367,51.1737,1.12424,10009.2,-42.6532,3.92868,
53.4817,51.6674,1.26791,9523.21,-20.3871,3.92487,
54.1889,52.5258,1.08433,9243.09,-48.3993,3.90199,
54.8023,53.276,0.883728,8278.23,-34.2735,3.91915,
55.3743,53.9132,0.874682,7811.36,-36.9071,3.92487,
56.1214,54.7885,1.22907,7653.34,19.596,3.93631,
56.6619,55.415,1.59729,7744.32,28.694,3.92106,
