47.1259	30.6919	0.837124	7245.18	-64.0612	3.41591	
47.6902	31.1496	0.979198	6416.79	-8.51572	3.48835	
48.4419	31.9166	1.01645	6189.34	-31.2606	3.4731	
49.0715	32.4633	1.1085	5492.62	5.37065	3.42926	
49.936	33.2572	1.22929	5449.53	1.06108	3.42544	
50.6278	33.7455	1.68957	4980.27	54.6912	3.44832	
51.5254	34.5378	1.76619	4997.02	56.3672	3.44641	
52.1266	35.0868	1.6337	5207.71	24.2849	3.41973	
52.9228	35.8354	1.40542	5526.14	56.1277	3.45594	
53.3781	36.366	0.915344	7178.14	-36.7673	3.44641	
53.9992	37.1207	0.794555	7218.84	-32.6971	3.43116	
54.5006	37.6582	0.625343	7439.11	-50.4143	3.43497	
55.2162	38.4452	0.651416	7096.74	-84.6513	3.43879	
55.7275	38.9865	0.978134	5801.48	-21.205	3.4426	
56.5445	39.7466	1.04092	5782.32	-23.1204	3.44641	
57.1096	40.3547	1.12234	5284.33	1.77937	3.45785	
57.9058	41.243	1.0936	5066.46	-20.0079	3.44641	
58.5561	41.8665	1.05955	4563.67	3.93416	3.44641	
59.4705	42.8577	1.06274	4467.91	-5.64265	3.44451	
60.1401	43.581	1.03613	4336.22	2.73704	3.45594	
60.9793	44.4071	1.0372	4465.51	15.6657	3.45213	
61.5574	45.0352	0.99729	5461.5	-16.8954	3.45976	
62.3513	45.8337	1.0223	6014.56	38.4106	3.44641	
62.9118	46.3811	1.10957	6581.99	7.52544	3.42544	
63.7188	47.2219	1.02868	6364.11	-14.2618	3.45404	
64.3307	47.8184	0.830738	5935.55	-18.8108	3.45594	
65.12	48.696	0.80839	5789.51	-33.4154	3.48263	
65.7342	49.2412	0.822757	5576.42	-14.0224	3.4731	
66.6433	50.1311	0.851491	5459.11	-25.754	3.48454	
67.18	50.8451	0.757839	5157.44	-26.7116	3.44641	
67.9893	51.7073	0.633325	5135.89	-28.8664	3.44641	
68.6073	52.4483	0.37525	5257.99	-60.2305	3.44832	
69.3744	53.4303	0.370461	5195.74	-66.4554	3.44641	
70.0247	54.0937	0.448682	5281.93	-34.8519	3.4731	
70.8386	54.9866	0.542333	5406.43	-22.4021	3.44641	
71.4014	55.5855	0.870647	5351.37	11.3562	3.43688	
72.2383	56.4001	0.920133	5581.21	34.3405	3.44451	
72.8978	56.9867	0.931308	5696.13	11.3562	3.44069	
73.7355	57.8075	0.830206	5696.13	11.3562	3.45213	
74.3904	58.5146	0.399195	4760	-18.0925	3.43688	
75.2611	59.3561	0.872243	4760	-18.0925	3.44069	
75.9152	60.0902	1.34742	4314.68	-1.33311	3.43497	
76.9579	60.9985	1.29155	4314.68	-1.33311	3.42354	
77.609	61.6925	1.18034	4673.81	55.17	3.45594	
78.571	62.4949	1.02549	4673.81	55.17	3.44832	
79.2882	63.1375	0.920133	5849.36	18.5388	3.45022	
80.1834	64.171	0.85894	5849.36	18.5388	3.43497	
80.8837	64.9012	0.251268	5911.61	-54.7238	3.44641	
81.795	65.9976	0.170387	5911.61	-54.7238	3.44451	
82.4546	66.7569	0.509342	5875.7	-13.3041	3.45594	
83.4158	67.6745	0.608847	5875.7	-13.3041	3.45213	
84.1737	68.41	0.928647	5796.69	6.56777	3.45785	
85.2156	69.4028	1.04039	5961.89	23.0878	3.44641	
85.9135	70.0976	1.00101	6067.23	18.2993	3.46547	
86.8302	71.1795	0.800408	5813.45	-7.0792	3.44641	
87.4852	71.8536	0.318846	5981.04	-31.5	3.41782	
88.5186	72.9009	0.247543	5813.45	-48.2594	3.43497	
89.1713	73.5973	0.345452	4769.58	-23.8386	3.43497	
90.1456	74.5869	0.459324	4791.12	-21.6838	3.50169	
90.9863	75.3701	0.723784	4678.6	25.482	3.5055	
92.0275	76.4389	0.788169	4501.42	7.76484	3.45404	
92.7814	77.2059	0.576389	4065.68	9.20138	3.46547	
93.9569	78.3238	0.580646	3984.28	1.06111	3.52075	
94.6917	79.1461	0.746665	3929.21	6.08894	3.52457	
95.6484	80.2986	0.746665	4034.56	16.6234	3.52266	
96.3586	81.0065	0.546058	4506.21	-26.2328	3.50741	
97.3429	81.9401	0.494443	4812.67	4.41299	3.51313	
98.11	82.6565	0.29969	4860.56	-3.72729	3.50741	
99.095	83.7882	0.220937	4470.3	-42.7528	3.5036	
99.8913	84.5821	0.0719459	3821.47	-36.7673	3.49979	
101.002	85.7899	0.103341	3641.91	-54.7238	3.49216	
101.752	86.6997	0.104937	3110.39	-33.176	3.48835	
102.909	87.8952	0.111322	2906.89	-53.5267	3.5055	
103.821	88.9309	-0.00627467	2665.07	-28.8664	3.47882	
104.949	90.3061	0.049065	2595.64	-35.8096	3.44641	
105.852	91.1844	0.346516	2353.83	-41.7951	3.4121	
107.045	92.3169	1.04146	2538.18	-23.3598	3.42354	
107.862	93.0678	1.74491	3287.56	30.031	3.54935	
109.019	94.1819	1.33092	3802.32	81.5063	3.52457	
109.763	94.9198	0.433782	5267.57	-4.20615	3.53219	
110.678	96.0077	0.0799276	5222.08	-8.75513	3.53219	
111.444	96.8147	-0.248918	4822.25	-43.4711	3.55125	
112.492	97.8289	0.212424	4793.52	-46.3441	3.51694	
113.371	98.6359	0.981326	4515.79	17.3417	3.51122	
114.487	99.7346	1.08988	4499.03	15.6657	3.51313	
115.285	100.591	0.892996	3893.3	48.9451	3.50932	
116.526	101.781	0.633857	3615.57	21.1724	3.49597	
117.511	102.681	0.544462	2823.09	36.2559	3.47691	
118.778	103.964	0.693985	2710.56	25.0031	3.48072	
119.746	104.835	0.640774	2830.27	17.8205	3.45594	
120.941	106.128	0.55404	2753.66	10.1591	3.43879	
121.813	107.024	0.658334	3361.78	-18.0925	3.43688	
122.998	108.041	0.696646	3783.16	24.0454	3.44641	
123.711	108.888	0.273084	5188.56	-52.8084	3.44641	
124.752	109.938	0.140056	5485.44	-23.1203	3.42544	
125.618	110.697	-0.133982	5164.62	-18.3319	3.42544	
126.731	111.864	-0.195175	4625.92	-72.2015	3.41782	
127.623	112.7	-0.839031	3488.68	-11.6282	3.45785	
128.829	113.911	-0.706535	3354.6	-25.0357	3.46738	
129.692	114.81	0.535948	2772.81	-7.55801	3.41973	
130.97	116.149	0.631196	2722.53	-12.5858	3.42354	
131.94	117.179	0.407177	2461.56	-13.7829	3.48644	
133.173	118.397	0.28958	2492.69	-10.6705	3.49597	
134.066	119.258	0.459856	3773.59	-19.0502	3.49025	
135.219	120.343	0.283195	3775.98	-18.8108	3.48263	
135.902	121.132	-0.186129	3701.76	-53.0479	3.48454	
137.079	122.362	-0.152074	3943.58	-28.8664	3.44641	
137.883	123.176	-0.097798	3773.59	-29.5847	3.47501	
139.012	124.35	-0.0733209	3555.72	-51.3719	3.41401	
139.921	125.151	-0.0509721	3031.39	-13.3041	3.45404	
141.11	126.462	0.00489969	2935.62	-22.8809	3.54553	
142.129	127.411	-0.0892842	2542.97	-15.2195	3.55697	
143.468	128.8	-0.152606	2478.32	-21.6838	3.56269	
144.411	129.754	0.11079	2578.88	3.21589	3.55888	
145.588	130.945	0.144313	2916.46	36.9741	3.55697	
146.48	131.947	0.152827	4084.83	-8.99454	3.54935	
147.724	133.158	0.305011	4695.36	52.0576	3.55507	
148.699	134.054	0.410902	6723.24	-14.2618	3.54363	
149.914	135.339	0.268828	6859.71	-0.614844	3.52075	
150.773	136.21	0.0985515	7170.96	-14.0224	3.55697	
152.154	137.551	0.0825881	7226.03	-8.51572	3.54935	
153.008	138.475	0.201249	6366.51	29.0733	3.52457	
154.406	139.751	0.226791	6098.36	2.2582	3.56841	
155.296	140.74	0.149102	5135.89	16.1446	3.52266	
156.565	141.924	-0.0451189	4910.83	-6.36091	3.54553	
157.488	142.919	0.300754	4941.96	22.1301	3.55125	
158.71	144.152	0.327892	4925.2	20.4541	3.56841	
159.573	145.082	-0.930022	4173.42	15.6657	3.52266	
160.895	146.424	-0.381946	3871.75	-14.5012	3.53219	
162.002	147.36	-2.26296	3378.54	17.5811	3.53029	
163.436	148.746	-1.25993	3234.89	3.21588	3.57222	
164.475	149.707	0.135267	2926.04	7.28604	3.56078	
165.844	151.158	-2.00968	2978.71	12.5533	3.52075	
166.941	152.213	-1.82397	3414.46	1.53995	3.54172	
168.188	153.386	0.150166	3658.67	25.9608	3.58366	
169.039	154.39	3.12308	4554.1	-11.3887	3.58938	
170.351	155.717	3.21247	4601.98	-6.60034	3.5665	
171.331	156.661	-0.359597	4214.12	36.4953	3.52457	
172.601	158.06	-2.84616	3945.97	9.68024	3.53791	
173.621	158.904	-1.45362	2775.21	-11.6282	3.536	
174.943	160.341	1.04678	2607.61	-28.3876	3.52266	
175.838	161.247	0.993565	3254.05	-26.4722	3.5341	
177.285	162.561	0.101744	3196.58	-32.2183	3.51313	
178.178	163.638	-0.212734	2679.44	-26.951	3.54363	
179.547	165.014	-0.142496	2653.1	-29.5847	3.53029	
180.645	166.183	-0.0546969	2375.37	-4.68499	3.53791	
182.044	167.714	-0.138771	2325.1	-9.7128	3.52838	
183.131	168.716	-0.272331	2162.29	-19.7685	3.51885	
184.556	170.248	-0.2569	2030.61	-32.9366	3.50741	
185.591	171.253	0.126221	2116.8	-8.99454	3.536	
186.963	172.669	0.302883	2495.08	28.8339	3.54172	
188.064	173.658	0.620022	3155.88	20.6936	3.50741	
189.396	175.025	0.511471	3421.64	47.2692	3.49788	
190.422	176.144	-0.230294	4503.82	-40.8374	3.50932	
191.717	177.483	-0.153138	4297.92	-61.4276	3.50741	
192.652	178.531	0.293837	3416.85	-13.5435	3.50932	
194.132	179.88	0.611508	3586.84	3.45531	3.53219	
195.019	180.773	0.84883	3510.23	47.9875	3.52075	
196.352	182.077	0.885546	3203.77	17.3417	3.536	
197.383	183.052	0.28213	2566.91	-9.95222	3.54363	
198.751	184.513	-0.40057	2387.34	-27.9087	3.5665	
199.889	185.501	-2.653	2416.08	-35.0913	3.5665	
201.327	186.973	-1.11786	2248.48	-51.8507	3.53982	
202.353	187.955	0.245415	1834.28	-45.3864	3.5646	
203.762	189.45	1.21333	1834.28	-45.3864	3.54363	
204.94	190.671	2.31586	1470.37	9.20139	3.53791	
206.464	192.269	-0.38035	1391.36	1.30052	3.55888	
207.624	193.424	-2.71366	1274.04	-17.6137	3.53029	
209.151	195.041	-2.07087	1175.88	-27.4299	3.54744	
210.351	196.255	0.237433	1235.73	-26.7116	3.52838	
211.959	197.985	2.10994	1305.17	-19.7685	3.54744	
212.983	199.14	1.22024	1582.89	-89.2003	3.53982	
214.365	200.847	0.27947	1604.44	-87.0455	3.52075	
215.386	201.918	0.40558	3306.72	-183.053	3.54744	
216.747	203.249	0.0410833	5044.91	-9.23398	3.536	
217.863	204.287	2.40153	7338.55	131.066	3.53029	
219.288	205.514	2.82137	7178.14	115.025	3.52838	
220.28	206.618	0.519985	6242.01	98.5051	3.54744	
221.595	208.069	-0.0366051	5765.56	50.8605	3.53791	
222.721	209.109	-0.219652	4604.38	48.2269	3.536	
224.217	210.669	-0.0179811	4211.73	8.96196	3.51694	
225.368	211.787	0.0964231	3591.63	8.72255	3.58938	
226.91	213.322	0.0969552	3467.13	-3.72729	3.53791	
227.975	214.453	-0.0179811	3088.85	19.7359	3.51504	
229.68	216.016	0.0283127	3127.15	23.5666	3.53982	
230.803	217.27	0.963767	3127.15	75.7602	3.5341	
232.442	218.647	1.13032	3313.9	94.435	3.57413	
233.668	219.8	1.14575	2902.1	106.885	3.50741	
235.246	221.289	1.10957	2665.07	83.1822	3.50932	
236.509	222.308	1.05582	3158.28	19.4965	3.51122	
237.967	223.779	0.758371	3407.27	44.3962	3.54363	
238.906	224.833	0.288516	3900.48	-17.3742	3.53219	
240.459	226.375	-0.0706603	3392.91	-68.1313	3.50741	
241.412	227.444	-0.489965	3309.11	-39.6403	3.52075	
242.918	228.892	-0.323946	3388.12	-31.7395	3.53791	
244.069	230.055	0.330553	2437.62	3.93416	3.55888	
245.583	231.51	0.320975	2282	-11.6282	3.54935	
246.744	232.701	-0.159523	2052.16	-7.79744	3.54553	
248.3	234.372	-0.0972659	2097.65	-3.24845	3.52838	
249.442	235.528	-0.900224	1819.92	19.7359	3.53029	
251.023	237.258	-1.09817	1597.26	-2.5302	3.52647	
252.212	238.418	-0.0653392	2044.97	-65.0189	3.51313	
253.583	240.083	-0.272863	2121.59	-57.3574	3.54363	
254.699	241.169	-0.534662	3467.13	-55.9209	3.53791	
256.219	242.6	0.114515	4757.6	73.1266	3.53219	
257.287	243.757	0.97973	5248.42	85.8158	3.53219	
258.921	245.219	0.796683	4659.44	26.9185	3.53982	
259.893	246.429	0.558297	3649.09	42.7202	3.53982	
261.406	248.019	0.650884	3342.63	12.0744	3.55125	
262.68	249.142	0.0464045	2947.59	-16.8954	3.55888	
264.309	250.84	0.303947	2909.28	-20.7261	3.56078	
265.516	252.043	0.459324	2619.58	-17.6137	3.56841	
267.033	253.624	0.130478	2384.95	-41.0769	3.5646	
268.179	254.81	0.0128814	1930.05	-13.7829	3.54363	
269.856	256.451	0.0155419	1932.45	-13.5435	3.55888	
271.142	257.748	0.54393	2169.47	31.2281	3.54172	
272.761	259.169	0.891399	2394.53	53.7335	3.54553	
273.904	260.268	0.983987	2667.47	44.1567	3.54172	
275.417	261.854	1.26973	2660.28	43.4385	3.54744	
276.456	262.898	-0.583085	3210.95	-28.3876	3.52457	
278.082	264.521	-0.412809	2995.47	-49.9354	3.536	
279.101	265.603	-1.13861	2234.12	-19.2896	3.536	
280.744	267.152	0.512003	2059.34	-36.7673	3.54172	
281.986	268.245	1.20375	1908.5	-24.078	3.55507	
283.564	269.879	2.15463	2236.51	8.72256	3.56841	
284.808	270.959	1.77896	2262.85	34.3405	3.53982	
286.468	272.514	3.89464	2222.15	30.2704	3.55507	
287.717	273.795	3.41947	2157.5	33.8617	3.53982	
289.332	275.441	1.0356	2056.94	23.806	3.52075	
290.509	276.641	-0.527213	2715.35	-57.8363	3.5341	
292.06	278.303	-0.889582	2803.94	-48.9777	3.54172	
293.291	2.50932	
474.027	460.845	0.679086	931.67	10.3985	3.51885	
475.946	462.78	0.419947	1022.65	19.4965	3.50741	
477.411	464.258	-1.18863	1147.15	10.3985	3.52838	
479.312	465.969	-1.01303	1101.66	5.84951	3.52647	
480.728	467.428	0.153359	1147.15	-10.1916	3.50741	
482.597	469.262	0.0123493	1422.48	17.3417	3.50741	
483.872	470.546	0.343855	1755.28	6.08893	3.51694	
485.786	472.529	-0.193578	1499.1	-19.529	3.52647	
487.071	473.836	-1.07103	1422.48	-21.9232	3.51122	
488.996	475.784	0.0825881	1585.29	-5.64266	3.51694	
490.458	477.136	0.551911	1740.91	37.6924	3.51694	
492.321	479.055	0.47848	2143.14	77.915	3.50169	
493.77	480.482	1.2527	2873.37	24.5243	3.5055	
495.658	482.331	2.67983	2655.5	2.73705	3.5055	
496.986	483.796	2.70856	2665.07	1.30052	3.49025	
498.791	485.766	0.757839	2729.72	7.76488	3.50741	
500.272	487.224	-0.298937	2641.13	-12.5858	3.51313	
502.333	489.187	-1.33496	2504.66	-26.2328	3.50741	
503.845	490.497	-0.137706	2152.71	-11.1493	3.51313	
505.751	492.52	0.380039	1910.9	-35.3308	3.51313	
507.144	493.946	-1.16788	1362.63	-27.4299	3.51122	
509.21	495.98	-3.83323	1570.92	-6.60035	3.536	
510.497	497.496	-0.431965	2188.63	32.6646	3.50932	
512.328	499.157	2.0977	2152.71	29.0733	3.50932	
513.782	500.645	1.68212	1633.17	-32.4577	3.50932	
515.746	502.488	0.914812	1360.23	-59.7516	3.47119	
517.189	503.862	-1.26046	1039.41	2.49763	3.50741	
519.07	505.818	0.741343	998.708	-1.57251	3.52075	
520.422	507.144	-2.17517	948.43	-27.6693	3.52838	
522.369	509.122	-3.88059	929.276	-29.5847	3.51313	
523.834	510.522	-2.25711	737.74	-17.1348	3.53982	
525.759	512.52	0.26191	764.076	-14.5012	3.51122	
527.319	513.862	1.67094	1041.8	44.3962	3.51885	
529.311	515.826	1.51557	1673.87	107.603	3.49025	
530.62	517.336	0.4987	2746.48	70.7324	3.50932	
532.689	519.152	0.122497	2746.48	70.7324	3.51313	
534	520.659	-0.24945	3117.58	5.84951	3.50741	
535.887	522.638	-1.35358	3117.58	5.84951	3.50741	
537.387	524.076	-2.10227	3287.56	0.342847	3.50741	
539.338	526.114	-1.53131	3287.56	0.342847	3.50741	
540.899	527.529	0.204974	3057.72	-24.5568	3.50169	
542.951	529.515	2.71814	3057.72	-24.5568	3.52647	
544.385	530.92	0.53382	1870.2	-29.3453	3.48835	
546.414	532.946	-4.22912	1870.2	-29.3453	3.47691	
547.747	534.571	-1.81971	1800.77	12.5533	3.47882	
549.659	536.449	-0.153138	1800.77	12.5533	3.48072	
551.224	537.963	0.432718	1685.84	-22.8809	3.45404	
553.118	539.912	0.577453	1685.84	-22.8809	3.44451	
554.633	541.303	0.850427	665.914	-2.29077	3.50741	
556.537	543.338	0.236901	665.914	-2.29077	3.48644	
557.924	544.738	-0.546369	972.372	-15.2195	3.49788	
559.868	546.727	-1.27323	1183.06	5.84951	3.5055	
561.376	548.174	0.445489	1130.39	-2.76962	3.46929	
563.342	550.155	0.270956	876.603	-28.1482	3.52075	
564.893	551.716	-0.0185133	510.291	5.61009	3.51885	
566.908	553.571	-1.87878	601.27	14.7081	3.50741	
568.334	555.191	-2.39865	1044.2	38.8895	3.51122	
570.55	557.174	-1.18278	1135.18	47.9875	3.48263	
571.853	558.542	-0.58202	886.18	-3.24846	3.47882	
573.695	560.621	-0.511782	730.557	-18.8108	3.51313	
575.128	562.016	1.88219	792.806	-59.991	3.50741	
577.047	563.947	2.18177	630.001	-76.2716	3.50741	
578.557	565.293	1.71458	352.273	-32.6971	3.49025	
580.581	567.399	2.29352	431.282	-24.7963	3.46547	
582.02	568.937	1.34689	369.033	-9.95222	3.5055	
583.925	570.732	-0.0195775	419.311	-4.9244	3.45594	
585.389	572.369	-0.261689	146.372	-18.3319	3.47119	
587.325	574.362	-0.210074	50.6038	-27.9087	3.48072	
588.951	575.785	-3.87473	239.746	-11.3887	3.48644	
591.015	577.9	-3.75128	215.804	-13.7829	3.45976	
592.423	579.367	0.558297	311.572	-9.47338	3.48644	
594.571	581.36	0.542866	361.85	-4.44556	3.51694	
595.991	582.784	-0.0424584	452.83	-18.3319	3.5646	
598.018	584.854	-2.25285	570.146	-6.60034	3.55888	
599.503	586.376	-0.794865	1803.16	-44.1893	3.54935	
601.55	588.234	0.189011	2887.73	64.268	3.536	
603.136	589.752	-1.72979	5076.03	-13.783	3.55125	
605.187	591.782	0.822757	5310.67	9837.043	824.371	-0.731012	64.969	-11.1493	3.47691	
839.19	826.659	-1.58984	333.12	15.6657	3.44832	
840.77	828.147	-1.112	1178.27	44.1567	3.44069	
843.109	830.284	-4.13813	1700.21	96.3503	3.42735	
844.558	831.827	-0.670351	2507.05	26.2002	3.49597	
846.744	834.059	0.114515	2420.86	17.5811	3.5036	
848.406	835.783	-1.29346	2322.7	18.7782	3.50741	
850.487	837.893	-1.27643	2250.88	11.5956	3.46547	
852.151	839.594	-1.91124	1980.33	2.2582	3.45022	
854.368	841.797	-1.4616	1590.08	-36.7673	3.45213	
855.912	843.381	-0.954499	1015.47	-3.72729	3.44641	
858.054	845.701	-0.597984	1099.26	4.65241	3.46738	
859.773	847.293	1.79972	1166.3	13.7504	3.45785	
862.018	849.583	2.1541	986.737	-4.20614	3.47691	
863.648	851.108	1.24898	555.78	-12.8253	3.46929	
865.826	853.344	-0.285634	488.743	-19.529	3.44641	
867.401	855.137	-0.552754	474.378	-15.6983	3.4426	
869.757	857.214	-0.141431	766.47	13.511	3.47691	
871.239	858.92	0.534884	876.603	0.103427	3.51504	
873.416	861.056	0.386424	493.531	-38.2038	3.46547	
875.035	862.613	-0.000421405	14.6908	-7.07918	3.44832	
877.184	864.844	0.889271	26.6618	-5.88208	3.4731	
878.847	866.397	0.882353	143.978	-13.7829	3.44641	
881.157	868.632	0.0682212	-45.1642	-32.6971	3.45022	
882.676	870.108	1.7928	-471.332	-40.8374	3.44641	
884.942	872.369	2.36109	-370.776	-30.7818	3.44451	
886.581	874.121	1.79918	-128.961	-2.29077	3.44641	
888.69	876.197	0.864794	177.497	28.355	3.44451	
890.411	877.915	2.81605	493.531	-8.03686	3.44641	
892.547	880.1	1.19577	469.589	-10.4311	3.42926	
894.028	881.671	0.00277123	1025.04	-0.375415	3.4426	
896.359	883.938	0.43059	1393.75	36.4953	3.65991	
897.853	885.454	-0.736333	2085.68	28.5944	3.66944	
900.082	887.644	-1.62177	2064.13	26.4396	3.67706	
901.745	889.177	-0.218588	1906.11	17.8205	3.65991	
903.986	891.422	-0.954499	1762.46	3.4553	3.68469	
905.767	893.233	1.82366	1441.64	14.9475	3.67897	
907.921	895.327	4.19741	1343.47	5.13125	3.68469	
909.466	897.044	1.1681	962.795	0.10343	3.69041	
911.733	899.361	-0.833178	838.296	-12.3464	3.68087	
913.421	900.942	-0.816682	560.569	-1.81193	3.68469	
915.602	903.247	0.859473	433.676	-14.5012	3.66944	
917.387	904.86	-1.56643	481.56	-67.1736	3.68659	
919.62	907.125	-1.68669	213.41	-93.9887	3.68087	
921.257	908.628	-1.06252	371.427	-74.8351	3.6885	
923.503	910.921	-2.50667	630.001	-48.9777	3.69231	
924.999	912.614	-3.32932	759.288	-59.0334	3.6885	
927.153	914.758	-0.886921	833.508	-51.6113	3.70184	
929.302	916.664	-1.84898	821.537	-57.5968	3.69041	
930.826	918.409	-2.70143	237.352	-46.1047	3.68087	
933.018	920.809	-1.32804	227.775	-47.0623	3.66944	
934.754	922.432	-0.898095	460.012	-17.1348	3.67134	
937.004	924.682	-1.05134	747.317	11.5956	3.68659	
938.799	926.248	0.396003	1204.61	-24.5569	3.68087	
941.012	928.585	1.32028	1087.29	-36.2884	3.6885	
942.503	930.178	-0.0440547	730.557	-27.4299	3.67325	
944.914	932.484	-0.603305	886.18	-11.8676	3.66753	
946.397	934.231	-0.0999265	1441.64	-26.2328	3.67134	
948.633	936.283	3.21833	1511.07	-19.2896	3.66181	
950.354	938.065	1.62199	1264.46	-0.85426	3.67516	
