30.25	0.110917	16.9241	0.022454	0.0941682	-9.24301e-05	-0.00134609	30	0.255148
36	0.144	16.9241	0.022454	0.0941682	-9.24301e-05	-0.00134609	35.5002	0.227521
42.25	0.183083	21.4704	0.0417755	0.115639	-0.000120399	-0.00130266	41.5004	0.204044
49	0.228667	25.4628	0.0762576	0.141101	-0.0001515	-0.00122146	48.0006	0.17814
56.25	0.28125	28.2704	0.151266	0.169372	-0.000181299	-0.00105405	55.0008	0.143743
64	0.341333	31.1684	0.227945	0.20054	-0.000206579	-0.000811084	62.5011	0.103826
72.25	0.409417	35.4606	0.29241	0.236001	-0.000224612	-0.000508521	70.5014	0.0613155
81	0.486	40.4022	0.350171	0.276403	-0.000230718	-0.00015115	79.0018	0.0172211
90	0.5715	48.0997	0.373491	0.324503	-0.00022021	0.00021846	88.0022	-0.022344
99	0.666	56.6258	0.350587	0.381128	-0.00018899	0.000551354	97.0027	-0.0511607
108	0.7695	66.3682	0.285358	0.447496	-0.000135389	0.000807623	106.003	-0.0685781
117	0.882	77.5805	0.236166	0.525077	-5.60305e-05	0.00102292	115.004	-0.0800628
126	1.0035	88.5293	0.216745	0.613606	5.28814e-05	0.00123024	124.004	-0.0893013
135	1.134	98.6105	0.186528	0.712217	0.000191438	0.00140509	133.004	-0.0950931
144	1.2735	108.893	0.126674	0.82111	0.000356125	0.00151237	142.005	-0.0958672
153	1.422	116.959	0.0624236	0.938069	0.000538151	0.00155633	151.005	-0.0927746
162	1.5795	124.117	0.00649267	1.06219	0.000730434	0.0015492	160.006	-0.0871561
171	1.746	134.008	-0.0147933	1.19619	0.0009358	0.0015325	169.006	-0.0816259
180	1.9215	137.674	0.0102156	1.33387	0.00114983	0.00155464	178.006	-0.0786193
189	2.106	145.85	0.0473765	1.47972	0.00138555	0.00161615	187.007	-0.0777975
198	2.2995	149.807	0.0688189	1.62952	0.00163927	0.00169363	196.007	-0.0777844
207	2.502	157.943	0.0606308	1.78747	0.00191631	0.00175409	205.008	-0.0770249
216	2.7135	167.731	0.0115715	1.9552	0.00221031	0.00175281	214.008	-0.0737328
225	2.934	172.874	-0.0104109	2.12807	0.00251099	0.0017393	223.009	-0.0702125
234	3.1635	186.419	-0.0122547	2.31449	0.0028336	0.00173058	232.01	-0.067151
243	3.402	190.836	-0.0160882	2.50533	0.00316108	0.001716	241.01	-0.0640996
252	3.6495	191.954	-0.0314335	2.69728	0.0034838	0.00168121	250.011	-0.0605398
261	3.906	199.499	-0.0810812	2.89331	0.00379695	0.00159746	259.011	-0.0555258
270	4.1715	199.499	-0.0810812	3.09281	0.00409936	0.00151584	268.012	-0.05092
279	4.446	213.511	-0.0242357	3.30632	0.00442217	0.0015119	277.013	-0.0491383
288	4.7295	222.993	0.105031	3.52932	0.0047919	0.00165802	286.014	-0.0521921
297	5.022	240.885	0.265554	3.7702	0.00526661	0.0019707	295.014	-0.0601425
306	5.32349	260.041	0.424491	4.03024	0.00590037	0.00243715	304.015	-0.0721764
315	5.63399	284.712	0.518401	4.31495	0.00674706	0.00297385	313.016	-0.0855389
324	5.95349	296.122	0.596294	4.61107	0.00780787	0.00358237	322.016	-0.100163
333	6.28199	311.201	0.73619	4.92227	0.00916093	0.00434788	331.016	-0.118262
342	6.61949	321.947	0.8775	5.24421	0.0108512	0.00525013	340.017	-0.139025
351	6.96599	325.084	0.969557	5.56929	0.0128758	0.00622794	349.017	-0.160666
360	7.32149	327.054	0.938696	5.89634	0.0152105	0.00713871	358.017	-0.179534
369	7.68599	324.431	0.81367	6.22076	0.0177736	0.00790049	367.017	-0.193821
378	8.05949	330.497	0.691742	6.55124	0.0205983	0.0085468	376.018	-0.20466
387	8.44199	328.475	0.620853	6.8797	0.0236007	0.00914043	385.018	-0.213761
396	8.83349	334.457	0.619453	7.21415	0.0268639	0.00975694	394.018	-0.222969
405	9.23399	344.432	0.569757	7.55856	0.0304155	0.0103117	403.019	-0.230387
414	9.64349	348.079	0.485698	7.90662	0.034166	0.010775	412.019	-0.235482
423	10.062	362.91	0.384627	8.2695	0.0382069	0.011135	421.019	-0.238151
432	10.4895	387.492	0.37221	8.65697	0.0426681	0.0115131	430.02	-0.241087
441	10.926	403.784	0.386585	9.06073	0.0474772	0.0119104	439.02	-0.244296
450	11.3715	425.123	0.437151	9.48582	0.0527354	0.0123689	448.019	-0.248606
459	11.826	446.359	0.459789	9.93214	0.0584665	0.0128401	457.019	-0.252999
468	12.2895	453.406	0.310185	10.3855	0.0644075	0.0131033	466.019	-0.253202
477	12.762	450.867	-0.0476803	10.8363	0.070244	0.0129456	475.018	-0.245419
486	13.2435	458.2	-0.291013	11.2945	0.0760136	0.0125921	484.018	-0.234282
495	13.734	456.889	-0.334845	11.7514	0.0816153	0.0122609	493.018	-0.223961
504	14.2335	457.564	-0.218974	12.2089	0.0871485	0.0120931	502.018	-0.216939
513	14.742	461.819	-0.261143	12.6707	0.0926132	0.0118332	511.018	-0.208542
522	15.2595	464.071	-0.533145	13.1347	0.0978259	0.0112328	520.018	-0.194538
531	15.786	479.904	-0.917858	13.6146	0.10273	0.0102199	529.018	-0.173991
540	16.3215	493.826	-1.18187	14.1084	0.10717	0.00898948	538.018	-0.150488
549	16.866	535.755	-1.31696	14.6441	0.111276	0.00766485	547.019	-0.126208
558	17.4195	557.259	-1.35721	15.2014	0.1148	0.00632318	556.019	-0.102436
567	17.982	558.544	-1.14273	15.7599	0.117744	0.00527205	565.019	-0.0840522
576	18.5535	548.391	-0.797482	16.3083	0.120269	0.00460457	574.019	-0.0722635
585	19.134	535.695	-0.91997	16.844	0.122231	0.00366093	583.019	-0.0565723
594	19.7235	531.407	-1.26262	17.3754	0.123457	0.00230756	592.02	-0.0351248
603	20.322	534.111	-1.45803	17.9095	0.12389	0.00081105	601.021	-0.0121742
612	20.9295	534.758	-1.40212	18.4443	0.123597	-0.000548175	610.022	0.008073
621	21.546	547.089	-1.25239	18.9914	0.122648	-0.00173446	619.023	0.0252157
630	22.1715	573.677	-1.1555	19.565	0.121015	-0.00284625	628.024	0.0407991
639	22.806	598.908	-0.917685	20.1639	0.118818	-0.00366911	637.025	0.0518574
648	23.4495	612.946	-1.30626	20.7769	0.115699	-0.00508846	646.025	0.0709241
657	24.102	677.308	-1.524	22.1056	0.105893	-0.0081299	655.026	0.111771
666	24.7635	677.308	-1.524	22.1056	0.105893	-0.0081299	664.025	0.110258
675	25.434	696.259	-1.59168	22.8018	0.0991182	-0.00973017	673.025	0.130201
684	26.1135	702.974	-1.5527	23.5048	0.0912008	-0.0112629	682.025	0.148726
693	26.802	700.769	-1.23345	24.2055	0.0825159	-0.0123938	691.024	0.161532
702	27.4995	693.028	-0.998834	24.8985	0.0732858	-0.0133188	700.024	0.171359
711	28.206	698.876	-1.00154	25.5973	0.0632824	-0.0143141	709.023	0.18183
720	28.9215	731.169	-1.62476	26.3283	0.0514888	-0.0161304	718.023	0.202337
729	29.646	754.114	-1.90552	27.0823	0.0378273	-0.018117	727.022	0.224446
738	30.3795	745.463	-2.45993	27.8276	0.0223489	-0.020765	736.02	0.254107
