0	-0.235557	0	-73.2925	0	0.000424002	0.000424002	0	0.000424002	0	0.00172937	0	3.02717	0	-0.000207524	-0.000207524	0	-0.000207524	0	0	0	0	0	0
0.120009	0.425133	240	-65.1821	0.00499568	-0.000478556	-0.000549223	7.0667e-05	0.00451713	1.33124e-07	0.0033257	0	2.6426	1.33124e-10	-0.000409445	-0.000399068	-1.03762e-05	-0.000409444	4e-05	-0.00117874	0	-2.03847e-09	0	1.72937e-06
0.47995	2.7552	480	40.1927	0.0100328	-0.00411633	-0.00409546	-2.08701e-05	0.00591648	-9.42969e-07	-0.0317937	0	-0.37559	-9.42969e-10	0.0037848	0.00381513	-3.03296e-05	0.0037848	0.00032	0.00196481	0	1.38524e-08	0	5.05507e-06
1.07932	3.54239	720	235.2	0.0151113	-0.00513697	-0.00443352	-0.000703447	0.00997433	-8.89098e-06	-0.139813	0	-11.1001	-8.89098e-09	0.0169369	0.0167764	0.000160427	0.0169369	0.00108	0.0110035	0	-2.2783e-07	0	-2.67387e-05
1.91888	4.85116	960	352.097	0.0202313	-0.00672047	-0.0052781	-0.00144237	0.0135108	2.50381e-06	-0.233464	0	-20.2385	2.50381e-09	0.0290153	0.028016	0.000999249	0.0290153	0.00256	0.0117896	0	-3.5875e-07	0	-0.000166551
2.99744	4.60686	1200	328.634	0.0253925	-0.005219	-0.00289695	-0.00232205	0.0201735	3.54868e-05	-0.213244	0	-19.83	3.54868e-08	0.0279936	0.0255936	0.00240005	0.0279936	0.005	0.0184703	0	-3.03115e-06	0	-0.000400016
4.31603	3.76739	1440	302.777	0.0305953	-0.00181733	0.000987543	-0.00280488	0.0287779	0.000104717	-0.172804	0	-19.6609	1.04717e-07	0.0244287	0.020749	0.00367973	0.0244288	0.00864	0.023186	0	-5.92308e-06	0	-0.00061326
5.87589	2.61647	1680	275.722	0.0358397	0.00322669	0.00586697	-0.00264029	0.0390664	0.00022742	-0.100968	0	-15.9603	2.2742e-07	0.0168607	0.0121435	0.00471718	0.0168609	0.01372	0.0247581	0	-7.15888e-06	0	-0.000786063
7.6783	2.26716	1920	229.185	0.041126	0.00807759	0.00974005	-0.00166246	0.0492036	0.000404037	-0.0717022	0	-12.5935	4.04037e-07	0.0139771	0.00865274	0.00532435	0.0139775	0.02048	0.0239718	0	-6.4614e-06	0	-0.000887032
9.72174	1.48443	2160	180.104	0.0464539	0.014788	0.0148271	-3.91154e-05	0.061242	0.000616886	-0.00997711	0	-8.55329	6.16886e-07	0.00702827	0.00127128	0.00575699	0.00702889	0.02916	0.02633	0	-8.72229e-06	0	-0.000958734
12.0104	1.52621	2400	76.7042	0.0518242	0.0213036	0.0188715	0.00243208	0.0731278	0.000899243	0.0256744	0	-1.62506	8.99243e-07	0.00284753	-0.00297302	0.00582055	0.00284843	0.04	0.0263298	0	-8.72205e-06	0	-0.000968711
14.5429	1.47117	2640	-81.0138	0.0572366	0.0291065	0.0235291	0.00557732	0.0863431	0.00122822	0.0831426	0	14.0869	1.22822e-06	-0.00415782	-0.00982973	0.0056719	-0.00415659	0.05324	0.028295	0	-1.05754e-05	0	-0.000943037
17.3242	1.74806	2880	-135.033	0.062692	0.0375359	0.028037	0.00949885	0.100228	0.00163843	0.125179	0	28.1977	1.63843e-06	-0.00964451	-0.0148249	0.00518042	-0.00964287	0.06912	0.028688	0	-1.09133e-05	0	-0.000859894
20.3544	3.28801	3120	46.7767	0.0681904	0.0448912	0.0307195	0.0141717	0.113082	0.00211887	0.150721	0	28.6317	2.11887e-06	-0.0133931	-0.0178322	0.00443917	-0.013391	0.08788	0.0298667	0	-1.17793e-05	0	-0.000734715
