0	-0.171642	0	-21.4329	0	0.000102985	0.000102985	0	0.000102985	0	-0.00146012	0	2.85389	0	0.000116809	0.000116809	0	0.000116809	0	0	0	0	0	0
0.120006	-0.225003	240	-13.0532	0.00499568	0.00022417	0.000207006	1.71642e-05	0.00521985	1.08579e-07	-0.00146012	0	2.49476	1.08579e-10	0.000121198	0.000116818	4.38035e-06	0.000121198	4e-05	-0.000772476	0	1.12791e-09	0	-1.46012e-06
0.480045	-0.231626	480	-64.5285	0.0100328	0.000478667	0.000427002	5.16651e-05	0.0105115	7.98435e-07	-0.00784547	0	10.2759	7.98435e-10	0.000636462	0.000627701	8.76103e-06	0.000636463	0.00032	-0.00115871	0	2.25581e-09	0	-2.92023e-06
1.08015	-0.365656	720	-32.2068	0.0151114	0.000990318	0.000867486	0.000122832	0.0161018	3.15316e-06	-0.0110381	0	-3.73017	3.15316e-09	0.000915604	0.000883304	3.22998e-05	0.000915607	0.00108	-0.00115871	0	2.25581e-09	0	-1.07657e-05
1.92055	1.68585	960	251.506	0.0202316	0.000408229	0.000140816	0.000267413	0.0206398	1.12717e-05	-0.0121024	0	-2.89219	1.12717e-08	0.00103451	0.000969091	6.54237e-05	0.00103453	0.00256	-0.00193167	0	1.91092e-08	0	-2.18038e-05
2.99963	2.59138	1200	490.926	0.0253929	0.00053583	0.000244947	0.000290883	0.0259288	5.70673e-07	-0.0333869	0	5.72693	5.70673e-10	0.00277276	0.002671	0.000101765	0.00277276	0.005	0.00695419	0	-2.82177e-07	0	-3.39062e-05
4.3193	3.30479	1440	960.19	0.0305958	0.000940411	0.000608704	0.000331707	0.0315363	7.30938e-06	-0.113204	0	-73.2817	7.30938e-09	0.00925881	0.00905689	0.000201927	0.00925882	0.00864	0.011204	0	-5.6816e-07	0	-6.72931e-05
5.88007	2.64295	1680	578.315	0.0358404	0.00237543	0.00194227	0.000433158	0.0382158	6.82901e-05	-0.1728	0	-71.9649	6.82901e-08	0.0143711	0.0138295	0.00054156	0.0143711	0.01372	0.0135217	0	-9.86491e-07	0	-0.000180497
7.68451	2.4151	1920	86.3062	0.0411271	0.00391851	0.00316164	0.00075687	0.0450456	0.000242845	-0.187167	0	-3.37104	2.42845e-07	0.016053	0.0149928	0.00106017	0.0160532	0.02048	0.011204	0	-1.67666e-07	0	-0.000353297
9.73033	2.35006	2160	39.6192	0.0464554	0.00571197	0.00442816	0.00128381	0.0521674	0.000495521	-0.16003	0	4.64954	4.95521e-07	0.0144644	0.012842	0.0016224	0.0144649	0.02916	0.0123625	0	-7.93781e-07	0	-0.000540465
12.0195	2.49292	2400	-199.801	0.0518258	0.00773779	0.00571595	0.00202184	0.0595636	0.000840111	-0.135552	0	6.32548	8.40111e-07	0.0130154	0.0109114	0.00210397	0.0130162	0.04	0.0142939	0	-2.14674e-06	0	-0.000700494
14.5522	1.72779	2640	-139.946	0.0572383	0.0106691	0.00769465	0.0029745	0.0679074	0.00127716	-0.122782	0	9.19852	1.27716e-06	0.0124379	0.00992472	0.00251315	0.0124391	0.05324	0.0181575	0	-5.37686e-06	0	-0.000836047
17.3365	1.98039	2880	-25.0242	0.0626942	0.0134706	0.00921369	0.00425694	0.0761648	0.00194188	-0.117461	0	13.5081	1.94188e-06	0.0124375	0.0095522	0.00288533	0.0124395	0.06912	0.0173845	0	-4.63573e-06	0	-0.000958829
20.3664	2.17886	3120	67.1526	0.0681925	0.0167051	0.0109126	0.00579255	0.0848976	0.00274744	-0.110011	0	15.5432	2.74744e-06	0.0122642	0.00902068	0.00324353	0.012267	0.08788	0.0204754	0	-7.96239e-06	0	-0.00107629
23.6488	2.8057	3360	265.871	0.0737345	0.0201172	0.0125058	0.00761131	0.0938516	0.00380104	-0.110011	0	9.55765	3.80104e-06	0.0126868	0.00910497	0.00358181	0.0126906	0.10976	0.0231795	0	-1.11703e-05	0	-0.0011863
27.1837	6.63074	3600	653.732	0.07932	0.0220274	0.0123318	0.00969562	0.101347	0.00511803	-0.127571	0	-2.89219	5.11803e-06	0.0145384	0.0106151	0.00392325	0.0145435	0.135	0.0274291	0	-1.66791e-05	0	-0.00129631
30.9475	9.7012	3840	1536	0.0849452	0.0244987	0.0127478	0.0117509	0.109444	0.00636362	-0.0701026	0	52.773	6.36362e-06	0.0104386	0.0061173	0.00432131	0.010445	0.16384	0.046745	0	-4.41827e-05	0	-0.00142388
