0	0.128059	0	142.287	0	-0.000102447	0	-0	0	0.00343745	0	1.06423	0	-0.000206247	0	-0
0.48	-0.0735744	480	-221.631	0.0110599	0.00044286	-5.35881e-06	0	0	-0.00188368	0	-1.06422	0	0.000113021	-2.35619e-05	0
1.92	-0.0292756	960	58.4903	0.0222954	0.00155942	2.91329e-05	0	0	-0.0210397	0	-10.6422	0	0.00126238	8.69685e-05	0
4.32	2.37227	1440	1535.71	0.0337068	0.00155818	0.0001088	-0	0	-0.317959	0	-213.909	0	0.0190775	0.00121277	0
7.68	2.10593	1920	-346.13	0.0452938	0.00445926	0.000214318	0	0	-0.442473	0	10.6423	0	0.0265484	0.00815243	-0
12	1.58802	2400	-128.257	0.0570566	0.00832959	0.00048503	0	0	-0.404161	0	3.19266	0	0.0242496	0.0158009	-0
17.28	1.11744	2880	-221.631	0.0689951	0.0129301	0.000957089	0	0	-0.413739	0	-6.38536	0	0.0248243	0.0231045	0
23.52	1.62514	3360	166.229	0.0811093	0.0175159	0.00165852	0	0	-0.407353	0	7.4496	0	0.0244412	0.0305614	-0
30.72	4.20723	3840	1741.61	0.0933992	0.0212102	0.00258581	0	0	-0.123205	0	218.166	0	0.00739232	0.0372999	-0
38.88	6.00293	4320	860.548	0.105865	0.0263017	0.00370421	0	0	0.242888	0	137.285	0	-0.0145733	0.0374583	-0
48	9.1298	4800	2131.87	0.118506	0.0310962	0.00508938	0	0	0.441898	0	95.7803	0	-0.0265139	0.0321573	-0
58.08	16.577	5280	4267.5	0.131323	0.0332024	0.00667169	0	0	0.250338	0	-123.45	0	-0.0150203	0.0248161	0
69.12	22.2722	5760	3005.75	0.144316	0.0374783	0.00837948	0	0	0.326962	0	104.294	0	-0.0196177	0.020559	-0
81.12	30.8859	6240	5285.03	0.157485	0.0401873	0.0102948	0	0	0.352503	0	-18.0918	0	-0.0211502	0.0139937	0
94.08	36.4136	6720	1210.1	0.170829	0.0461331	0.0123447	0	0	0.374852	0	22.3487	0	-0.0224911	0.00764863	-0
108	45.844	7200	6156.52	0.184349	0.0497248	0.0147282	0	0	0.310999	0	-80.8811	0	-0.0186599	0.000748044	0
122.88	55.7567	7680	2677.75	0.198045	0.0536987	0.0172559	0	0	0.0577129	0	-124.514	0	-0.00346278	-0.00369099	0
138.72	65.8295	8160	2950.69	0.211917	0.0583124	0.0200256	0	0	0.0130155	0	-25.5414	0	-0.000780928	-0.00455742	0
147	76.6829	8400	7427.84	0.218918	0.0562537	0.0214834	0	0	-0.00720481	0	-20.2203	0	0.000432288	-0.00467456	0
164.28	98.3959	8880	7126.17	0.233053	0.0527072	0.024238	0	0	-0.0370031	0	-9.57803	0	0.00222019	-0.00436289	0
182.25	120.696	9000	8680.01	0.239086	0.0492431	0.0268396	0	0	0.0449422	0	72.3673	0	-0.00269653	-0.00378303	-0
200.25	140.086	9000	4449.46	0.242381	0.0481307	0.0292582	0	0	0.0853828	0	-48.9544	0	-0.00512297	-0.00539655	0
218.25	158.889	9000	3980.19	0.245675	0.0474887	0.0316623	0	0	-0.209408	0	-169.212	0	0.0125645	-0.00580323	0
236.25	180.18	9000	2735.21	0.24897	0.0448555	0.0340331	0	0	-0.648933	0	-237.322	0	0.038936	-0.000214068	0
254.25	207.027	9000	1492.62	0.252265	0.0377785	0.0361974	0	0	-0.671281	0	128.771	0	0.0402769	0.0116679	-0
272.25	246.001	9000	6530.02	0.25556	0.0209989	0.0379084	0	0	-0.757484	0	-245.836	0	0.045449	0.0223142	0
290.25	291.913	9000	11462.1	0.258855	-0.00133074	0.0386919	-0	0	-1.56097	0	-332.038	0	0.0936584	0.040192	0
308.25	329.692	9000	6058.36	0.26215	-0.017154	0.0383912	0	0	-1.45987	0	143.67	0	0.0875923	0.0686726	-0
326.25	359.805	9000	4241.16	0.265445	-0.0268447	0.0374166	0	0	-1.20339	0	95.7803	0	0.0722036	0.0935041	-0
344.25	389.263	9000	4164.55	0.26874	-0.0360104	0.0359573	0	0	-1.07888	0	124.514	0	0.0647328	0.115165	-0
362.25	418.795	9000	3702.47	0.272035	-0.0452364	0.0340224	0	0	-0.281775	0	472.516	0	0.0169065	0.131664	-0
380.25	449.462	9000	5897.95	0.275329	-0.0553698	0.0316329	0	0	-0.332858	0	-109.615	0	0.0199715	0.136209	0
398.25	480.88	9000	10806.1	0.278624	-0.0661044	0.0287393	-0	0	0.712211	0	913.105	0	-0.0427327	0.141013	-0
416.25	508.353	9000	10485.2	0.281919	-0.0736825	0.0252856	-0	0	2.90132	0	817.325	0	-0.174079	0.115847	-0
434.236	513.59	8920.01	1351.36	0.283383	-0.0634831	0.0217275	0	0	2.70763	0	-216.038	0	-0.162458	0.0626843	0
451.596	513.583	8440.01	-1188.89	0.275589	-0.049589	0.0187671	0	0	2.70976	0	2.1286	0	-0.162586	0.0139468	-0
467.996	516.814	7960.01	-66.0081	0.267619	-0.039054	0.0164288	0	0	3.03542	0	250.093	0	-0.182125	-0.0355089	-0
483.436	526.437	7480.01	3606.7	0.259473	-0.0344007	0.0145454	0	0	3.23336	0	59.5968	0	-0.194002	-0.0913915	-0
497.916	542.49	7000.01	11031.1	0.251152	-0.0356592	0.0128236	-0	0	2.84173	0	-310.754	0	-0.170504	-0.148864	0
511.436	554.748	6520.01	11076.6	0.242655	-0.0346495	0.0110332	-0	0	1.84455	0	-469.323	0	-0.110673	-0.195264	0
523.997	551.345	6040.01	1645.85	0.233982	-0.0218791	0.00940241	0	0	1.25816	0	-292.662	0	-0.0754895	-0.225823	0
535.597	547.951	5560	6565.93	0.225133	-0.0098832	0.00848756	-0	0	0.67922	0	-285.212	0	-0.0407532	-0.245826	0
546.237	534.901	5080	-1425.91	0.216109	0.00906811	0.00821978	0	0	-0.300931	0	-577.874	0	0.0180559	-0.254432	0
555.917	528.247	4600	1401.64	0.206909	0.0221355	0.00884146	0	0	-0.801117	0	-230.937	0	0.048067	-0.244513	0
568.637	532.023	3880	8328.06	0.192779	0.0292906	0.0107226	-0	0	-2.85507	0	-899.27	0	0.171304	-0.208535	0
575.917	532.123	3400	7068.71	0.18314	0.0350346	0.0122501	-0	0	-4.02253	0	-413.983	0	0.241352	-0.150363	0
582.237	524.264	2920	307.487	0.173324	0.0463778	0.0141046	0	0	-3.46807	0	407.598	0	0.208084	-0.0792789	-0
587.597	519.159	2440	4257.92	0.163334	0.0547499	0.0165869	-0	0	-3.41805	0	-76.6242	0	0.205083	-0.0179935	0
591.997	514.555	1960	331.429	0.153167	0.0619531	0.0194078	0	0	-3.32652	0	193.689	0	0.199591	0.0444508	-0
595.437	514.71	1480	3460.65	0.142825	0.0645814	0.0225787	-0	0	-2.58902	0	296.919	0	0.155341	0.100363	-0
597.917	519.379	999.995	740.838	0.132307	0.0628305	0.0257619	0	0	-2.19099	0	230.937	0	0.13146	0.145461	-0
599.437	524.794	519.995	3422.34	0.121613	0.0597143	0.0289015	-0	0	-1.52373	0	406.534	0	0.0914235	0.182553	-0
599.997	540.348	39.9935	5929.07	0.110743	0.0477187	0.031718	-0	0	0.0428138	0	962.06	0	-0.00256883	0.204539	-0
600	551.889	0	3764.71	0.10983	0.0384889	0.0339515	-0	0	1.08788	0	368.222	0	-0.065273	0.197677	-0
600	554.887	0	161.441	0.10983	0.0360906	0.0358506	-0	0	1.4742	0	218.166	0	-0.0884518	0.176582	-0
600	558.926	0	235.661	0.10983	0.032859	0.0376121	-0	0	1.83923	0	242.643	0	-0.110354	0.148945	-0
600	565.442	0	2479.03	0.10983	0.0276465	0.0392009	-0	0	2.42668	0	305.433	0	-0.145601	0.113301	-0
600	566.313	0	2866.89	0.10983	0.0269495	0.0405942	-0	0	3.03861	0	155.377	0	-0.182316	0.0655116	-0
600	573.526	0	6755.07	0.10983	0.0211795	0.0418526	-0	0	3.18015	0	58.5322	0	-0.190809	0.0100695	-0
600	568.824	0	2122.29	0.10983	0.024941	0.0429491	-0	0	3.08543	0	-58.5322	0	-0.185126	-0.0468475	0
600	561.076	0	1109.54	0.10983	0.0311395	0.044262	-0	0	2.76297	0	-188.368	0	-0.165778	-0.101178	0
600	553.214	0	633.099	0.10983	0.0374287	0.0458896	-0	0	2.29365	0	-274.57	0	-0.137619	-0.149159	0
600	547.386	0	2155.81	0.10983	0.0420915	0.0478291	-0	0	1.54124	0	-418.241	0	-0.0924746	-0.187437	0
600	540.44	0	2395.23	0.10983	0.0476478	0.0500094	-0	0	-0.0806363	0	-611.929	0	0.00483818	-0.20609	0
600	540.973	0	3630.64	0.10983	0.0472218	0.0524005	-0	0	-0.791539	0	-277.763	0	0.0474923	-0.200741	0
600	534.858	0	2115.11	0.10983	0.0521137	0.0548034	-0	0	-1.29385	0	-252.221	0	0.0776312	-0.184242	0
600	532.084	0	2297.07	0.10983	0.0543324	0.057426	-0	0	-1.68549	0	-189.432	0	0.101129	-0.159133	0
600	528.657	0	1518.95	0.10983	0.0570746	0.0601809	-0	0	-1.84086	0	-73.4315	0	0.110452	-0.128057	0
600	528.531	0	1983.43	0.10983	0.0571754	0.0630324	-0	0	-2.15055	0	-134.092	0	0.129033	-0.0933406	0
600	532.189	0	4451.85	0.10983	0.0542491	0.065868	-0	0	-1.65569	0	332.038	0	0.0993414	-0.0560961	-0
600	540.158	0	4818.16	0.10983	0.0478735	0.0684795	-0	0	-1.04695	0	247.964	0	0.0628172	-0.0295406	-0
600	545.662	0	3364.88	0.10983	0.0434706	0.0707989	-0	0	-0.893704	0	44.6975	0	0.0536223	-0.0116724	-0
