# KERISE v5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13866	692
0.24	0	240	-3.99832	0.00552993	0	0	0	0	0.00133028	0	3.19267	0	-0.000133028	7.44957e-07	-0	13866	692
0.96	0	480	2241.76	0.0111477	0	-0	-0	0	-0.309423	0	-249.029	0	0.0309423	2.43708e-05	0	13864	692
2.16	1.2176	720	-616.914	0.0168534	0	0	0	0	-0.379662	0	60.6609	0	0.0379662	0.000324269	-0	13862	691
3.84	1.2176	960	-310.456	0.0226469	0	0	0	0	-0.165753	0	85.138	0	0.0165753	0.000576491	-0	13859	691
6	2.43521	1200	-569.03	0.0285283	0	0	0	0	-0.0454956	0	47.8901	0	0.00454956	0.000680146	-0	13856	691
8.64	1.2176	1440	-688.74	0.0344975	0	0	0	0	0.0438993	0	46.8259	0	-0.00438993	0.000699515	-0	13854	691
11.76	1.2176	1680	-691.134	0.0405546	0	0	0	0	0.119459	0	37.2479	0	-0.0119459	0.000649071	-0	13852	691
15.36	0	1920	-674.375	0.0466996	0	0	0	0	0.189698	0	32.991	0	-0.0189698	0.000538604	-0	13852	691
19.44	0	2160	367.103	0.0529325	0	0	0	0	0.245038	0	14.8992	0	-0.0245038	0.00037067	-0	13852	691
24	-1.2176	2400	565.822	0.0592532	0	0	0	0	0.0971105	0	-100.037	0	-0.00971106	0.000193795	0	13853	691
29.04	0	2640	630.465	0.0656617	0	0	0	0	-0.0859362	0	-76.6242	0	0.00859362	0.000158676	0	13853	692
34.56	-1.2176	2880	453.294	0.0721582	0	0	0	0	-0.0880646	0	28.7341	0	0.00880646	0.00023977	-0	13854	692
40.56	1.2176	3120	431.746	0.0787425	0	0	0	0	0.0513489	0	81.9453	0	-0.00513489	0.000287234	-0	13853	693
47.04	2.43521	3360	778.906	0.0854146	0	0	0	0	0.103496	0	8.5138	0	-0.0103496	0.000228702	-0	13852	695
54	2.43521	3600	699.897	0.0921746	0	0	0	0	0.0705049	0	-20.2203	0	-0.00705049	0.000151013	0	13851	697
61.44	3.65281	3840	525.12	0.0990225	0	0	0	0	-0.00824774	0	-44.6975	0	0.000824774	0.000108232	0	13849	700
69.36	4.87041	4080	1353.51	0.105958	0	0	0	0	-0.0359176	0	2.12845	0	0.00359176	0.000126749	-0	13845	705
73.5	6.08802	4200	1492.38	0.109459	0	0	0	0	-0.00824774	0	27.6699	0	0.000824774	0.000141116	-0	13843	708
82.14	8.52317	4440	1703.07	0.116527	0	0	0	0	0.0375139	0	24.4772	0	-0.00375139	0.000139201	-0	13838	715
91.2599	12.1757	4680	2155.57	0.123682	0	0	0	0	0.106689	0	24.4772	0	-0.0106689	9.13104e-05	-0	13829	724
100.86	14.6112	4920	2493.15	0.130925	0	0	0	0	0.0311286	0	-39.3763	0	-0.00311286	2.0433e-05	0	13818	736
110.94	17.0464	5160	-458.897	0.138256	0	0	0	0	0.00984408	0	-9.57803	0	-0.000984408	2.12743e-07	0	13805	751
121.5	19.4814	5400	3503.51	0.145675	0	0	0	0	-0.0859362	0	-64.9177	0	0.00859362	4.68249e-06	0	13789	767
132.54	24.352	5640	1475.62	0.153182	0	0	0	0	-0.22535	0	-65.982	0	0.022535	0.000102804	0	13769	787
144.06	29.2222	5880	4008.68	0.160777	0	0	0	0	-0.271111	0	-6.38536	0	0.0271111	0.000298834	0	13747	809
156	32.8749	6000	3908.13	0.165706	0	0	0	0	-0.0412387	0	135.157	0	0.00412387	0.000477837	-0	13721	835
168	37.7457	6000	4738.92	0.167902	0	0	0	0	-0.0274038	0	-81.9453	0	0.00274038	0.000472516	0	13691	865
180	48.704	6000	3836.3	0.170099	0	0	0	0	-0.32113	0	-120.257	0	0.032113	0.000563826	0	13653	901
192	52.3567	6000	3019.88	0.172295	0	0	0	0	-0.324323	0	13.835	0	0.0324323	0.000827541	-0	13611	942
204	60.8798	6000	2615.26	0.174492	0	0	0	0	-0.423296	0	-68.1104	0	0.0423296	0.00109934	0	13560	991
216	73.0561	6000	3115.65	0.176689	0	0	0	0	-0.52014	0	-44.6975	0	0.052014	0.00145884	0	13501	1049
228	80.3614	6000	3956.01	0.178885	0	0	0	0	-0.474378	0	51.0828	0	0.0474378	0.00187708	-0	13438	1112
240	86.4495	6000	4300.78	0.181082	0	0	0	0	-0.267919	0	77.6884	0	0.0267919	0.00220507	-0	13368	1182
252	90.1022	6000	2845.1	0.183278	0	0	0	0	-0.19768	0	36.1837	0	0.019768	0.00240579	-0	13295	1256
264	101.061	6000	3587.3	0.185475	0	0	0	0	-0.221093	0	-29.7983	0	0.0221093	0.00256138	0	13213	1336
276	109.584	6000	3707.01	0.187672	0	0	0	0	-0.25302	0	-6.38534	0	0.025302	0.00274847	0	13124	1422
288	121.76	6000	3168.32	0.189868	0	0	0	0	-0.259405	0	4.25687	0	0.0259405	0.00295514	-0	13025	1512
300	129.065	6000	3189.87	0.192065	0	0	0	0	-0.355185	0	-74.4957	0	0.0355185	0.00317118	0	12917	1607
312	135.153	6000	2373.44	0.194261	0	0	0	0	-0.658489	0	-202.203	0	0.0658489	0.00349577	0	12802	1706
324	142.458	6000	4844.26	0.196458	0	0	0	0	-0.649976	0	93.6518	0	0.0649976	0.00405661	-0	12682	1812
336	147.329	6000	3022.27	0.198655	0	0	0	0	-0.375405	0	125.579	0	0.0375405	0.004517	-0	12558	1922
348	158.288	6000	2660.75	0.200851	0	0	0	0	-0.489278	0	-104.294	0	0.0489278	0.00482115	0	12428	2038
360	159.506	6000	5435.63	0.203048	0	0	0	0	-0.412653	0	73.4315	0	0.0412653	0.0052113	-0	12291	2159
378	174.116	6000	4487.52	0.206343	0	0	0	0	-0.420103	0	-11.7065	0	0.0420103	0.00569925	0	12073	2355
390	172.899	6000	4209.8	0.208539	0	0	0	0	-0.398818	0	14.8992	0	0.0398818	0.00603277	-0	11922	2489
402	186.292	6000	4171.49	0.210736	0	0	0	0	-0.45203	0	-54.2755	0	0.045203	0.0063514	0	11762	2635
414	197.251	6000	3034.24	0.212932	0	0	0	0	-0.712765	0	-158.57	0	0.0712765	0.00675389	0	11594	2784
426	202.121	6000	4403.73	0.215129	0	0	0	0	-0.730857	0	37.2479	0	0.0730857	0.00734624	-0	11421	2938
438	210.644	6000	2892.99	0.217326	0	0	0	0	-0.56803	0	68.1104	0	0.056803	0.00789304	-0	11241	3103
450	219.167	6000	2912.14	0.219522	0	0	0	0	-0.457351	0	61.725	0	0.0457351	0.00832788	-0	11055	3275
462	236.214	6000	5636.74	0.221719	0	0	0	0	-0.303038	0	55.3397	0	0.0303038	0.00865417	-0	10860	3456
