0	0.02478	0	27.5333	0	0	0	0	0	-0.00340552	0	-3.19268	0	0	0	0
0.48	-0.328013	480	-254.982	0.0176431	0.000161603	-7.434e-07	0	0	0.0210717	0	23.413	0	-0.0012643	3.06497e-05	-0
1.92	-1.25517	960	-1066.62	0.0265305	0.000467033	2.3497e-05	0	0	0.18177	0	160.698	0	-0.0109062	-0.000158995	-0
4.32	-2.41394	1440	470.461	0.0534563	0.00146769	0.00026538	0	0	0.314798	0	-65.982	0	-0.0228468	-0.00506869	-0
7.68	-2.28212	1920	-20.3507	0.0716266	0.00199242	0.00093136	0	0	0.256265	0	-26.6056	0	-0.0153759	-0.0138747	0
12	-1.98188	2400	214.281	0.0899725	0.00279638	0.00123022	0	0	0.238174	0	-18.0918	0	-0.0142904	-0.0161811	0
17.28	-1.10376	2880	678.756	0.108494	0.00367675	0.00264123	0	0	0.122173	0	-80.8811	0	-0.00733038	-0.0221904	0
23.52	1.84155	3360	2881.42	0.127192	0.00433569	0.00319274	0	0	-0.250306	0	-372.479	0	0.0150183	-0.0232899	0
30.72	13.0539	3840	2991.56	0.146065	0.00353322	0.00494518	0	0	-0.385462	0	211.781	0	0.0231277	-0.0101623	-0
38.88	13.4032	4320	899.023	0.155567	0.00425537	0.00547516	0	0	-0.268398	0	117.065	0	0.0161039	-0.00669312	-0
48	22.4141	4800	4918.89	0.184338	0.00511718	0.00787	-0	0	-0.205608	0	69.1746	0	0.0123365	0.00065897	-0
58.08	24.8498	5280	2914.94	0.194017	0.00561405	0.00863758	0	0	-0.114085	0	91.5234	0	0.0068451	0.00250944	-0
69.12	33.344	5760	5977.12	0.223315	0.0071552	0.0105486	-0	0	-0.0523599	0	19.1561	0	0.00314159	0.00417985	-0
81.12	49.2665	6240	6659.47	0.243066	0.0063707	0.0135066	-0	0	0.245623	0	92.5876	0	-0.0147374	0.00301708	-0
94.08	55.4653	6720	6590.04	0.262994	0.00772295	0.0144622	0	0	0.291385	0	45.7617	0	-0.0174831	0.000806471	-0
108	73.413	7200	5620.39	0.283097	0.0069174	0.0178176	0	0	0.245623	0	-64.9177	0	-0.0147374	-0.00741531	0
122.88	80.5092	7680	5974.73	0.303376	0.00847417	0.0188552	0	0	0.138136	0	-107.487	0	-0.00828819	-0.00962592	0
138.72	108.138	8160	6740.88	0.323831	0.00611643	0.0223895	0	0	0.0221359	0	-35.1194	0	-0.00132815	-0.0120626	0
147	119.249	8400	6240.49	0.334124	0.00555027	0.023307	0	0	-0.0630021	0	-85.138	0	0.00378013	-0.0122618	0
164.28	131.707	8880	6556.52	0.354842	0.00651456	0.0241395	0	0	-0.18326	0	-120.257	0	0.0109956	-0.0116948	0
182.25	177.818	9000	6661.87	0.362521	0.00088642	0.0262494	0	0	-0.673867	0	-175.597	0	0.040432	-0.00257074	0
