# KERISE v3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.06	0.00690607	120	7.67342	0.00760981	0.000217913	0	0.000803034	0	-4.02711e-05	0	0.650026	0	4.32995e-06	0	-3.46067e-05	2e-05	0	0	0	0	0
0.24	-0.0652944	240	7.67342	0.0152402	0.00125302	4.207e-06	0.00166093	0	-9.62094e-05	0	0.410606	0	1.03444e-05	8.38203e-08	-2.18602e-05	0.00016	0	0	0	0	8.5138e-07
0.54	0.402333	360	338.073	0.0228911	0.000565028	2.83976e-05	0.000156756	0	0.00216422	0	20.2825	0	-0.000232697	2.8407e-07	-0.00107982	0.00054	-0.000784159	0	-3.42154e-09	0	4.36332e-06
0.96	1.66013	480	1398.7	0.0305627	-0.00287354	3.9306e-05	-0.00656791	0	-0.10514	0	-60.881	0	0.0113046	-4.22053e-06	0.00324124	0.00128	0.000784159	0	-2.27824e-08	0	-1.2345e-05
1.5	3.17721	600	1782.97	0.0382548	-0.00688377	-1.61702e-05	-0.0084572	0	-0.247226	0	-134.024	0	0.0265817	0.000214617	0.00713529	0.0025	0.00117612	0	-8.56862e-08	0	-0.000160485
2.16	3.69918	720	715.16	0.0459674	-0.00631727	-0.000149067	3.46018e-05	0	-0.33572	0	-78.9572	0	0.0360966	0.000729194	0.0042036	0.00432	0.00196028	0	-4.33264e-07	0	-0.00044325
2.94	3.57591	840	-118.022	0.0537007	-0.00260995	-0.000271028	0.006849	0	-0.322042	0	-13.5955	0	0.0346259	0.00142796	0.000723809	0.00686	0.00392079	0	-1.96512e-06	0	-0.000781354
3.84	3.23416	960	-461.59	0.0614545	0.00248655	-0.000321415	0.0101631	0	-0.25633	0	43.7457	0	0.0275606	0.00209826	-0.00232898	0.01024	0.00744939	0	-5.8345e-06	0	-0.00109658
4.86	2.51831	1080	-697.419	0.0692289	0.00961097	-0.00027341	0.0127069	0	-0.177969	0	50.5691	0	0.0191352	0.00263178	-0.00269225	0.01458	0.0117621	0	-1.15262e-05	0	-0.00131975
5.99999	2.06027	1200	-359.837	0.0770238	0.0161698	-8.7862e-05	0.0111514	0	-0.152383	0	23.5147	0	0.0163842	0.00300221	-0.0012519	0.02	0.0141146	0	-1.50107e-05	0	-0.00148119
7.25999	2.20754	1320	0.490807	0.0848394	0.0207368	0.00022431	0.0094333	0	-0.144522	0	13.8181	0	0.015539	0.00331938	-0.000735664	0.02662	0.015291	0	-1.69317e-05	0	-0.00163305
8.63999	3.0069	1440	305.752	0.0926755	0.0231199	0.000624651	0.00810886	0	-0.119982	0	35.0068	0	0.0129005	0.00362019	-0.00186373	0.03456	0.0188196	0	-2.31906e-05	0	-0.00177374
10.14	5.53593	1560	2359.98	0.100532	0.0188964	0.001071	-0.00571911	0	-0.0708243	0	64.6949	0	0.00761503	0.00386992	-0.00344429	0.04394	0.0262689	0	-3.73172e-05	0	-0.00189634
11.76	9.72298	1680	3960.5	0.108409	0.00836045	0.00143581	-0.0163035	0	-0.013089	0	50.9283	0	0.00140733	0.00401733	-0.00271137	0.05488	0.0333263	0	-5.10812e-05	0	-0.0019503
13.5	13.9004	1800	3892.27	0.116307	-0.00164359	0.00159722	-0.0149578	0	0.0239708	0	29.5002	0	-0.00257734	0.00404457	-0.00157056	0.0675	0.0450882	0	-7.40856e-05	0	-0.00195583
15.36	17.0627	1920	3402.65	0.124226	-0.00698841	0.00156549	-0.0105996	0	0.0898004	0	40.6332	0	-0.00965534	0.00399468	-0.00216327	0.08192	0.0615553	0	-0.000105691	0	-0.00191933
17.34	18.8321	2040	2119.36	0.132165	-0.00612424	0.00143057	-0.000567347	0	0.223516	0	72.9549	0	-0.0240324	0.00380777	-0.00388405	0.09826	0.0764543	0	-0.000132443	0	-0.00179556
19.44	19.5413	2160	1573.48	0.140124	-0.000415684	0.00131234	0.00419308	0	0.304874	0	86.3624	0	-0.0327801	0.00334255	-0.00459785	0.11664	0.0921372	0	-0.000156859	0	-0.00155686
21.66	20.6767	2280	1733.89	0.148104	0.00403566	0.00130431	0.00390418	0	0.337377	0	31.2958	0	-0.0362748	0.00270798	-0.00166616	0.13718	0.103899	0	-0.000171437	0	-0.0012394
24	24.5099	2400	2374.34	0.156105	-0.00209265	0.00138222	0.000183435	0	0.28487	0	-27.4818	0	-0.0306293	0.00200576	0.00146311	0.16	0.11919	0	-0.000185347	0	-0.0009097
26.46	29.7446	2520	3834.8	0.164126	-0.0134809	0.00134182	-0.00939967	0	0.193015	0	-46.8749	0	-0.020753	0.00141283	0.00249557	0.18522	0.156829	0	-0.000209942	0	-0.000653434
29.04	36.0974	2640	4918.18	0.172168	-0.0289658	0.00108156	-0.0162869	0	0.110788	0	-57.5291	0	-0.0119119	0.00101109	0.00306279	0.21296	0.199173	0	-0.000231131	0	-0.000500399
31.74	42.8969	2760	5205.49	0.18023	-0.0457912	0.000522352	-0.017483	0	0.0318086	0	-59.4444	0	-0.00342006	0.000780499	0.00316476	0.24334	0.248182	0	-0.000251728	0	-0.000420263
34.56	46.0862	2880	4476.45	0.188313	-0.0473071	-0.000361685	-0.0114132	0	0.00295138	0	-33.2279	0	-0.000317332	0.000714293	0.00176902	0.27648	0.305425	0	-0.000274243	0	-0.000393338
37.5	48.552	3000	2981.27	0.196417	-0.0453607	-0.00127499	0.00013389	0	0.0439915	0	9.26915	0	-0.00472996	0.00070815	-0.00049348	0.3125	0.339927	0	-0.000287675	0	-0.000389294
40.56	52.1546	3120	1948.17	0.204541	-0.0475878	-0.00215071	0.0083775	0	0.10628	0	45.5413	0	-0.0114272	0.000616586	-0.00242457	0.35152	0.38384	0	-0.000302489	0	-0.00033736
43.74	55.3044	3240	2280.97	0.212686	-0.0474637	-0.00306944	0.00685622	0	0.151255	0	35.7251	0	-0.016263	0.000395375	-0.00190197	0.39366	0.450884	0	-0.000317095	0	-0.000217847
47.04	60.1498	3360	3600.17	0.220851	-0.0538067	-0.00398576	-0.00171702	0	0.110409	0	-17.6656	0	-0.0118711	8.05525e-05	0.0009405	0.43904	0.514008	0	-0.000321387	0	-6.80041e-05
50.46	65.4222	3480	4612.92	0.229037	-0.0614094	-0.00502455	-0.00809936	0	0.0113714	0	-59.0853	0	-0.00122266	-0.000149252	0.00314564	0.48778	0.585365	0	-0.000318775	0	3.66092e-05
54	73.1159	3600	4796.08	0.237243	-0.0784575	-0.00621011	-0.00855087	0	-0.0651777	0	-61.8386	0	0.00700791	-0.00017292	0.00329223	0.54	0.656723	0	-0.000316064	0	3.79927e-05
57.66	77.9363	3720	4331.6	0.24547	-0.08322	-0.0077248	-0.0043724	0	-0.0896354	0	-30.9534	0	0.0096376	-3.72595e-05	0.00164793	0.59582	0.755917	0	-0.000319125	0	-3.08627e-05
61.44	81.9581	3840	3849.17	0.253718	-0.0842124	-0.00933143	-6.55549e-05	0	-0.0572563	0	17.0503	0	0.0061562	0.000149308	-0.000907741	0.65536	0.838253	0	-0.000328913	0	-0.000118874
65.34	85.7525	3960	3346.39	0.261986	-0.0837792	-0.0109572	0.00438678	0	0.0266357	0	50.8086	0	-0.00286387	0.000268481	-0.002705	0.71874	0.921764	0	-0.000343302	0	-0.000172298
69.36	89.6354	4080	3387.09	0.270275	-0.0832164	-0.0125747	0.00495369	0	0.102266	0	55.597	0	-0.0109956	0.000213041	-0.00295993	0.78608	1.01155	0	-0.000355637	0	-0.000137392
73.5	93.0558	4200	3958.11	0.278584	-0.0802631	-0.0141812	0.00172932	0	0.163395	0	57.8714	0	-0.0175683	1.85525e-07	-0.00308102	0.8575	1.10565	0	-0.000356619	0	-1.04296e-05
77.76	96.9369	4320	4065.85	0.286914	-0.0787078	-0.0157308	0.00181697	0	0.15785	0	5.19901	0	-0.016972	-0.000339906	-0.00027679	0.93312	1.19386	0	-0.000343053	0	0.00015378
82.14	100.267	4440	4233.44	0.295264	-0.0743988	-0.0172503	0.00147671	0	0.0959541	0	-56.0926	0	-0.010317	-0.000668455	0.00298631	1.01306	1.28914	0	-0.000313619	0	0.000308944
86.64	105.52	4560	4518.35	0.303635	-0.0774899	-0.0186866	0.000297756	0	0.0405797	0	-36.9389	0	-0.00436313	-0.000868174	0.00196659	1.09744	1.38127	0	-0.000277623	0	0.000390677
91.2599	110.36	4680	4512.36	0.312027	-0.078393	-0.0201826	0.00119843	0	0.00970709	0	-18.8627	0	-0.00104371	-0.000952636	0.00100423	1.18638	1.49341	0	-0.000231213	0	0.000413877
95.9999	119.042	4800	4614.12	0.320439	-0.0945722	-0.0216961	0.00132888	0	-0.015046	0	-24.4891	0	0.00161775	-0.000972841	0.00130377	1.28	1.60672	0	-0.000184341	0	0.000413664
100.86	124.91	4920	4586.58	0.328871	-0.0987088	-0.0235219	0.00238361	0	-0.041204	0	-21.9752	0	0.00443026	-0.000941524	0.00116994	1.37842	1.76237	0	-0.000123465	0	0.000391103
105.84	133.478	5040	4448.92	0.337325	-0.113436	-0.0254275	0.00422569	0	-0.0750129	0	-15.87	0	0.00806539	-0.000855762	0.000844901	1.48176	1.89881	0	-7.72465e-05	0	0.000338743
110.94	142.789	5160	4396.25	0.345799	-0.130718	-0.0276175	0.00546015	0	-0.110051	0	-31.6717	0	0.0118327	-0.00069963	0.00168617	1.59014	2.06936	0	-3.42116e-05	0	0.000252328
116.16	146.87	5280	3932.97	0.354293	-0.126044	-0.0301411	0.00963005	0	-0.138404	0	-46.8749	0	0.0148812	-0.00047057	0.00249557	1.70368	2.25638	0	-7.76052e-06	0	0.000141435
121.5	153.178	5400	3941.35	0.362808	-0.130015	-0.0325745	0.010428	0	-0.152634	0	-17.3065	0	0.0164112	-0.000182497	0.00092138	1.8225	2.40459	0	-7.41355e-06	0	2.34114e-06
