-7.11035	-17.7698	-0.000968445	7.06287	-1.06423	4.09643
-7.11035	-17.7698	-0.0030969	7.06287	-2.12845	4.0888
-7.1031	-17.7698	-0.0829138	569.7	-79.8169	4.08308
-7.0886	-17.765	-0.471356	4041.29	-388.442	4.08499
-7.06686	-17.7408	-1.08541	9217.56	-614.058	4.08308
-7.03787	-17.7022	-1.24718	13668.4	-161.762	4.08308
-7.00404	-17.6514	-1.03433	14460.9	212.845	4.08308
-6.96055	-17.5862	-0.800202	7989.33	234.129	4.07736
-6.90982	-17.5065	-0.725706	-972.166	74.4958	4.07736
-6.84458	-17.405	-0.79488	-1281.02	-69.1746	4.07546
-6.76002	-17.2745	-0.852349	1170.64	-57.4683	4.08308
-6.64647	-17.1127	-0.886404	708.564	-34.0551	4.07736
-6.50393	-16.9073	-0.893853	1539.35	-7.44963	4.07736
-6.32272	-16.656	-0.918331	842.639	-24.4772	4.08499
-6.1077	-16.3734	-0.833193	-3409.46	85.1381	4.08499
-5.8516	-16.0472	-0.589485	-2104.62	243.708	4.08118
-5.55926	-15.6848	-0.219135	3057.28	370.35	4.08118
-5.22827	-15.291	0.319363	7409.93	538.498	4.08118
-4.87311	-14.8754	0.515181	14662	195.817	4.07546
-4.50829	-14.4502	-0.0531155	20973.1	-568.296	4.07736
-4.14589	-14.0274	-0.817229	18923.7	-764.114	4.07546
-3.78832	-13.6046	-0.739541	11391.5	77.6885	4.07736
-3.43316	-13.1746	-0.193593	7601.47	545.948	4.06974
-3.07076	-12.7542	0.218262	3696.53	411.855	4.06974
-2.69628	-12.3265	0.137381	-1307.35	-80.8811	4.06974
-2.30488	-11.8747	-0.182951	-850.061	-320.332	4.07546
-1.89658	-11.406	-0.286181	782.784	-103.23	4.07736
-1.46411	-10.9132	0.00860958	825.88	294.79	4.07736
-1.00748	-10.4106	0.65353	3830.6	644.92	4.06974
-0.514612	-9.90568	1.64113	3651.04	987.601	4.06974
0.00724806	-9.39349	2.30201	1457.95	660.884	4.07546
0.555685	-8.85955	1.92954	5358.1	-372.479	4.06974
1.11862	-8.32802	0.77698	7333.32	-1152.56	4.07927
1.69846	-7.78683	-0.143575	6380.43	-920.555	4.06974
2.28797	-7.23115	0.350226	10721.1	493.801	4.07355
2.88956	-6.68271	1.62304	9006.87	1272.81	4.06593
3.50564	-6.13186	2.43079	8793.78	807.747	4.06593
4.12656	-5.5955	1.80928	10912.7	-621.508	4.06974
4.73782	-5.06156	0.368318	7963	-1440.96	4.07355
5.34424	-4.51554	-0.705486	9849.63	-1073.8	4.07736
5.94099	-3.94294	-0.907688	6131.43	-202.203	4.07736
6.52809	-3.37518	-0.740605	-1448.61	167.083	4.07355
7.12001	-2.7905	-0.477741	-148.56	262.864	4.06974
7.71918	-2.18891	-0.116969	-0.119739	360.772	4.07546
8.33527	-1.57524	0.20762	1469.92	324.589	4.07736
8.96827	-0.939832	0.403437	2236.06	195.817	4.07736
9.61818	-0.292338	0.268281	1295.14	-135.157	4.07546
10.2777	0.369651	-0.393668	3404.44	-661.948	4.06974
10.9373	1.05097	-1.03646	8200.02	-642.792	4.06974
11.6066	1.75645	-1.10351	13625.3	-67.0462	4.07355
12.2758	2.4426	-0.921523	9524.01	181.982	4.06783
12.9402	3.13599	-1.10563	6658.16	-184.111	4.07355
13.5974	3.84872	-1.78142	5465.84	-675.783	4.06974
14.2449	4.57353	-2.30395	7395.57	-522.534	4.06783
14.8899	5.32249	-2.49338	5844.13	-189.432	4.06783
15.5302	6.08354	-2.52212	-24.0618	-28.734	4.07736
16.1777	6.84942	-2.62003	-141.378	-97.9087	4.06974
16.8227	7.64187	-2.48593	2339.02	134.092	4.07355
17.4775	8.46332	-2.26458	5087.56	221.359	4.06593
18.1371	9.27752	-2.14751	7587.11	117.065	4.06593
18.7991	10.0845	-1.98681	9294.17	160.698	4.06593
19.4707	10.8962	-1.53558	7089.11	451.231	4.06974
20.1472	11.7032	-1.38127	5834.55	154.313	4.06593
20.8261	12.5174	-1.3951	6167.34	-13.835	4.06974
21.5002	13.3219	-1.87613	7204.03	-481.03	4.06021
22.1742	14.1144	-1.95063	10931.8	-74.4958	4.06974
22.8483	14.9068	-1.30677	10194.4	643.856	4.06593
23.5175	15.7041	-0.791688	6085.94	515.085	4.06783
24.1868	16.4652	-0.957707	6497.74	-166.019	4.06593
24.8536	17.2286	-1.34509	5652.59	-387.378	4.06974
25.5228	18.0018	-1.5292	871.37	-184.111	4.06783
26.1993	18.7821	-1.57283	-1735.92	-43.6332	4.06783
26.8855	19.5867	-1.3983	-510.085	174.533	4.06593
27.5837	20.4057	-1.43661	1910.45	-38.3121	4.06593
28.2964	21.232	-1.40149	-158.137	35.1193	4.06974
29.0236	22.0969	-1.52494	3730.05	-123.45	4.07355
29.7388	22.9304	-1.77929	11812.9	-254.35	4.06974
30.4515	23.764	-2.12623	11379.5	-346.937	4.06783
31.1473	24.5975	-2.26245	12828	-136.221	4.06783
31.8311	25.4286	-1.89423	11700.3	368.222	4.06212
32.5051	26.2428	-1.23973	10939	654.498	4.06783
33.1695	27.0522	-1.0354	10017.2	204.331	4.06593
33.8219	27.8325	-1.08116	4563.23	-45.7616	4.06021
34.4694	28.5912	-0.943872	5367.68	137.285	4.06593
35.1168	29.3498	-0.667173	5386.83	276.699	4.06212
35.7716	30.1205	-0.339392	1256.84	327.781	4.06593
36.4384	30.8695	-0.255318	-3323.27	84.0738	4.06974
37.1149	31.6185	-0.305337	-3287.36	-50.0186	4.06783
37.8059	32.3819	-0.343649	3071.64	-38.3121	4.06783
38.5089	33.1575	-0.793816	8446.62	-450.167	4.06783
39.2265	33.9572	-1.16097	5178.54	-367.158	4.06212
39.9561	34.7496	-0.703357	1369.36	457.617	4.06783
40.7051	35.5276	0.537529	7156.15	1240.89	4.06212
41.4734	36.3055	1.57302	7656.54	1035.49	4.06593
42.2634	37.0956	1.50597	3572.03	-67.046	4.06021
43.0607	37.859	0.279987	5135.44	-1225.99	4.06021
43.8628	38.6273	-0.755504	5530.49	-1035.49	4.06212
44.6698	39.4174	-1.17162	5923.14	-416.112	4.06212
45.4864	40.2171	-0.804458	763.631	367.158	4.06212
46.3175	41.0361	-0.401117	-1309.75	403.341	4.06783
47.1607	41.8551	0.0352152	4163.4	436.332	4.06593
