415.726	934.127	0.0018145	-22.2062	0.903811	4.06021	0.0	-0.0
415.722	934.129	0.00287873	-13.8265	-0.17358	4.0583	0.00776479	-0.000272176
415.724	934.126	0.00394295	11.3126	-2.68749	4.06021	0.0155111	-0.000442696
415.726	934.129	-0.0226627	199.257	-10.2292	4.05449	0.0228162	9.87496e-05
415.727	934.125	-0.0529931	365.654	-20.644	4.0564	0.0307122	0.00337632
415.729	934.127	-0.0700207	295.026	-19.5666	4.0564	0.0380571	0.00806186
415.732	934.127	-0.0790666	213.623	-10.4686	4.06212	0.0456273	0.010934
415.735	934.128	-0.0859841	216.017	-11.4263	4.0564	0.0532923	0.012711
415.734	934.129	-0.0849199	198.06	-7.71532	4.0564	0.0613788	0.014223
415.74	934.127	-0.076406	92.7155	5.21337	4.0583	0.0693138	0.0144196
415.742	934.128	-0.0678922	41.2401	7.24845	4.06212	0.0773715	0.0135659
415.744	934.13	-0.0631032	121.446	3.29801	4.0583	0.0855679	0.0129771
415.748	934.129	-0.0583142	198.06	5.45279	4.06593	0.0938556	0.0124267
415.75	934.133	-0.0535252	216.017	6.76961	4.05258	0.102064	0.0121572
415.754	934.16	-0.0152131	538.037	-14.1797	4.0564	0.108328	0.0121814
415.756	934.193	0.207742	1950.62	72.4904	4.05068	0.113647	0.00349282
415.816	934.204	0.325871	4086.24	141.204	4.0583	0.116327	-0.0269475
415.833	934.214	0.105044	5162.44	-54.5219	4.05258	0.121918	-0.0424013
415.839	934.235	-0.12536	3757.04	-165.134	4.05449	0.126956	-0.014604
415.866	934.254	-0.239765	2152.93	-79.6611	4.04687	0.13184	0.0242751
415.898	934.276	-0.240829	2380.38	-39.4385	4.04496	0.136956	0.0377565
415.929	934.306	-0.232315	2992.09	-30.2208	4.05258	0.141785	0.0387289
415.952	934.335	-0.207306	3091.45	1.74178	4.05258	0.14741	0.038884
415.989	934.376	-0.173251	2733.52	32.7467	7.80589	0.151237	0.0361945
416.031	934.424	-0.156755	2680.85	19.5786	4.03352	0.154706	0.0324641
416.07	934.471	-0.156755	3274.61	-2.6875	4.05449	0.158892	0.0314891
416.117	934.527	-0.134406	3819.29	7.00903	4.05068	0.161536	0.0321902
416.162	934.588	-0.0662959	4116.17	39.5702	4.04687	0.164134	0.0256981
416.212	934.645	-0.0200021	4177.22	43.76	4.03733	0.167134	0.0204257
416.262	934.702	-0.00563507	4134.13	18.6209	4.03162	0.170453	0.0132409
416.325	934.774	-0.01947	4152.08	0.544678	4.03924	0.171993	0.0118188
416.39	934.835	-0.042883	4268.2	-12.7431	4.03162	0.174743	0.0149655
416.456	934.901	-0.0694886	4346.01	-16.2147	4.04687	0.177388	0.0179972
416.53	934.976	-0.0886446	4316.09	-18.4892	4.04496	0.179041	0.0227402
416.611	935.062	-0.080663	4325.66	-4.12402	4.03924	0.179754	0.0253474
416.689	935.15	-0.0646996	4277.78	5.93164	4.0278	0.181123	0.0241296
416.776	935.26	-0.0583142	4756.62	9.04409	4.04305	0.180455	0.0221233
416.88	935.371	-0.066828	4799.72	4.01628	4.03733	0.178739	0.0220135
416.983	935.484	-0.0678922	4340.03	-6.03938	4.03924	0.177621	0.0238799
417.087	935.603	-0.0434151	4518.4	3.65713	4.03352	0.176787	0.0238913
417.218	935.733	0.0209706	4538.75	32.0284	4.04496	0.1734	0.0202153
417.32	935.846	0.0635396	4609.38	59.6815	4.03924	0.174454	0.0115075
417.447	936.019	0.0736497	4342.42	18.1421	4.04687	0.169221	0.004278
417.564	936.165	0.0800351	4061.1	-5.44083	4.05449	0.167877	0.00306986
417.674	936.295	0.0880167	4186.8	15.7479	4.04687	0.168876	0.00190961
417.804	936.434	0.110898	4105.4	17.4238	4.03924	0.167946	-0.0012748
417.923	936.569	0.117283	4183.21	2.46003	4.03924	0.168831	-0.00416868
418.047	936.715	0.0991911	4226.3	-14.0599	4.03733	0.168663	-0.00500008
418.178	936.864	0.0566221	3996.46	-16.2147	4.03733	0.168188	-0.00240574
418.328	937.016	0.0268238	3540.37	-21.3623	4.02971	0.166614	0.0022351
418.455	937.164	0.0220348	3225.53	-15.7359	4.01255	0.250101	0.00708346
418.589	937.316	0.065668	2989.7	21.7334	4.02018	0.255346	0.00631272
418.706	937.509	0.125265	3407.49	51.0623	4.02399	0.259348	0.000248519
418.809	937.746	0.0826956	4367.56	-4.48313	4.0259	0.261497	-0.00924462
418.997	938.024	-0.033837	4909.85	-99.8921	4.02018	0.253955	-0.000504377
419.219	938.314	-0.076406	5982.45	-83.8509	4.0259	0.244049	0.0136443
419.406	938.562	-0.0710849	6533.12	2.10093	4.02208	0.241384	0.0202326
419.553	938.813	-0.0897089	5842.39	1.74177	4.01637	0.242499	0.0208507
419.726	939.104	-0.110461	5541.92	-35.2486	4.02399	0.239555	0.0231513
419.938	939.38	-0.170058	5283.34	-38.8399	4.02399	0.236	0.0268024
420.18	939.657	-0.210498	4690.78	-40.875	4.03162	0.231592	0.0369634
420.412	939.967	-0.240297	4640.5	-18.3695	4.02399	0.226628	0.0435135
420.659	940.343	-0.325435	4755.42	-5.44082	4.02399	0.21645	0.0497251
420.903	940.74	-0.438243	3735.49	-115.574	4.02971	0.206457	0.0654733
421.118	941.116	-0.518592	2647.33	-97.2585	4.0259	0.202782	0.0860232
421.371	941.508	-0.529234	2698.8	-30.8194	4.0278	0.196073	0.0972569
421.607	941.9	-0.278609	3814.5	74.2861	4.03733	0.192007	0.0981336
421.854	942.3	-0.0130847	3924.64	225.6	4.02399	0.186545	0.065318
