3.66871	-5.2545	8.72649e-05	-65.2085	-4.40054	3.89437	0.3	0
3.67255	-5.2568	0.0112616	-55.6317	-4.40054	3.841	0.3	0
3.70707	-5.25066	-0.0834544	-110.698	-4.63996	3.82575	0.3	0
3.7999	-5.13942	-0.104207	-31.6897	3.2609	3.82575	0.3	0
3.8444	-5.12178	-0.163803	681.782	24.3299	3.81812	0.3	0
3.86358	-5.12101	-0.0877113	2340.96	60.4823	3.83718	0.3	0
3.91115	-5.07651	-0.010555	3918.74	47.7931	3.82003	0.3	0
3.97099	-4.99365	-0.062702	4340.12	17.1473	3.80859	0.3	0
4.0454	-4.93151	-0.0334358	4493.35	4.69741	3.8105	0.3	0
4.10371	-4.88241	0.0559591	4670.52	26.2452	3.81812	0.3	0
4.17046	-4.81643	0.0623444	5067.96	20.0203	3.82575	0.3	0
4.24564	-4.7236	-0.015344	5187.67	2.78206	3.82384	0.3	0
4.33847	-4.64228	-0.00629808	5178.09	-6.79475	3.82193	0.3	0
4.42823	-4.56173	0.065005	5269.07	2.30322	3.8105	0.3	0
4.5318	-4.46276	0.111299	5491.73	13.0771	3.81431	0.3	0
4.64995	-4.35305	0.0756473	5683.27	6.8522	3.80287	0.3	0
4.75122	-4.22569	0.0383994	5819.74	5.6551	3.8124	0.3	0
4.87627	-4.10678	0.0160506	6044.79	13.3166	3.81431	0.3	0
5.05119	-3.97175	0.00381205	6281.82	13.556	3.82384	0.3	0
5.21461	-3.83519	-0.0382248	6499.69	8.04932	3.8124	0.3	0
5.34349	-3.69019	-0.167528	6696.02	-2.96404	3.82384	0.3	0
5.48236	-3.54443	-0.313327	6952.2	-25.7089	3.8124	0.3	0
5.64884	-3.36491	-0.414961	7143.73	-39.5953	3.83909	0.3	0
5.81762	-3.16544	-0.446355	7040.78	-47.4962	3.81431	0.3	0
6.0401	-2.97671	-0.414961	6863.61	-40.7924	3.82384	0.3	0
6.26106	-2.7803	-0.308538	6798.97	-31.455	3.8124	0.3	0
6.4237	-2.58621	-0.23351	6753.48	-2.96401	3.8124	0.3	0
6.6132	-2.39748	-0.163803	6789.39	-7.99185	3.83146	0.3	0
6.85179	-2.18727	-0.053124	6557.15	-10.6255	3.82575	0.3	0
7.11648	-1.98473	-0.000444847	6279.43	-10.6255	3.81431	0.3	0
7.29983	-1.78372	-0.174446	5879.59	11.1618	3.81812	0.3	0
7.52539	-1.57581	-0.397401	6004.09	6.37336	3.82193	0.3	0
7.74557	-1.35946	-0.447419	6348.86	-16.1321	3.8105	0.3	0
7.99491	-1.12777	-0.447419	6348.86	-16.1321	3.841	0.3	0
8.2734	-0.895313	-0.188813	6516.45	-7.51299	3.8124	0.3	0
8.51967	-0.623727	-0.188813	6516.45	-7.51299	3.82193	0.3	0
8.79586	-0.339099	-0.418153	6435.05	-20.9205	3.81812	0.3	0
9.13342	-0.0698145	-0.419217	6518.85	-28.8214	3.83337	0.3	0
9.44644	0.228623	-0.342061	6399.14	-14.935	3.83528	0.3	0
9.73107	0.523992	-0.334079	6255.48	-6.31589	3.83718	0.3	0
10.0633	0.800949	-0.337804	6360.83	-2.96401	3.82575	0.3	0
10.3701	1.10015	-0.337804	6360.83	-2.96401	3.82575	0.3	0
10.6839	1.38939	-0.157418	6363.22	-15.1745	3.841	0.3	0
10.9509	1.66634	-0.0158761	6135.77	3.26091	3.81812	0.3	0
11.2631	1.98012	-0.038757	5965.79	5.89453	3.8124	0.3	0
11.5838	2.29774	-0.112188	5690.45	-10.6255	3.8124	0.3	0
11.88	2.62917	-0.0478029	5324.14	16.9079	3.82193	0.3	0
12.2336	2.94142	-0.0121513	5348.08	35.1038	3.82193	0.3	0
12.5743	3.32348	0.00540839	5582.71	18.8232	3.79715	0.3	0
12.9257	3.66027	-0.0440781	5647.36	19.0626	3.82193	0.3	0
13.3016	3.99247	-0.0190688	5795.8	14.2742	3.8105	0.3	0
13.61	4.3377	-0.0584451	5917.9	26.4847	3.81431	0.3	0
13.9031	4.65839	-0.145712	6032.82	-2.24575	3.81431	0.3	0
14.2744	5.00823	-0.281932	5862.83	-23.5541	3.82575	0.3	0
14.6871	5.37572	-0.338868	5553.98	-38.6376	3.81812	0.3	0
15.0876	5.72172	-0.379309	5166.12	-22.3571	3.80287	0.3	0
15.5333	6.10225	-0.464447	5249.92	-13.9773	3.83146	0.3	0
15.9622	6.5242	-0.694852	5463	-28.1031	3.8124	0.3	0
16.3619	6.94386	-0.847036	5714.39	-63.2979	3.82575	0.3	0
16.8253	7.32285	-0.831605	5846.08	-70.2411	3.83337	0.3	0
17.2143	7.70184	-0.609714	5786.22	-19.7234	3.83337	0.3	0
17.5963	8.09081	-0.59109	5683.27	-7.03418	3.8124	0.3	0
18.0029	8.49128	-0.761366	5723.97	-29.7791	3.82384	0.3	0
18.3988	8.9002	-0.770412	5714.39	-39.8347	3.82193	0.3	0
18.8315	9.33059	-0.563952	5503.71	-35.0463	3.82193	0.3	0
19.3225	9.80548	-0.417089	5029.65	-22.5965	3.83146	0.3	0
19.7445	10.2482	-0.444227	4670.52	-2.00635	3.83146	0.3	0
20.1664	10.6701	-0.485732	4783.05	9.24641	3.8124	0.3	0
20.5684	11.079	-0.402722	5020.08	9.96467	3.82956	0.3	0
