0	-0.0802776	0	45.0588	0	6.42221e-05	0	-0	0	-0.00515085	0	-1.06423	0	0.000309051	0	0	0	0	0	0	0	0
0.12	-0.0802776	240	45.0588	0	6.42221e-05	0	-0	0	-0.00515085	0	-1.06423	0	0.000309051	0	0	4e-05	-0.00120831	0	7.50971e-09	0	-6.21508e-06
0.48	-0.113579	480	-45.9209	0.00550796	0.000186863	1.60555e-06	0	0	0.000170276	0	2.12845	0	-1.02165e-05	4.63577e-05	-0	0.00032	-0.00120831	0	7.50971e-09	0	-1.7879e-06
1.08	-0.0832157	720	21.1168	0.0166557	0.000930573	6.27713e-06	0	0	0.0587027	0	5.32113	0	-0.00352216	4.48252e-05	-0	0.00108	-0.00120831	0	7.50971e-09	0	-1.7879e-06
1.92	-0.331701	960	-285.341	0.0222954	0.00180136	2.95414e-05	0	0	0.0767945	0	1.06423	0	-0.00460767	-0.000483499	-0	0.00256	-0.00120831	0	7.50971e-09	0	6.11717e-05
3	-1.07478	1200	-728.268	0.0279791	0.00325982	7.45755e-05	0	0	0.074666	0	0	0	-0.00447996	-0.00117465	0	0.005	-0.00120831	0	7.50971e-09	0	0.000137966
4.32	-1.73706	1440	-721.086	0.0337068	0.00484565	0.000156071	0	0	0.0895652	0	0	0	-0.00537391	-0.00184664	0	0.00864	-0.00241637	0	-2.49364e-07	0	0.000212632
5.88	-2.34377	1680	-867.132	0.0394783	0.00657902	0.000277212	0	0	0.156611	0	9.57803	0	-0.00939668	-0.00265273	-0	0.01372	-0.0036242	0	-6.22079e-07	0	0.000308583
7.68	-3.26486	1920	-1149.65	0.0452938	0.00875589	0.000441688	0	0	0.228979	0	3.19268	0	-0.0137387	-0.00406223	-0	0.02048	-0.0036242	0	-6.22079e-07	0	0.000474772
9.72	-3.83545	2160	-728.268	0.0511532	0.0108444	0.000660585	0	0	0.235364	0	1.06424	0	-0.0141218	-0.00612304	-0	0.02916	-0.00483203	0	-1.47209e-06	0	0.000703751
12	-4.06235	2400	-409.84	0.0570566	0.0128499	0.000931694	0	0	0.216208	0	-3.19268	0	-0.0129725	-0.00824132	0	0.04	-0.0072484	0	-3.74134e-06	0	0.000939115
14.52	-4.10697	2640	-366.744	0.0630039	0.0149016	0.00125294	0	0	0.187474	0	-2.12844	0	-0.0112484	-0.0101872	0	0.05324	-0.00966429	0	-6.53248e-06	0	0.00115532
17.28	-4.27445	2880	-373.926	0.0689951	0.0172435	0.00162548	0	0	0.174703	0	-2.12845	0	-0.0104822	-0.0118745	0	0.06912	-0.0108721	0	-8.15435e-06	0	0.0013428
20.28	-4.39266	3120	-472.089	0.0750302	0.0197381	0.00205657	0	0	0.172575	0	1.06423	0	-0.0103545	-0.0134468	-0	0.08788	-0.0132885	0	-1.18212e-05	0	0.0015175
23.52	-4.46903	3360	-304.495	0.0811093	0.0223912	0.00255002	0	0	0.187474	0	0	0	-0.0112484	-0.015	0	0.10976	-0.0144963	0	-1.38625e-05	0	0.00169007
27	-4.45804	3600	-215.909	0.0872323	0.0251664	0.0031098	0	0	0.222593	0	2.12845	0	-0.0133556	-0.0166872	-0	0.135	-0.0169122	0	-1.83985e-05	0	0.00187755
