-4458	84	0	-9.47161e-06	0	-0.0094716	0	0	0	0	0	0
-4458	84	1.00531e-05	-2.30937e-05	0.0150796	0.00542755	2.94273e-44	0.000138919	0.000138868	5.14956e-08	0	0.000138919
-4459	84	8.04248e-05	1.54313e-05	0.0603186	0.017134	2.36819e-43	0.000296169	0.000295659	5.10362e-07	0	0.000296169
-4459	83	0.000271434	4.54424e-05	0.135717	0.0128771	7.97339e-43	0.000861511	0.000859926	1.58449e-06	0	0.000861511
-4459	83	0.000643398	7.11967e-05	0.241274	0.0128771	1.89035e-42	0.00211087	0.00210628	4.58186e-06	0	0.00211087
-4460	83	0.00125664	8.84371e-05	0.376991	0.007556	3.69242e-42	0.00424417	0.00423272	1.14457e-05	0	0.00424417
-4460	83	0.00216142	9.92922e-05	0.527788	0.00436332	6.35209e-42	0.00746404	0.00743935	2.46872e-05	0	0.00746404
-4460	83	0.00336779	0.000109083	0.678584	0.00542755	9.89737e-42	0.0117981	0.0117509	4.72189e-05	0	0.0117981
-4461	83	0.00487575	0.000121002	0.829381	0.00542755	1.43283e-41	0.0172186	0.0171366	8.19667e-05	0	0.0172186
-4461	83	0.00668531	0.000131858	0.980177	0.00542755	1.96462e-41	0.0237438	0.023612	0.0001318	0	0.0237438
-4461	83	0.00879646	0.000135263	1.13097	0.00117065	2.58512e-41	0.0313842	0.0311845	0.000199625	0	0.0313842
-4461	83	0.0112092	0.000140797	1.28177	0.00436332	3.29403e-41	0.0401504	0.039862	0.000288388	0	0.0401504
-4462	83	0.0139235	0.000152716	1.43257	0.00649177	4.09179e-41	0.0499993	0.0495983	0.000400999	0	0.0499993
-4462	83	0.0169395	0.000164636	1.58336	0.00649177	4.97811e-41	0.0609531	0.0604128	0.000540288	0	0.0609531
-4462	83	0.020257	0.000171234	1.73416	0.00117065	5.953e-41	0.0730221	0.072313	0.000709138	0	0.0730221
-4462	83	0.0238761	0.000169318	1.88496	-0.000957803	7.01658e-41	0.0862515	0.085341	0.000910472	0	0.0862515
-4462	85	0.0277968	0.000337679	2.03575	0.150162	8.16873e-41	0.100541	0.0993935	0.00114728	0	0.100541
-4463	88	0.0320191	0.00128505	2.18655	0.562017	9.40958e-41	0.114087	0.112666	0.00142156	0	0.114087
-4463	91	0.0342434	0.00197158	2.26195	0.686532	1.00633e-40	0.120222	0.11865	0.00157178	0	0.120222
-4465	100	0.038918	0.00384377	2.41274	1.04943	1.1437e-40	0.131941	0.130045	0.00189593	0	0.131941
-4467	113	0.0438943	0.00682913	2.56354	1.62305	1.28994e-40	0.141527	0.139278	0.00224944	0	0.141527
-4470	134	0.0491722	0.0108064	2.71433	2.13175	1.44505e-40	0.148417	0.145791	0.00262554	0	0.148417
-4473	163	0.0547487	0.0161681	2.85843	2.85649	1.60891e-40	0.152191	0.149173	0.00301729	0	0.152191
-4479	204	0.0605861	0.0228442	2.97404	3.50779	1.78046e-40	0.151914	0.148499	0.00341525	-0	0.151914
-4487	257	0.0666247	0.0307442	3.05949	4.08567	1.95792e-40	0.147687	0.143878	0.0038088	-0	0.147687
-4497	320	0.072804	0.0397744	3.11478	4.64013	2.13952e-40	0.139799	0.135611	0.00418763	-0	0.139799
-4508	396	0.0790637	0.0499166	3.13992	5.21055	2.32348e-40	0.128229	0.123687	0.00454198	-0	0.128229
-4521	483	0.0853465	0.0606676	3.14159	5.38934	2.50811e-40	0.113107	0.108245	0.00486188	-0	0.113107
-4534	582	0.0916297	0.0713165	3.14159	5.29463	2.69275e-40	0.0973278	0.0921881	0.00513974	-0	0.0973278
-4551	694	0.0979128	0.0817546	3.14159	5.19991	2.8774e-40	0.0822645	0.0768892	0.00537524	-0	0.0822645
-4572	808	0.104196	0.0924492	3.14159	5.42872	3.06205e-40	0.0674022	0.0618318	0.0055704	-0	0.0674022
-4595	922	0.110479	0.103341	3.14159	5.38721	3.2467e-40	0.0508167	0.0450924	0.00572431	-0	0.0508167
-4620	1038	0.116762	0.11387	3.14159	5.23822	3.43133e-40	0.0351025	0.0292687	0.00583378	-0	0.0351025
-4644	1154	0.123046	0.124166	3.14159	5.12222	3.61598e-40	0.0203085	0.0144068	0.00590176	-0	0.0203085
-4671	1269	0.129329	0.134252	3.14159	5.00835	3.80063e-40	0.00623789	0.00030722	0.00593067	-0	0.00623789
-4694	1377	0.135612	0.143489	3.14159	4.45495	3.98528e-40	-0.00639868	-0.0123212	0.00592253	-0	-0.00639868
-4715	1483	0.141895	0.151581	3.14159	3.96115	4.16993e-40	-0.0147254	-0.0206088	0.00588337	-0	-0.0147254
-4732	1589	0.148178	0.159247	3.14159	3.79407	4.35458e-40	-0.0203633	-0.0261877	0.00582448	-0	-0.0203633
-4745	1690	0.154462	0.166511	3.14159	3.58122	4.53921e-40	-0.0247356	-0.0304871	0.00575152	-0	-0.0247356
-4756	1791	0.160745	0.173541	3.14159	3.49183	4.72386e-40	-0.0278273	-0.0334954	0.00566811	-0	-0.0278273
-4765	1886	0.167028	0.18005	3.14159	3.15234	4.90851e-40	-0.0299533	-0.0355304	0.0055771	-0	-0.0299533
-4772	1978	0.173311	0.186024	3.14159	2.95227	5.09316e-40	-0.0296543	-0.0351366	0.00548231	0	-0.0296543
-4778	2066	0.179594	0.191702	3.14159	2.78944	5.27781e-40	-0.0281578	-0.0335474	0.00538952	0	-0.0281578
-4781	2150	0.185878	0.197027	3.14159	2.64045	5.46246e-40	-0.0253307	-0.0306325	0.00530175	0	-0.0253307
-4784	2266	0.195302	0.20433	3.14159	2.26478	5.73942e-40	-0.0191599	-0.0243466	0.00518666	0	-0.0191599
-4784	2339	0.201586	0.208706	3.14159	2.18709	5.92407e-40	-0.0126355	-0.0177615	0.00512594	0	-0.0126355
-4782	2408	0.207869	0.212859	3.14159	2.01256	6.10871e-40	-0.00563725	-0.0107204	0.00508316	0	-0.00563725
-4779	2473	0.214152	0.216618	3.14159	1.86995	6.29336e-40	0.0029131	-0.00214689	0.00505999	0	0.0029131
-4775	2533	0.220435	0.220251	3.14159	1.77523	6.47801e-40	0.0121153	0.00705496	0.00506037	0	0.0121153
-4770	2593	0.226718	0.223518	3.14159	1.60496	6.66266e-40	0.0223846	0.0172989	0.00508574	0	0.0223846
-4764	2644	0.233002	0.226719	3.14159	1.59432	6.8473e-40	0.0334943	0.028355	0.00513925	0	0.0334943
-4757	2695	0.239285	0.229662	3.14159	1.41659	7.03194e-40	0.0449629	0.0397406	0.00522229	0	0.0449629
-4748	2741	0.245568	0.232334	3.14159	1.31549	7.21659e-40	0.0577156	0.052379	0.00533655	0	0.0577156
-4738	2786	0.251851	0.234922	3.14159	1.29527	7.40124e-40	0.0710925	0.0656075	0.00548499	0	0.0710925
-4728	2828	0.258134	0.23758	3.14159	1.34209	7.58589e-40	0.0844971	0.0788283	0.0056688	0	0.0844971
-4718	2869	0.264418	0.240314	3.14159	1.37402	7.77054e-40	0.0976072	0.0917196	0.00588765	0	0.0976072
-4708	2913	0.270701	0.243253	3.14159	1.55388	7.95519e-40	0.110545	0.104404	0.00614072	0	0.110545
-4699	2961	0.276984	0.247505	3.14159	2.32863	8.13982e-40	0.120933	0.114506	0.00642675	0	0.120933
-4692	3013	0.283267	0.25298	3.14159	2.83733	8.32447e-40	0.125985	0.119249	0.00673601	0	0.125985
-4685	3071	0.28955	0.259314	3.14159	3.30133	8.50912e-40	0.12779	0.120734	0.00705546	0	0.12779
-4680	3136	0.295834	0.266858	3.14159	3.9239	8.69377e-40	0.125815	0.118439	0.00737665	-0	0.125815
-4676	3208	0.302117	0.275434	3.14159	4.39536	8.87842e-40	0.119572	0.111883	0.00768873	-0	0.119572
-4674	3287	0.3084	0.284837	3.14159	4.80402	9.06307e-40	0.110101	0.10212	0.00798107	-0	0.110101
-4673	3376	0.314683	0.294938	3.14159	5.10839	9.2477e-40	0.097718	0.0894726	0.00824541	-0	0.097718
-4676	3470	0.320966	0.305408	3.14159	5.28718	9.43235e-40	0.0835181	0.0750435	0.00847456	-0	0.0835181
-4682	3571	0.32725	0.316377	3.14159	5.54472	9.617e-40	0.0677656	0.0591012	0.00866438	-0	0.0677656
-4692	3676	0.333533	0.327682	3.14159	5.67562	9.80165e-40	0.0503065	0.041496	0.00881045	-0	0.0503065
-4704	3785	0.339816	0.338941	3.14159	5.60112	9.9863e-40	0.0322213	0.0233124	0.00890894	-0	0.0322213
-4718	3895	0.346099	0.350052	3.14159	5.53195	1.01709e-39	0.0146434	0.00568414	0.0089593	-0	0.0146434
-4734	4006	0.352382	0.360679	3.14159	5.24461	1.03556e-39	-0.00202313	-0.0109861	0.00896299	-0	-0.00202313
-4751	4114	0.358665	0.371037	3.14159	5.15734	1.05402e-39	-0.0170472	-0.0259708	0.0089236	-0	-0.0170472
-4767	4220	0.364949	0.380556	3.14159	4.59011	1.07249e-39	-0.0308158	-0.0396604	0.00884466	-0	-0.0308158
-4782	4326	0.371232	0.389091	3.14159	4.21976	1.09095e-39	-0.0403692	-0.0491012	0.00873195	-0	-0.0403692
-4795	4427	0.377515	0.397412	3.14159	4.0995	1.10942e-39	-0.0482758	-0.0568716	0.00859584	-0	-0.0482758
-4807	4526	0.383798	0.404921	3.14159	3.65146	1.12788e-39	-0.0544554	-0.062895	0.00843958	-0	-0.0544554
-4814	4621	0.390081	0.411816	3.14159	3.38221	1.14635e-39	-0.0577986	-0.0660681	0.00826942	-0	-0.0577986
-4820	4714	0.396365	0.418132	3.14159	3.08742	1.16481e-39	-0.0591567	-0.0672488	0.00809208	-0	-0.0591567
-4822	4803	0.402648	0.424112	3.14159	2.97462	1.18328e-39	-0.0586507	-0.0665637	0.00791301	0	-0.0586507
-4823	4886	0.408931	0.429794	3.14159	2.76177	1.20174e-39	-0.0574259	-0.0651622	0.00773631	0	-0.0574259
-4823	4966	0.415214	0.434797	3.14159	2.44144	1.22021e-39	-0.0541429	-0.0617072	0.00756436	0	-0.0541429
-4821	5042	0.421497	0.439611	3.14159	2.39887	1.23867e-39	-0.0491709	-0.0565741	0.00740317	0	-0.0491709
-4818	5113	0.427781	0.444112	3.14159	2.17325	1.25713e-39	-0.0437139	-0.0509698	0.00725587	0	-0.0437139
-4812	5181	0.434064	0.44802	3.14159	1.91039	1.2756e-39	-0.0362409	-0.0433655	0.0071246	0	-0.0362409
-4803	5246	0.440347	0.451838	3.14159	1.90826	1.29406e-39	-0.0274821	-0.034497	0.00701487	0	-0.0274821
-4793	5306	0.44663	0.455449	3.14159	1.7614	1.31253e-39	-0.0184775	-0.0254063	0.0069288	0	-0.0184775
-4782	5364	0.452913	0.458836	3.14159	1.68477	1.33099e-39	-0.00838658	-0.0152543	0.00686767	0	-0.00838658
-4772	5417	0.459197	0.462216	3.14159	1.69222	1.34946e-39	0.0020573	-0.00477669	0.00683399	0	0.0020573
-4762	5468	0.46548	0.465509	3.14159	1.61666	1.36792e-39	0.0125444	0.00571622	0.00682821	0	0.0125444
