-578	7517	0	-1.1632e-05	0	-0.011632	0	0	0	0	0	0
-579	7517	1.00531e-05	-3.48959e-05	0.0150796	-0.00631086	2.94273e-44	2.32138e-05	2.31829e-05	3.09327e-08	0	2.32138e-05
-579	7516	8.04248e-05	-1.55909e-05	0.0603186	0.0128452	2.36819e-43	6.56054e-05	6.53165e-05	2.88845e-07	0	6.56054e-05
-579	7516	0.000271434	3.67051e-05	0.135717	0.0288086	7.97339e-43	0.000159087	0.000158122	9.6452e-07	0	0.000159087
-579	7516	0.000643398	0.000218837	0.241274	0.126717	1.89035e-42	0.000333311	0.000330767	2.54338e-06	0	0.000333311
-580	7516	0.00125664	0.000532932	0.376991	0.152259	3.69242e-42	0.000531118	0.000525578	5.53986e-06	0	0.000531118
-582	7516	0.00216142	0.000749119	0.527788	0.0905336	6.35209e-42	0.000912073	0.000901699	1.03743e-05	0	0.000912073
-583	7516	0.00336779	0.000892938	0.678584	0.0713776	9.89737e-42	0.00154646	0.00152774	1.87278e-05	0	0.00154646
-584	7516	0.00487575	0.00107613	0.829381	0.10224	1.43283e-41	0.00237361	0.00234112	3.24975e-05	0	0.00237361
-587	7516	0.00668531	0.00134127	0.980177	0.141616	1.96462e-41	0.00334445	0.00329139	5.3062e-05	0	0.00334445
-590	7517	0.00879646	0.0016426	1.13097	0.15013	2.58512e-41	0.00446389	0.0043824	8.14962e-05	0	0.00446389
-593	7516	0.0112092	0.00190242	1.28177	0.119268	3.29403e-41	0.00577463	0.00565563	0.000119	0	0.00577463
-594	7516	0.0139235	0.00207817	1.43257	0.0788272	4.09179e-41	0.00732165	0.00715452	0.000167125	0	0.00732165
-599	7516	0.0169395	0.00221347	1.58336	0.0671207	4.97811e-41	0.00910357	0.00887587	0.000227701	0	0.00910357
-602	7516	0.020257	0.00236261	1.73416	0.0788272	5.953e-41	0.0110864	0.0107839	0.000302437	0	0.0110864
-603	7516	0.0238761	0.00255326	1.88496	0.100112	7.01658e-41	0.0132466	0.0128538	0.000392772	0	0.0132466
-607	7516	0.0277968	0.00275774	2.03575	0.100112	8.16873e-41	0.0155835	0.0150835	0.000499977	0	0.0155835
-610	7516	0.0320191	0.00292603	2.18655	0.0788272	9.40958e-41	0.0181285	0.0175031	0.000625381	0	0.0181285
-610	7516	0.0342434	0.00299209	2.26195	0.0660565	1.00633e-40	0.0194858	0.0187904	0.000695393	0	0.0194858
-614	7516	0.038918	0.00309866	2.41274	0.0500931	1.1437e-40	0.0223728	0.0215217	0.000851077	0	0.0223728
-616	7516	0.0438943	0.00319246	2.56354	0.0469004	1.28994e-40	0.0254783	0.0244492	0.00102901	0	0.0254783
-619	7516	0.0491722	0.0033001	2.71433	0.0554142	1.44505e-40	0.0287872	0.0275565	0.00123074	0	0.0287872
-620	7516	0.0547487	0.00341518	2.85843	0.0575427	1.60891e-40	0.0322923	0.0308346	0.00145766	0	0.0322923
-622	7516	0.0605861	0.00352601	2.97404	0.05435	1.78046e-40	0.0359798	0.0342687	0.00171113	0	0.0359798
-624	7516	0.0666247	0.00361875	3.05949	0.0437077	1.95792e-40	0.0398221	0.0378298	0.00199235	0	0.0398221
