0,552,553.122,459.787,4.77499,187.667,0,192.442
0,558,560.459,609.451,-7.61292,186.652,0,186.127
0,564,558.515,439.779,3.92338,187.113,0,184.589
0,570,569.734,637.863,0.239777,186.11,0,180.573
0,576,576.152,649.466,-4.66826,185.487,0,180.819
0,582,572.797,578.638,-1.39296,185.686,0,180.698
0,588,586.891,571.034,-3.46487,184.637,0,189.435
0,594,583.297,520.613,-1.91283,184.946,0,195.186
0,600,583.961,558.231,8.55324,187.292,0,195.845
0,606,590.497,692.684,8.80637,188.466,0,191.679
0,612,602.85,536.617,4.59954,189.457,0,194.057
0,618,610.293,640.661,6.64711,190.548,0,197.195
0,624,625.464,738.302,3.55952,190.127,0,193.687
0,630,628.155,577.435,1.66031,189.95,0,186.96
0,636,628.613,592.646,6.64898,190.836,0,194.725
0,642,632.188,627.056,3.43087,191.294,0,186.041
0,648,647.15,749.907,-4.63469,190.404,0,188.365
0,654,650.266,529.016,2.87803,190.788,0,193.666
0,660,664.452,545.82,5.17154,190.943,0,179.693
0,666,671.03,795.126,7.8371,190.664,0,198.502
0,672,671.712,741.501,-5.14078,190.525,0,194.618
0,678,660.935,642.26,9.95889,191.856,0,191.883
0,684,677.971,538.62,7.76541,192.892,0,191.25
0,690,685.609,805.931,5.13144,193.383,0,196.955
0,696,691.61,824.337,3.95134,194.33,0,198.281
0,702,689.896,667.076,5.4941,195.062,0,202.71
0,708,694.503,755.108,12.9229,197.685,0,210.608
0,714,699.92,814.335,7.27223,200.818,0,208.35
0,720,705.632,605.446,7.53173,202.235,0,212.861
0,726,709.397,596.642,14.9432,204.227,0,208.389
0,732,721.92,634.666,20.4225,207.44,0,221.734
0,738,720.609,855.953,15.6522,211.209,0,221.277
0,744,728.13,683.475,8.88387,213.214,0,219.366
0,750,737.164,790.321,20.7158,215.976,0,236.691
0,756.001,743.355,595.844,11.0303,219.814,0,230.844
0,762.001,743.745,753.109,11.0303,219.807,0,219.753
0,768.001,762.06,595.444,18.2975,222.246,0,220.363
0,774.001,769.847,662.67,10.248,224.133,0,218.557
0,780.001,779.468,1000.01,-1.92184,223.221,0,221.299
0,786.001,801.827,965.595,-14.2441,221.322,0,216.695
0,792.001,790.537,678.276,-4.08235,219.104,0,206.553
0,798.001,800.101,701.485,-1.89031,216.445,0,198.396
0,804.001,818.055,671.471,0.965149,216.574,0,194.658
0,810.001,825.487,627.052,-8.77967,210.626,0,199.849
0,816.001,821.975,631.458,-2.83041,210.249,0,207.418
0,822.001,819.992,681.477,1.80747,210.49,0,189.073
0,828.001,842.997,710.693,4.48182,207.783,0,201.901
0,834.001,831.046,917.576,-0.770966,208.035,0,207.264
0,840.001,836.421,934.784,3.22163,208.465,0,215.369
0,846.001,833.232,653.465,4.09307,208.707,0,200.34
0,852.001,855.298,605.854,17.4157,211.029,0,228.445
0,858.001,832.65,1046.02,-2.70698,210.668,0,226.604
0,864.001,842.377,656.273,-1.37637,212.359,0,210.983
0,870.001,863.591,859.15,4.40057,212.995,0,217.396
0,876.001,856.683,887.966,11.9858,214.593,0,226.579
0,882.001,874.751,970.795,6.52462,215.967,0,219.747
0,888.001,864.486,729.9,21.1633,218.789,0,239.953
0,894.001,884.568,1053.23,3.08941,222.258,0,245.181
0,900.001,868.531,708.694,3.84846,222.771,0,226.619
0,906.001,872.834,730.301,29.8497,229.077,0,246.526
0,912.001,886.613,790.726,12.1716,230.7,0,256.724
0,918.001,915.066,1098.85,2.64128,236.561,0,254.915
0,924.001,907.997,1022.82,14.4034,238.481,0,251.137
0,930.001,911.593,759.51,6.65085,243.41,0,262.561
0,936.001,922.502,1091.65,-1.59428,244.098,0,242.504
0,942.001,926.631,857.956,8.43261,245.222,0,235.477
0,948.001,951.555,1057.23,-8.59861,244.113,0,229.037
0,954.001,969.402,1184.88,-13.861,238.16,0,220.672
0,960.001,973.431,1112.46,-26.8974,234.573,0,215.096
0,966.001,982.875,769.516,-20.5869,226.959,0,207.62
0,972.001,1000.84,850.349,-13.266,221.729,0,208.463
0,978.001,1008.43,1098.05,-14.6669,211.359,0,188.295
0,984.001,1003.63,1134.86,-1.9459,211.1,0,209.154
0,990.001,995.233,1144.87,-10.1089,209.67,0,209.059
0,996.001,990.68,877.563,9.16007,210.892,0,220.052
0,1002,981.779,779.121,12.7996,215.207,0,234.771
0,1008,980.263,851.151,29.3672,219.123,0,248.49
0,1014,998.26,1114.46,14.1667,221.011,0,252.366
0,1020,983.261,1213.69,17.6665,229.599,0,248.675
0,1026,1010.54,1276.93,8.51633,233.131,0,251.099
0,1032,1025.46,1119.25,5.8909,233.916,0,255.033
0,1038,1025.3,1020.42,8.93035,239.115,0,248.045
0,1044,1032.33,941.978,10.5075,240.516,0,244.082
