36.5558,41.6138,-0.397328,6199.01,-59.7365,
37.3473,42.3653,-0.56388,5763.26,-44.8925,
37.9027,42.9136,-0.574522,5569.33,-64.2855,
38.6734,43.7275,-0.525036,5569.33,-65.9614,
39.2513,44.2741,-0.797477,5629.19,-57.3423,
40.0964,45.1193,-0.834193,5715.38,-54.4693,
40.6606,45.6827,-0.421806,5806.36,-42.4982,
41.5426,46.5526,-0.0780609,5806.36,-33.1609,
42.1028,47.1201,0.0570957,6038.6,-38.907,
43,47.9548,-0.961368,6040.99,-75.0594,
43.5498,48.5567,-0.961368,6105.63,-68.595,
44.4438,49.4602,-1.46102,5938.04,-64.2855,
45.2033,50.1429,-0.907092,6019.44,-56.1452,
46.1493,51.0801,-1.74198,6163.09,22.8635,
46.7711,51.7196,-2.21502,6297.17,36.271,
47.6611,52.6535,0.874421,6141.55,-0.360303,
48.2285,53.2746,1.03139,6215.77,7.06174,
49.1561,54.2254,0.0948757,6153.52,5.6252,
49.7884,54.9233,0.0948757,5856.64,-24.0629,
50.6831,55.9069,-0.48832,5576.52,-15.2043,
51.3866,56.5079,-1.07045,5856.64,12.8078,
52.2406,57.3899,-2.14053,6151.12,12.0896,
52.8648,58.0718,0.039536,6029.02,-0.120898,
53.8188,58.9921,0.039536,5940.43,14.9626,
54.4359,59.706,2.38615,5902.13,11.1319,
55.4915,60.6784,0.999999,5851.85,86.5492,
56.1126,61.4523,-1.10451,5648.34,66.1985,
57.177,62.3919,-2.72798,5337.09,20.2298,
57.9669,63.141,-2.72798,5265.27,13.0472,
58.9401,64.2335,-3.50646,4987.54,3.94927,
59.6764,65.1098,0.292289,4776.85,-17.1197,
60.6296,67.1763,2.8177,5595.67,-53.5116,
62.3023,68.2751,0.50407,6634.75,50.3968,
63.0394,68.9546,0.185335,7719.33,66.9168,
64.019,69.9478,0.363593,7767.21,71.7052,
64.8017,70.7305,0.559942,7606.8,70.9869,
65.7901,71.7902,0.413079,7187.81,29.0884,
66.5472,72.5929,2.31911,6359.42,-25.9783,
67.6477,73.7278,2.19991,5837.48,-78.1719,
68.4664,74.4873,-0.294631,4563.77,-2.51509,
69.5941,75.5773,-0.559623,4362.65,-22.6264,
70.3744,76.3128,-0.469696,4427.3,-1.31799,
71.374,77.3981,-3.87788,4558.98,11.8501,
72.1703,78.176,-2.82962,4475.18,-48.2443,
73.2092,79.3149,-0.0291066,4403.36,-55.427,
73.9127,80.2889,2.3372,3776.08,2.03387,
75.0603,81.5294,-0.0328313,3603.69,-15.2044,
75.7934,82.2745,-4.83036,3859.87,-39.8646,
76.809,83.2477,1.29745,3898.18,-17.838,
77.5878,84.1865,-0.220667,3759.32,-31.7244,
78.6338,85.4886,-0.220667,3117.67,-21.6687,
79.3533,86.3633,-0.353163,3385.82,5.14634,
80.4953,87.5446,-1.07152,4439.27,52.5515,
81.2533,88.3089,0.0219763,4676.29,76.2541,
82.4321,89.5078,0.0219763,5507.08,37.7075,
83.1716,90.3466,1.91577,5945.22,81.5214,
84.2737,91.5991,1.80509,5435.26,75.0571,
85.2133,92.449,-2.32836,5102.46,41.7777,
86.3417,93.6127,-4.62177,5064.16,51.8333,
87.1765,94.5595,1.47464,5349.07,80.3243,
88.4746,95.9905,1.61778,5250.9,75.7753,
89.3294,96.89,0.924439,5270.06,77.6907,
90.6219,98.1906,0.752035,6275.62,52.791,
91.3646,99.0613,0.752035,6572.5,82.4791,
92.5195,100.443,-0.911349,7151.9,10.1742,
93.4462,101.318,-1.02522,6869.38,-18.0774,
94.6379,102.5,-1.74943,7013.04,-40.1041,
95.4847,103.51,-6.67626,6479.13,-93.4948,
96.7156,105.9,2.93529,5296.39,-38.907,
98.7916,107.182,3.60363,5880.58,19.5116,
99.7256,108.082,2.80759,5643.55,80.0849,
100.85,109.452,2.47235,5349.07,36.271,
101.729,110.457,2.42925,5097.67,11.1319,
102.957,111.876,0.959027,4719.39,15.9203,
103.747,112.845,0.959027,4738.54,17.8356,
105.269,114.248,1.13835,4724.18,120.786,
106.075,115.123,2.99382,4606.86,109.055,
107.379,116.408,-0.387218,5140.77,36.0316,
108.243,117.386,-0.301548,5315.55,53.5092,
109.502,118.862,2.08072,5736.93,9.45593,
110.474,119.811,1.33097,6074.51,43.2142,
111.542,121.025,1.33097,6625.18,25.4971,
112.679,122.082,3.74676,6625.18,13.2866,
114.047,123.557,4.94295,6503.07,13.2866,
115,124.602,0.528547,6055.36,-8.50059,
116.391,126.024,0.81642,5930.86,-20.9504,
117.402,127.042,-1.41739,5696.23,-83.4391,
118.609,128.352,-1.05449,5859.03,-89.4246,
119.977,129.646,-0.531953,6354.63,-151.913,
120.865,130.637,-0.2643,6380.97,-149.28,
122.207,132.087,1.28415,5150.35,-87.5093,
123.31,133.086,-1.48869,4951.63,-107.381,
124.701,135.917,-0.622944,4484.76,-76.0171,
125.687,137.48,0.178949,4767.27,-47.7655,
127.216,138.461,0.59719,7029.8,-68.5951,
128.189,138.461,5.28031,7566.1,-14.9649,
129.678,140.878,6.36103,7961.14,-59.7365,
130.617,142.332,-0.636247,7649.89,-90.8611,
131.988,143.576,-7.43505,6720.94,-50.1597,
133.216,144.878,-3.74857,5308.36,39.8623,
134.674,145.957,4.53376,4041.83,51.5939,
135.807,147.703,4.05113,4331.53,80.5637,
137.366,148.747,0.364125,6637.15,-54.7087,
138.376,150.091,-0.0918958,6732.91,-45.1319,
140.938,151.142,-0.0094184,6675.45,-56.1452,
142.389,152.695,0.0757196,6567.71,-66.9191,
143.512,153.817,2.07274,6656.3,-80.5661,
145.075,155.476,1.33044,6397.73,-106.423,
146.111,156.512,-3.93641,6541.38,-86.3122,
147.806,158.051,0.824934,6785.59,-86.3122,
148.824,159.149,0.805778,6191.83,-57.5817,
150.4,160.9,-1.4126,6213.37,-91.34,
151.571,161.953,-3.6629,6716.16,-112.17,
153.083,163.613,-2.28633,5157.53,-89.1852,
154.356,164.802,2.9603,4879.8,-116.958,
155.835,166.533,6.96232,4649.96,-34.5974,
156.955,167.709,2.81237,4954.02,-4.19102,
158.713,169.281,-2.26664,5533.42,-9.45828,
159.837,170.35,-0.199383,5289.21,-33.8791,
161.444,171.916,-0.294098,5361.04,-115.282,
162.635,173.089,-1.0066,5250.9,-126.295,
164.257,174.747,-0.603256,4242.94,-55.1875,
165.452,175.759,0.209812,4037.04,-75.7777,
166.972,177.478,-1.51423,3941.27,-93.4948,
168.113,178.655,0.125206,4214.21,-66.2009,
169.819,180.296,-0.352631,3828.75,-33.4003,
170.912,181.51,1.71356,4123.23,-3.95161,
172.569,183.019,0.622199,5396.95,9.93477,
173.82,184.191,-1.58234,5308.36,1.07622,
175.406,185.884,-2.65881,5499.9,-50.1597,
176.685,187.247,-0.915606,6208.58,20.7087,
178.339,188.868,0.189592,6919.66,-25.9783,
179.503,190.015,-0.472889,6919.66,-25.9783,
181.272,192.931,-1.3844,7822.28,-132.041,
182.405,194.717,-3.22178,7822.28,-132.041,
184.14,195.993,-1.96866,6572.5,-53.5116,
187.028,197.82,1.73751,6572.5,-53.5116,
188.355,198.999,4.7184,5193.44,8.25881,
189.759,200.392,3.56372,5193.44,8.25881,
191.502,202.109,3.70952,5193.44,-0.120898,
192.709,203.241,1.38951,4908.53,-0.120898,
194.396,204.83,-0.559091,3529.47,-7.78235,
195.53,206.08,-1.07684,3529.47,-7.78235,
197.332,207.771,1.03086,2037.88,-65.0038,
198.493,208.881,-0.147768,1925.36,-76.2565,
201.382,211.746,0.0347469,1149.64,-46.0896,
203.033,213.376,-0.280796,1149.64,1.55504,
204.27,214.629,0.19172,438.558,1.55504,
205.842,216.118,-0.636779,584.604,4.42808,
206.981,217.363,-1.55893,512.778,-29.3302,
208.729,218.963,2.23876,-116.897,-44.8925,
209.803,220.074,4.00165,-203.088,-53.5116,
211.409,221.624,1.32033,-842.34,-15.9226,
212.664,222.708,-0.939551,-1091.34,-40.8223,
214.323,224.217,-1.38333,-1079.37,-23.8235,
215.567,225.211,-3.82467,-813.609,2.75214,
217.086,226.679,-2.1086,-1275.69,-19.5139,
218.129,227.87,-0.509072,-1697.07,-61.6519,
219.806,229.34,-2.11499,-3001.91,-63.3278,
220.878,232,-3.54105,-3964.38,-159.575,
222.555,233.073,-1.24286,-5499.06,-113.845,
225.086,234.604,-0.278667,-5288.37,-92.7765,
226.205,235.62,-1.53552,-4301.96,12.5684,
227.609,237.188,-1.86702,-3760.87,-4.43047,
228.5,238.19,-3.02543,-3404.14,-70.271,
229.908,239.797,-2.64657,-5499.06,-33.4003,
230.782,240.795,-2.33635,-5882.13,-71.7075,
232.112,242.242,-0.728302,-7275.56,6.82231,
233.227,243.248,0.538658,-6918.82,42.4959,
234.631,244.699,-0.156814,-6918.82,100.436,
235.72,245.729,-0.849092,-6839.82,108.336,
237.152,247.212,-0.706486,-6073.67,11.1319,
238.168,248.153,-3.28989,-6325.06,-14.0073,
239.809,249.648,-1.50625,-6787.14,13.526,
240.793,250.811,0.235353,-7119.94,-19.7533,
242.206,252.286,-0.210557,-6966.71,-41.78,
243.29,253.297,-2.02932,-6222.11,32.6797,
244.661,254.694,-2.44383,-5333.86,20.9481,
245.739,255.704,-0.727238,-5398.51,14.4837,
247.095,258.15,-2.98446,-5475.12,-6.58523,
247.924,259.567,-2.91262,-5594.83,-48.0049,
250.084,260.506,-0.13074,-6439.98,26.2154,
251.12,261.689,-0.13074,-6289.15,41.2988,
252.567,263.346,-0.682009,-6289.15,155.981,
253.577,264.314,-0.146703,-7148.67,168.431,
254.936,265.774,-0.146703,-6372.95,146.404,
255.778,266.761,1.16974,-6104.8,173.219,
257.045,268.114,0.827595,-6255.63,99.2385,
257.989,269.061,0.707337,-6839.82,40.82,
259.353,270.458,0.473208,-7713.7,117.674,
260.261,271.385,0.227372,-7651.45,123.899,
261.713,272.792,1.49752,-7383.3,123.899,
262.612,273.811,1.94663,-6983.47,163.882,
263.843,275.068,0.598254,-5807.91,152.15,
264.749,276.027,0.207151,-6339.43,98.9991,
266.003,277.373,1.96738,-6926.01,-1.31799,
266.875,279.558,1.62896,-6926.01,-1.31799,
267.935,280.473,1.73325,-8137.47,131.321,
268.679,281.767,0.373171,-8168.6,128.208,
269.878,282.689,-0.495769,-8561.25,58.7765,
270.699,283.947,-1.11408,-8850.94,29.8066,
271.9,284.918,-1.46155,-8400.83,72.9023,
274.003,286.231,-1.6164,-8166.2,96.3654,
274.811,287.058,-1.62332,-7383.3,45.369,
275.881,288.35,-1.48071,-7163.03,67.3956,
276.603,289.236,0.12627,-7325.84,136.349,
277.775,290.536,0.741925,-7704.12,98.5202,
278.592,291.416,2.36274,-8465.48,149.277,
279.722,292.68,3.12579,-8044.1,151.911,
280.605,293.542,-0.123823,-6988.26,174.895,
281.707,294.825,-6.65604,-6353.79,96.6049,
282.531,296.952,-3.20209,-6574.06,74.5782,
283.605,297.822,0.783962,-6734.47,81.0426,
284.247,299.121,1.52732,-6590.82,95.4078,
285.376,299.984,0.859521,-6507.02,121.505,
286.079,301.21,-0.837918,-6277.18,144.489,
287.085,302.08,1.01224,-5697.78,140.658,
288.652,303.308,3.33118,-5834.25,87.7463,
289.318,304.165,4.6322,-5278.8,90.6194,
290.001,305.078,4.6322,-5278.8,69.311,
291.011,306.345,4.36934,-5491.88,69.311,
291.782,307.1,5.6943,-6648.28,150.953,
292.889,308.313,7.19698,-7306.68,-17.5986,
293.59,309.122,3.82871,-8041.71,-59.9759,
294.653,310.305,1.88597,-6894.88,-104.508,
295.351,311.098,-0.429255,-6061.7,-21.1898,
296.328,312.254,1.54435,-5602.01,-19.7533,
297.106,313.023,5.22018,-5511.03,-10.6554,
298.068,314.113,3.21146,-5664.26,-50.878,
298.785,314.908,-2.10381,-6111.98,-95.6495,
299.783,316.001,1.88916,-6688.98,-90.1429,
300.457,317.688,3.4557,-6914.04,-112.648,
301.545,318.466,1.6098,-6535.75,-155.744,
302.201,319.487,2.80599,-6756.02,-177.771,
303.208,320.181,2.55377,-6621.94,-166.278,
304.893,321.245,0.726493,-6313.09,-135.393,
305.653,322.064,-0.308998,-5951.57,-199.318,
306.588,323.003,1.38738,-6042.55,-208.416,
307.21,323.734,1.87107,-6411.25,-154.307,
308.023,324.638,1.34055,-6183.8,-71.7075,
308.623,325.367,1.81307,-6181.41,-71.4681,
309.48,326.269,1.83488,-5951.57,-118.873,
310.036,326.885,1.72474,-5867.77,-110.494,
310.93,328.463,0.916458,-6887.7,-106.184,
311.674,329.4,0.944659,-7359.36,-153.35,
312.646,330.084,1.42463,-6763.2,-115.761,
313.273,330.997,1.96312,-6389.71,-78.4113,
314.907,331.63,2.2063,-5508.64,-125.816,
315.812,332.483,2.0456,-5546.95,-186.869,
316.548,333.071,-0.571329,-5664.26,-207.459,
317.581,333.898,-1.23807,-5755.24,-246.245,
318.348,334.437,-0.923588,-5324.29,-203.149,
319.195,335.229,-0.430852,-4720.95,-199.318,
319.89,335.793,-0.589953,-4656.3,-192.854,
320.846,336.652,-0.589953,-4412.09,-231.161,
321.475,337.163,-1.179,-4529.41,-242.893,
322.398,338.021,-1.60469,-4847.84,-172.264,
323.097,338.569,-2.12669,-4675.46,-155.026,
324.749,339.85,-1.33385,-3792,-237.147,
325.447,340.615,-1.18219,-3792,-237.147,
326.29,341.442,-2.9536,-4187.04,-276.651,
326.888,341.924,-2.79928,-4136.76,-243.851,
327.728,342.785,-3.19518,-5563.71,-104.987,
328.246,344.106,-1.13696,-5836.64,-132.281,
329.061,344.617,-1.61853,-6193.38,-159.335,
329.597,345.361,-2.33954,-6044.94,-144.491,
331.023,345.853,-1.82445,-6930.79,-11.8525,
331.891,346.539,-0.853349,-6861.36,-4.90928,
332.534,347.074,1.48741,-7969.88,26.4547,
333.353,347.859,1.24477,-8621.1,-38.6675,
333.919,348.363,-1.86011,-8946.71,-50.1597,
334.754,349.147,-2.17139,-8611.53,-49.202,
335.302,349.622,-2.25334,-7084.02,-28.6119,
336.053,350.297,-2.68009,-6928.4,-54.2298,
336.559,350.806,-3.25371,-7273.17,-88.7063,
337.27,351.503,-3.14516,-7706.52,-45.3713,
337.815,352.633,-2.63486,-7416.82,-16.4015,
338.527,353.067,-1.11462,-8135.08,70.2686,
339.717,353.782,-1.87181,-7902.84,93.4924,
340.217,354.261,-2.69659,-7749.61,77.6907,
340.908,354.948,-1.60576,-7661.03,86.5492,
341.437,355.427,-0.97946,-7155.85,60.4524,
342.133,356.102,-1.16463,-6988.26,87.5069,
342.671,356.524,-1.27585,-6487.87,86.5492,
343.291,357.169,-1.40249,-6497.44,19.751,
343.713,357.588,-1.45783,-5891.71,19.751,
344.431,358.235,-1.34076,-6028.18,59.2553,
344.843,358.707,-1.08216,-6229.29,89.9011,
345.535,359.196,-0.588889,-6748.84,109.773,
345.984,359.68,-0.705954,-7225.28,62.1284,
346.552,360.333,-0.705954,-7280.35,-17.1197,
346.975,360.824,-0.927313,-7026.56,8.25884,
347.51,361.393,-0.54632,-6885.3,103.787,
347.884,361.785,0.807374,-6940.37,98.2808,
348.439,362.745,-0.0663544,-7541.32,70.2687,
349.317,363.337,-0.0663544,-7541.32,108.815,
349.727,363.726,0.843558,-7567.65,114.083,
350.265,364.327,0.843558,-7062.48,66.9167,
350.644,364.744,0.673814,-6765.59,96.6049,
351.266,365.318,0.673814,-6430.41,120.068,
351.657,365.681,0.94732,-6121.55,150.953,
352.22,366.186,1.04416,-5716.93,93.7318,
352.584,366.582,1.3182,-5786.37,86.7887,
353.078,367.129,0.856329,-5973.11,70.9869,
353.477,367.528,0.856329,-6289.15,39.3834,
353.974,367.992,1.04097,-5252.46,-6.3458,
354.342,368.397,1.29053,-5104.02,8.49824,
354.88,368.906,0.678603,-5309.92,13.7655,
355.249,369.315,0.533869,-5276.4,17.1174,
355.796,369.766,0.432235,-5393.72,3.94927,
356.151,370.182,0.364125,-5527.79,-9.45828,
356.664,370.737,-0.125419,-5001.07,-59.2577,
357.039,371.097,-0.0211249,-4809.53,-40.1041,
357.523,371.925,0.332198,-5003.46,13.2866,
357.878,372.294,0.709466,-5092.05,4.4281,
358.389,372.625,0.994678,-5973.11,-9.93711,
358.718,373.116,0.882402,-6485.47,-61.173,
359.173,373.421,0.833448,-7043.32,-17.838,
359.488,373.842,0.691906,-7076.84,-21.1898,
359.918,374.147,0.348161,-7754.4,-15.2043,
360.199,374.526,0.11616,-8235.63,-63.3278,
360.575,374.78,-0.0509232,-9107.12,-14.4861,
360.839,375.121,0.106582,-9217.26,-25.4994,
361.242,375.344,0.414675,-9803.84,13.5261,
362.067,375.979,-0.0205928,-10124.7,-39.1464,
362.375,376.328,-0.262704,-10230,-49.6809,
362.59,376.546,-0.330814,-9674.55,-69.7921,
362.897,376.839,-0.0807215,-9365.7,-38.9069,
363.123,377.06,0.726493,-9040.09,62.6072,
363.437,377.369,0.746714,-8877.28,62.6072,
363.678,377.568,0.623263,-8376.89,14.9626,
363.983,377.898,0.592933,-8364.92,16.1597,
364.222,378.145,0.563135,-7866.93,61.1707,
364.5,378.464,0.656254,-7127.12,18.7933,
364.724,378.593,0.82653,-7127.12,46.8055,
365.006,378.857,0.873888,-6619.55,-5.62754,
365.198,379.069,0.467354,-6811.08,-24.7812,
365.487,379.352,0.203427,-5977.9,-78.4113,
365.667,379.559,-0.150428,-5898.89,-70.5104,
365.926,379.871,0.0134625,-5408.08,-44.8925,
366.129,380.08,0.0778481,-5250.07,-29.0907,
366.392,380.378,0.356143,-4515.05,-37.4704,
366.576,380.546,0.389134,-4225.35,-8.50059,
366.81,380.783,0.282179,-4404.91,0.836816,
366.966,380.937,0.196509,-4553.35,-14.0073,
367.223,381.174,0.196509,-4711.37,-59.0182,
367.39,381.361,-0.153621,-4661.09,-53.9904,
367.603,381.603,-0.199383,-4601.24,-40.8223,
367.795,381.767,-0.129144,-4498.29,-30.5272,
367.991,381.979,-0.016868,-4627.57,-26.6965,
368.13,382.115,-0.170649,-4953.18,-59.2577,
368.326,382.332,-0.401585,-5175.84,-49.9203,
368.465,382.471,-0.401585,-5211.76,-53.5116,
368.684,382.683,-0.231309,-5372.17,-44.1742,
368.836,382.829,-0.241952,-5446.39,-51.5962,
369.015,383.008,-0.370723,-5719.33,-42.0194,
369.278,383.302,-0.402117,-6265.21,-45.8501,
369.372,383.42,-0.51865,-6370.55,-56.3846,
369.524,383.587,-0.689458,-6626.73,-53.751,
369.614,383.816,-0.603788,-6672.22,-58.3,
369.743,383.899,-0.355292,-7519.77,-12.3313,
369.816,384.007,-0.318044,-7833.41,-43.6953,
369.933,384.064,-0.38509,-8352.95,-11.8525,
370.009,384.137,-0.42287,-8487.03,-25.26,
370.111,384.18,-0.34731,-8707.29,-16.6409,
370.171,384.244,-0.343585,-8827,-28.6119,
370.259,384.284,-0.336668,-9119.1,-5.14868,
370.384,384.33,-0.383494,-9087.97,-2.03623,
370.429,384.357,-0.450008,-8824.61,9.45591,
370.48,384.373,-0.413292,-8494.21,-7.78235,
370.511,384.374,-0.409035,-7986.64,0.597363,
370.538,384.377,-0.380301,-7902.84,-18.7957,
370.558,384.38,-0.440962,-7728.06,-18.7957,
370.578,384.383,-0.445219,-7732.85,-3.47278,
370.586,384.386,-0.368594,-7297.11,1.31562,
370.603,384.389,-0.228117,-6933.19,-5.38811,
370.605,384.39,-0.228117,-6784.75,9.45593,
370.608,384.389,-0.231309,-6349,1.31562,
370.608,384.395,-0.137658,-6071.28,29.0884,
370.604,384.381,-0.123823,-5654.69,4.18867,
370.604,384.386,-0.102538,-5259.64,43.693,
370.597,384.374,-0.11052,-4383.36,11.6107,
370.596,384.376,-0.0902995,-4225.35,27.4124,
370.592,384.362,-0.0950885,-3631.58,-4.6699,
370.593,384.348,-0.0892353,-3502.3,8.2588,
370.592,384.336,-0.145107,-2764.88,-2.75453,
370.582,384.317,-0.177566,-2690.66,4.66749,
370.57,384.3,-0.192465,-2230.98,-20.711,
370.555,384.277,-0.23663,-2242.95,-21.9081,
370.544,384.26,-0.26164,-2290.83,-19.9928,
370.528,384.244,-0.26164,-2307.59,-21.6687,
370.515,384.227,-0.215878,-2408.15,14.2443,
370.496,384.188,-0.155749,-1955.64,0.597357,
370.478,384.16,-0.15096,-2051.41,-8.97945,
370.453,384.124,-0.162667,-2314.77,-25.26,
370.432,384.105,-0.286649,-2207.03,-14.4861,
370.404,384.08,-0.283988,-1685.1,-2.51511,
370.388,384.055,-0.132869,-1572.57,8.73764,
370.352,384.032,0.00867344,-1122.46,1.0762,
370.334,384.015,0.0299579,-959.656,17.3568,
370.304,383.999,0.178949,-332.375,16.3991,
370.279,383.978,0.23695,-52.2533,36.7498,
370.24,383.97,0.324216,-52.2533,36.7498,
370.227,383.968,0.455648,711.497,37.4681,
370.211,383.964,0.457244,1070.63,34.595,
370.211,383.971,0.4913,1156.82,43.2141,
370.2,383.968,0.508859,1240.62,21.9058,
370.198,383.971,0.497685,1262.16,24.0605,
370.191,383.973,0.444474,1551.86,15.202,
370.184,383.971,0.391262,1429.76,2.99155,
370.188,383.971,0.298143,1460.88,-10.1766,
370.184,383.974,0.215665,1338.78,-22.387,
