5.76936	-3.254	-0.0386527	-21.4329	1.36948	3.72281
5.76936	-3.24944	-0.0386527	-21.4329	1.36948	3.65228
5.78076	-3.12026	-0.049827	174.892	3.76369	3.61606
6.01557	-2.91736	-0.049827	174.892	3.76369	3.62941
6.26863	-2.65746	0.112467	658.52	9.03093	3.61035
6.5422	-2.36717	0.119917	2059.13	61.9428	3.60844
6.86593	-2.05408	0.220486	3703.94	14.777	3.59319
7.27401	-1.73339	0.447698	4221.09	20.5231	3.60272
7.64106	-1.35267	0.447166	4297.71	28.1846	3.597
8.07877	-0.908112	0.310413	4458.12	26.9875	3.60272
8.56589	-0.431638	0.0853296	4838.8	14.777	3.58175
8.96865	0.0478753	0.0156228	5430.16	27.9451	3.57985
9.37977	0.520549	-0.120066	6854.71	-24.4879	3.56841
9.80001	0.940028	-0.120066	6854.71	-24.4879	3.58747
10.1534	1.35495	-0.00885435	8487.56	-7.72847	3.57985
10.4908	1.73415	-0.00885435	8487.56	-7.72847	3.597
10.8669	2.29042	0.00923747	8688.67	-8.68618	3.59319
11.2705	2.80413	-0.0934602	8535.44	-19.6995	3.57603
11.7621	3.42955	-0.163699	7879.43	-17.7841	3.60463
12.3602	4.01849	-0.163699	7879.43	-17.7841	3.60463
12.9203	4.60591	0.0134944	7829.15	-0.306445	3.60081
13.4704	5.21993	0.374267	7704.66	27.4663	3.58938
14.0404	5.90083	0.0911828	8123.64	-11.5592	3.57413
14.5351	6.53536	0.0911828	8123.64	-11.5592	3.61988
15.1537	7.23374	-0.117405	8413.34	-7.01025	3.60844
15.9235	7.828	0.0714947	8358.27	0.890625	3.59319
16.5823	8.4519	0.0714947	8358.27	0.890625	3.59319
17.2594	9.15407	0.418964	8248.14	26.2692	3.5951
17.8978	9.90488	0.259863	8463.62	15.2559	3.597
18.4867	10.6428	0.259863	8463.62	15.2559	3.61988
19.1448	11.3761	-0.187112	8190.68	-40.7685	3.6256
19.9146	12.2211	-0.187112	8190.68	-40.7685	3.5951
20.6745	13.0852	-0.298856	7927.32	-19.6995	3.6256
21.4808	13.9454	-0.0599372	7508.33	-16.1082	3.61797
22.3137	14.8018	-0.25203	7379.04	-39.0925	3.58747
23.0949	15.8521	-0.25203	7379.04	-39.0925	3.60081
23.7918	16.7738	-0.766583	7539.46	-62.3163	3.61225
24.5517	17.5961	-0.766583	7539.46	-62.3163	3.61606
25.3405	18.2907	-0.124323	8011.11	14.0588	3.6256
26.241	19.1653	1.61888	8432.49	66.2523	3.6275
27.1993	19.9693	3.41157	8458.83	87.0819	3.60653
28.1689	20.7999	3.41157	8458.83	87.0819	3.58938
29.1226	21.74	1.95038	7685.5	73.9138	3.61225
30.0672	22.6709	-0.0365242	6818.8	5.43962	3.62178
30.9617	23.6086	-0.0365242	6818.8	5.43962	3.58938
31.9921	24.6414	0.55146	6938.51	7.83384	3.59319
32.9086	25.7698	0.516873	5583.39	45.1834	3.60463
34.1222	26.779	-0.988474	4819.64	17.1712	3.61988
