# KERISE v5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	-1120.07	0	0	0	0	0.00753982	0.516633	7.53982	187.304	0.011427	-0.00509094	-0.000390959	-0
0	-1.21784	0	407.433	0	0	0	-0	0.0301593	0.360192	15.0796	-107.487	0.0230216	-0.00330033	-0.00135077	0
0	-3.65257	0	-136.051	0	0	0	0	0.0678584	0.19843	22.6195	-69.1746	0.0347837	-0.00130572	-0.00190128	0
0	-2.43473	0	-76.1955	0	0	0	0	0.120637	0.137769	30.1593	-30.8625	0.0467134	-0.000171321	-0.00210812	0
0	-3.65257	0	69.8508	0	0	0	-0	0.188496	0.0909434	37.6991	-15.9634	0.0588106	0.000975522	-0.00207948	0
0	-2.43473	0	359.549	0	0	0	-0	0.271434	0.0803011	45.2389	1.06422	0.0710754	0.00191133	-0.00183308	0
0	-1.21689	0	393.068	0	0	0	-0	0.369451	0.0803011	52.7788	-5.32113	0.0835077	0.0028915	-0.00140902	0
0	-1.21737	0	321.242	0	0	0	-0	0.482549	0.0483744	60.3186	-20.2203	0.0961076	0.00434174	-0.000764346	0
0	-1.21784	0	153.648	0	0	0	-0	0.610726	0.0079338	67.8584	-18.0918	0.108875	0.00602792	0.000188555	0
0	-1.21689	0	249.416	0	0	0	-0	0.753982	-0.00164423	75.3982	2.12845	0.12181	0.00755627	0.00147559	0
0	-1.21784	0	338.001	0	0	0	-0	0.912319	0.0238972	82.9381	18.0918	0.134913	0.00888421	0.00305668	0
0	-0.000476837	0	419.404	0	0	0	-0	1.08573	0.0568882	90.4779	13.8349	0.148183	0.0102885	0.00489919	0
0	0.000953674	0	-42.6767	0	-0	0	0	1.27423	0.222907	98.0177	135.157	0.16162	0.0105132	0.00701838	-0
0	1.21784	0	-1172.74	0	-0	0	0	1.47781	0.582615	105.558	144.735	0.175225	0.0089519	0.00900596	-0
0	2.43521	0	-76.1955	0	-0	0	0	1.69646	0.696488	113.097	70.2389	0.188998	0.00999973	0.0108601	0
0	-1.21737	0	-586.16	0	0	0	0	1.93019	0.941259	120.637	126.643	0.202939	0.00988935	0.0128569	-0
0	0	0	438.558	0	0	0	-0	2.17901	1.40526	128.177	339.488	0.217046	0.00773747	0.0148328	-0
0	-1.21832	0	1707.48	0	0	0	-0	2.30907	1.9129	131.947	507.635	0.224163	0.00396174	0.0156066	-0
0	0	0	-720.236	0	0	0	0	2.5805	2.3769	139.487	131.964	0.238522	0.00203604	0.0162007	0
0	-1.21737	0	-284.491	0	0	0	0	2.86702	2.88986	147.027	348.002	0.253049	-0.000228395	0.0165843	-0
0	-3.65257	0	-102.532	0	0	0	0	3.16672	3.43367	150.796	261.799	0.262051	-0.00266951	0.0164055	-0
0	-4.87041	0	-641.227	0	0	0	0	3.46832	3.90193	150.796	241.579	0.265402	-0.00433618	0.0157958	-0
0	-6.08825	0	-363.5	0	0	0	0	3.76991	4.47129	150.796	287.341	0.268753	-0.00701386	0.0147973	-0
0	-6.0873	0	-425.749	0	0	0	0	4.0715	5.1375	150.796	367.158	0.272104	-0.01066	0.0132463	-0
0	-10.9577	0	-418.566	0	0	0	0	4.37309	5.80158	150.796	278.827	0.275455	-0.0142848	0.0108798	-0
0	-13.3934	0	278.146	0	0	0	-0	4.67469	6.19747	150.796	178.79	0.278806	-0.0152278	0.00795656	-0
0	-13.3944	0	-739.389	0	0	0	0	4.97628	6.6338	150.796	228.808	0.282157	-0.0165752	0.00485427	-0
0	-15.8286	0	-200.694	0	0	0	0	5.27787	7.38408	150.796	428.882	0.285508	-0.0210621	0.00136862	-0
0	-18.2638	0	-753.755	0	0	0	0	5.57946	7.76507	150.796	124.515	0.288859	-0.0218561	-0.00294948	0
0	-20.6995	0	-1742.56	0	0	0	0	5.88105	8.08434	150.796	228.807	0.29221	-0.0220328	-0.00726036	-0
0	-21.9169	0	340.396	0	0	0	-0	6.18265	8.609	150.796	239.451	0.295561	-0.0242635	-0.0118013	-0
0	-28.0056	0	-1457.65	0	0	0	0	6.48424	9.03576	150.796	253.285	0.298912	-0.0255152	-0.0166767	-0
0	-30.4399	0	-387.442	0	0	0	0	6.78583	9.34757	150.796	88.3303	0.302263	-0.0256174	-0.0218524	0
0	-31.6577	0	-9.15784	0	0	0	0	7.08743	9.50508	150.796	130.898	0.305614	-0.0241765	-0.0268517	0
0	-32.8746	0	-914.166	0	0	0	0	7.38902	9.98717	150.796	246.9	0.308965	-0.0259815	-0.0317714	-0
0	-41.398	0	191.955	0	0	0	-0	7.69061	10.2319	150.796	85.1374	0.312316	-0.0254133	-0.0369766	0
0	-40.1812	0	-406.595	0	0	0	0	7.99221	10.597	150.796	232.001	0.315667	-0.0260477	-0.0420415	-0
0	-41.3985	0	-406.595	0	0	0	0	8.2938	11.1887	150.796	300.111	0.319018	-0.0289488	-0.0473918	-0
0	-45.0506	0	-265.337	0	0	0	0	8.59539	11.3983	150.796	57.4675	0.322369	-0.0280294	-0.053183	0
0	-46.2689	0	-942.897	0	0	0	0	8.89699	11.7729	150.796	242.643	0.32572	-0.0287596	-0.05877	-0
0	-43.8337	0	-983.598	0	0	0	0	9.19858	11.9294	150.796	5.32055	0.329071	-0.027308	-0.0645223	0
