0	0.54916	0	-1.26893	0	-0.000439328	0	0	0	0.000766242	0	0.112527	0	-7.66242e-05	0	-0	0	0	0	0	0	0
0.06	-0.152233	120	46.6151	0	0.000121786	-5.4916e-05	-0	0	0.00183047	0	-3.83791	0	-0.000183047	-9.1949e-06	0	2e-05	-0.000393391	0	-6.0569e-09	0	2.59671e-06
0.24	0.0344064	240	96.8933	0.00501641	0.000164475	-3.96926e-05	0	0	-0.000297983	0	-0.725443	0	2.97983e-05	-3.11605e-05	0	0.00016	-0.000393391	0	-6.0569e-09	0	2.59671e-06
0.54	-1.19818	360	-451.379	0.00755571	0.00139054	-1.91333e-05	0	0	0.0114085	0	30.04	0	-0.00114085	-2.75847e-05	-0	0.00054	7.61942e-11	0	-5.15261e-09	0	2.29873e-06
0.96	-2.49858	480	-451.379	0.0101157	0.00276686	0.000154685	0	0	0.0763262	0	30.04	0	-0.00763262	-0.000164487	-0	0.00128	-0.00432301	0	-6.4409e-08	0	1.37072e-05
1.5	-2.21015	600	-853.605	0.0126965	0.00296812	0.000500543	0	0	0.245538	0	105.457	0	-0.0245538	-0.0010804	-0	0.0025	-0.0102177	0	-5.95126e-07	0	9.00334e-05
2.16	-3.23703	720	-853.605	0.015298	0.00431762	0.000871558	0	0	0.316841	0	105.457	0	-0.0316841	-0.00402686	-0	0.00432	-0.00785971	0	1.96139e-07	0	0.000335572
2.94	-2.91304	840	578.128	0.0179202	0.00468243	0.00141126	0	0	0.275336	0	-36.6385	0	-0.0275336	-0.00782895	0	0.00686	-0.0117898	0	-2.38463e-06	0	0.00065667
3.84	-2.49669	960	578.128	0.0205631	0.00506935	0.00199656	0	0	0.221061	0	-36.6385	0	-0.0221061	-0.011133	0	0.01024	-0.0157194	0	-6.04706e-06	0	0.000932006
4.86	-2.17116	1080	372.227	0.0232268	0.00562493	0.00263023	0	0	0.173171	0	-27.6602	0	-0.0173171	-0.0137857	0	0.01458	-0.0188632	0	-9.67205e-06	0	0.00115307
6	-2.4414	1200	-94.6428	0.0259112	0.00675312	0.00333335	0	0	0.126345	0	-36.399	0	-0.0126345	-0.0158638	0	0.02	-0.0212212	0	-1.27993e-05	0	0.00132624
7.25999	-2.28772	1320	-25.2109	0.0286163	0.00763817	0.00417749	0	0	0.100803	0	-24.1886	0	-0.0100803	-0.0173799	0	0.02662	-0.0243649	0	-1.73659e-05	0	0.00145258
8.63999	-1.99985	1440	-15.6341	0.0313422	0.00851187	0.00513226	0	0	0.0805831	0	-17.6046	0	-0.00805831	-0.0185895	0	0.03456	-0.0259371	0	-1.9808e-05	0	0.00155339
10.14	-1.92671	1560	-15.6341	0.0340888	0.00965336	0.00619624	0	0	0.0678124	0	-17.6046	0	-0.00678124	-0.0195565	0	0.04394	-0.0267229	0	-2.1092e-05	0	0.00163397
11.76	-2.39716	1680	-283.785	0.0368561	0.0113257	0.00740291	0	0	0.042271	0	-17.844	0	-0.0042271	-0.0203703	0	0.05488	-0.0282945	0	-2.37666e-05	0	0.00170178
13.5	-3.07629	1800	-563.906	0.0396442	0.013261	0.00881863	0	0	0.0177938	0	-21.7944	0	-0.00177938	-0.0208775	0	0.0675	-0.0314383	0	-2.92496e-05	0	0.00174405
15.36	-3.1729	1920	-595.031	0.0424529	0.0148263	0.0104763	0	0	0.00183047	0	-19.4002	0	-0.000183047	-0.0210911	0	0.08192	-0.0349755	0	-3.54815e-05	0	0.00176185
17.34	-3.80032	2040	-496.869	0.0452824	0.0169122	0.0123295	0	0	-0.0141329	0	-15.0907	0	0.00141329	-0.021113	0	0.09826	-0.0361547	0	-3.75588e-05	0	0.00176155
19.44	-3.94009	2160	-338.851	0.0481327	0.0187041	0.0144436	0	0	-0.0269036	0	-11.9782	0	0.00269036	-0.0209434	0	0.11664	-0.0404772	0	-4.5112e-05	0	0.00174742
