362.25	227.153	9000	6020.41	0.217083	0.0302029	0.0135097	0.0166932	0.247286	0	-1.94058	0	0	0	0.0771907	0.0582175	0.0189732	0.0771907	0	454.306
380.25	249.018	9000	7222.3	0.220417	0.0283082	0.0131232	0.015185	0.248725	0	-1.89589	0	0	0	0.0871197	0.0568766	0.0302432	0.0871197	0	498.036
398.25	476.17	9000	6532.77	0.22375	0.00781179	-0.00779203	0.0156038	0.231562	0	-2.31413	0	0	0	0.111697	0.0694238	0.042273	0.111697	430.01	522.33
416.25	274.527	9000	6173.64	0.227083	0.0261212	0.0141723	0.0119489	0.253204	0	-2.25134	0	0	0	0.124244	0.0675401	0.0567037	0.124244	0	549.054
434.25	505.326	9000	6015.62	0.230417	0.00533634	-0.00710759	0.0124439	0.235753	0	-1.03918	0	0	0	0.0997015	0.0311755	0.068526	0.0997015	442.162	568.49
452.25	301.251	9000	1428.33	0.23375	0.0239044	0.0150999	0.00880447	0.257654	0	-0.985973	0	0	0	0.103603	0.0295792	0.0740236	0.103603	0	602.502
470.25	569.705	9000	1974.21	0.237083	-0.000424092	-0.00994553	0.00952144	0.236659	0	-1.72242	0	0	0	0.133004	0.0516725	0.0813314	0.133004	471.313	668.096
488.25	351.054	9000	1854.5	0.240417	0.0189246	0.0137195	0.00520507	0.259341	0	-1.32972	0	0	0	0.131433	0.0398915	0.0915414	0.131433	0	702.109
506.25	652.305	9000	5215.96	0.24375	-0.00917824	-0.0146056	0.00542732	0.234572	0	-1.01258	0	0	0	0.128671	0.0303774	0.0982937	0.128671	500.465	804.145
524.25	403.287	9000	12628.4	0.247083	0.0124938	0.0120962	0.000397569	0.259577	0	-2.50037	0	0	0	0.181063	0.0750109	0.106052	0.181063	0	806.575
542.25	421.508	9000	10535.9	0.250417	0.0105108	0.0120742	-0.00156336	0.260927	0	-1.76286	0	0	0	0.174195	0.0528857	0.121309	0.174195	0	843.017
560.25	640.158	9000	7279.76	0.25375	-0.00933306	-0.00799085	-0.00134221	0.244417	0	-0.276135	0	0	0	0.13731	0.00828404	0.129026	0.13731	413.006	867.311
578.25	444.588	9000	2955.83	0.257083	0.00865732	0.0133662	-0.0047089	0.265741	0	-0.415548	0	0	0	0.143382	0.0124664	0.130916	0.143382	0	889.175
596.25	663.238	9000	-8.18818	0.260417	-0.0109281	-0.00669876	-0.00422933	0.249489	0	-0.210153	0	0	0	0.139394	0.00630458	0.13309	0.139394	391.14	935.335
623.25	726.403	9000	-1607.51	0.265417	-0.0167094	-0.0103153	-0.00639411	0.248707	0	-0.293162	0	0	0	0.14383	0.00879486	0.135035	0.14383	410.576	1042.23
641.25	1004.58	9000	-946.715	0.26875	-0.0450884	-0.0363325	-0.00875587	0.223662	0	-0.53687	0	0	0	0.152837	0.0161061	0.13673	0.152837	879.459	1129.69
659.25	836.944	9000	1777.89	0.272083	-0.0294745	-0.0177694	-0.0117051	0.242609	0	-1.10197	0	0	0	0.174246	0.0330592	0.141187	0.174246	451.878	1222.01
677.25	1109.04	9000	10612.5	0.275417	-0.0589191	-0.0431792	-0.0157399	0.216498	0	0.00375671	0	0	0	0.146476	-0.000112701	0.146589	0.146476	925.621	1292.46
695.25	1087.17	9000	18709.7	0.27875	-0.0588864	-0.0391923	-0.0196941	0.219864	0	1.05095	0	0	0	0.111775	-0.0315286	0.143304	0.111775	879.456	1294.89
713.25	885.532	9000	6738.67	0.282083	-0.040395	-0.0172282	-0.0231668	0.241688	0	0.849816	0	0	0	0.112464	-0.0254945	0.137959	0.112464	432.442	1338.62
731.25	1056.81	9000	4746.7	0.285417	-0.0588959	-0.0325557	-0.0263402	0.226521	0	2.46105	0	0	0	0.0567968	-0.0738316	0.130628	0.0567968	838.158	1275.46
749.25	880.672	9000	3654.94	0.28875	-0.0417127	-0.0131422	-0.0285705	0.247037	0	2.81118	0	0	0	0.0305528	-0.0843355	0.114888	0.0305528	444.588	1316.76
767.25	1072.6	9000	638.246	0.292083	-0.0613887	-0.0305348	-0.0308539	0.230695	0	1.58307	0	0	0	0.0518988	-0.047492	0.0993908	0.0518988	891.605	1253.59
785.25	867.308	9000	4148.15	0.295417	-0.0405943	-0.00820573	-0.0323886	0.254822	0	1.39151	0	0	0	0.0493253	-0.0417452	0.0910705	0.0493253	476.17	1258.45
803.25	1132.12	9000	4277.43	0.29875	-0.0670695	-0.0328868	-0.0341827	0.231681	0	2.15668	0	0	0	0.0167694	-0.0647005	0.0814699	0.0167694	1015.51	1248.73
821.25	891.603	9000	6111.39	0.302083	-0.0425185	-0.00703531	-0.0354832	0.259565	0	1.30424	0	0	0	0.0299422	-0.0391272	0.0690694	0.0299422	534.473	1248.73
839.25	1169.77	9000	8103.37	0.305417	-0.0701563	-0.0330523	-0.037104	0.23526	0	0.498621	0	0	0	0.0480157	-0.0149586	0.0629744	0.0480157	1102.96	1236.58
857.25	1163.7	9000	13686.6	0.30875	-0.0686455	-0.0306451	-0.0380004	0.240105	0	1.61393	0	0	0	0.009895	-0.0484179	0.0583129	0.009895	1129.69	1197.71
875.25	884.317	9000	11536.7	0.312083	-0.0392976	-0.000906689	-0.0383909	0.272786	0	1.80975	0	0	0	-0.0064453	-0.0542924	0.0478471	-0.0064453	578.209	1190.43
893.251	1132.12	9000	5369.19	0.315417	-0.0621261	-0.0238868	-0.0382394	0.253291	0	1.61712	0	0	0	-0.0106981	-0.0485137	0.0378155	-0.0106981	1158.84	1105.4
911.251	866.095	9000	-458.298	0.31875	-0.0326048	0.00451559	-0.0371203	0.286145	0	1.70758	0	0	0	-0.0227251	-0.0512274	0.0285023	-0.0227251	617.077	1115.11
929.251	538.118	9000	-190.148	0.322083	-0.000378873	0.0391132	-0.0394921	0.321705	0	1.77143	0	0	0	-0.0353204	-0.053143	0.0178226	-0.0353204	0	1076.24
947.251	562.418	9000	-3551.61	0.325417	-0.000518121	0.0384833	-0.0390014	0.324899	0	1.63628	0	0	0	-0.0418497	-0.0490883	0.00723869	-0.0418497	0	1124.84
965.251	1017.94	9000	-2411.97	0.32875	-0.0408199	-0.0052686	-0.0355513	0.28793	0	1.57881	0	0	0	-0.0497932	-0.0473643	-0.00242892	-0.0497932	852.734	1183.14
