( 13, 21, <, false)
( 12, 21, <, false)
( 11, 21, v, false)
( 11, 21, <, true)
( 11, 20, v, false)
( 11, 20, <, true)
( 11, 19, v, false)
( 11, 19, <, true)
( 11, 18, >, false)
( 11, 18, v, true)
( 11, 18, <, true)
( 12, 18, >, false)
( 12, 18, v, true)
( 13, 18, >, false)
( 13, 18, v, true)
( 14, 18, >, false)
( 14, 18, v, true)
( 15, 18, >, false)
( 15, 18, v, true)
( 16, 18, >, false)
( 16, 18, v, true)
( 17, 18, >, false)
( 17, 18, v, true)
( 18, 18, >, false)
( 18, 18, v, true)
( 19, 18, >, false)
( 19, 18, v, true)
( 20, 18, v, false)
( 20, 17, >, true)
( 20, 17, v, true)
( 20, 17, <, false)
( 19, 17, v, true)
( 19, 17, <, false)
( 18, 17, v, true)
( 18, 17, <, false)
( 17, 17, v, true)
( 17, 17, <, false)
( 16, 17, v, true)
( 16, 17, <, false)
( 15, 17, v, true)
( 15, 17, <, false)
( 14, 17, v, false)
( 14, 17, <, true)
( 14, 16, >, true)
( 14, 16, v, false)
( 14, 16, <, false)
( 14, 15, >, false)
( 14, 15, v, false)
( 14, 15, <, true)
( 14, 14, >, true)
( 14, 14, v, false)
( 14, 14, <, false)
( 14, 13, >, false)
( 14, 13, v, false)
( 14, 13, <, true)
( 14, 12, >, true)
( 14, 12, v, false)
( 14, 12, <, false)
( 14, 11, >, false)
( 14, 11, v, true)
( 14, 11, <, true)
( 15, 11, ^, true)
( 15, 11, >, false)
( 15, 11, v, true)
( 16, 11, ^, true)
( 16, 11, >, false)
( 16, 11, v, true)
( 17, 11, ^, true)
( 17, 11, >, false)
( 17, 11, v, true)
( 18, 11, ^, true)
( 18, 11, >, false)
( 18, 11, v, true)
( 19, 11, ^, true)
( 19, 11, >, false)
( 19, 11, v, false)
( 20, 11, ^, true)
( 20, 11, >, false)
( 20, 11, v, true)
( 21, 11, ^, false)
( 21, 11, >, true)
( 21, 11, v, false)
( 21, 12, <, true)
( 21, 12, ^, false)
( 21, 12, >, true)
( 21, 13, <, true)
( 21, 13, ^, false)
( 21, 13, >, true)
( 21, 14, <, true)
( 21, 14, ^, false)
( 21, 14, >, true)
( 21, 15, <, true)
( 21, 15, ^, false)
( 21, 15, >, true)
( 21, 16, <, true)
( 21, 16, ^, false)
( 21, 16, >, true)
( 21, 17, >, false)
( 22, 17, >, false)
( 22, 17, v, true)
( 23, 17, >, true)
( 23, 17, v, false)
( 23, 16, >, true)
( 23, 16, v, true)
( 23, 16, <, false)
( 22, 16, v, false)
( 22, 15, >, false)
( 22, 15, v, true)
( 23, 15, >, true)
( 23, 15, v, false)
( 23, 14, >, true)
( 23, 14, v, true)
( 23, 14, <, false)
( 22, 14, v, false)
( 22, 13, >, false)
( 22, 13, v, true)
( 23, 13, >, true)
( 23, 13, v, false)
( 23, 12, >, true)
( 23, 12, v, true)
( 23, 12, <, false)
( 22, 12, v, false)
( 22, 11, >, false)
( 22, 11, v, true)
( 23, 11, >, true)
( 23, 11, v, false)
( 23, 10, >, true)
( 23, 10, v, true)
( 23, 10, <, false)
( 22, 10, v, false)
( 22, 10, <, true)
( 22,  9, >, true)
( 22,  9, v, true)
( 22,  9, <, false)
( 21,  9, v, true)
( 21,  9, <, false)
( 21,  9, ^, true)
( 20,  9, v, true)
( 20,  9, <, false)
( 20,  9, ^, true)
( 19,  9, v, false)
( 19,  9, <, true)
( 19,  9, ^, true)
( 19,  8, >, true)
( 19,  8, v, false)
( 19,  8, <, true)
( 19,  7, >, true)
( 19,  7, v, false)
( 19,  7, <, true)
( 19,  6, >, true)
( 19,  6, v, false)
( 19,  6, <, false)
( 19,  5, >, true)
( 19,  5, v, false)
( 19,  5, <, true)
( 19,  4, >, true)
( 19,  4, v, false)
( 19,  4, <, true)
( 19,  3, >, true)
( 19,  3, v, false)
( 19,  2, >, false)
( 20,  2, ^, true)
( 20,  2, >, false)
( 21,  2, ^, false)
( 21,  3, <, false)
( 21,  3, ^, true)
( 20,  3, ^, false)
( 20,  4, ^, true)
( 20,  4, >, false)
( 21,  4, ^, false)
( 21,  5, <, false)
( 21,  5, ^, true)
( 20,  5, ^, false)
( 20,  6, ^, false)
( 20,  6, >, true)
( 20,  7, ^, false)
( 20,  7, >, true)
( 20,  8, >, false)
( 21,  8, >, false)
( 21,  8, v, true)
( 22,  8, >, true)
( 22,  8, v, false)
( 22,  7, >, false)
( 22,  7, <, false)
( 23,  7, ^, true)
( 23,  7, >, false)
( 24,  7, ^, true)
( 24,  7, >, false)
( 25,  7, ^, false)
( 25,  7, >, true)
( 25,  8, <, false)
( 25,  8, ^, true)
( 25,  8, >, true)
( 24,  8, <, false)
( 24,  8, ^, true)
( 23,  8, ^, false)
( 23,  9, >, false)
( 24,  9, ^, false)
( 24,  9, >, false)
( 25,  9, ^, false)
( 25,  9, >, false)
( 26,  9, ^, false)
( 26,  9, v, false)
( 26, 10, <, true)
( 26, 10, ^, true)
( 18,  6, v, true)
( 18,  6, <, true)
( 18,  6, ^, false)
( 18,  7, <, true)
( 18,  7, ^, false)
( 18,  8, <, false)
( 18,  8, ^, false)
( 18,  9, <, true)
( 18,  9, ^, false)
( 18, 10, <, false)
( 18, 10, >, true)
( 17, 10, v, true)
( 17, 10, <, false)
( 16, 10, v, true)
( 16, 10, <, false)
( 15, 10, v, true)
( 15, 10, <, false)
( 14, 10, v, true)
( 14, 10, <, false)
( 13, 10, v, true)
( 13, 10, <, false)
( 13, 10, ^, true)
( 12, 10, v, false)
( 12, 10, <, false)
( 12, 10, ^, true)
( 11, 10, v, true)
( 11, 10, <, true)
( 11, 10, ^, true)
( 12,  9, >, false)
( 12,  9, v, true)
( 12,  9, <, true)
( 13,  9, >, false)
( 13,  9, v, false)
( 14,  9, >, false)
( 14,  9, v, true)
( 15,  9, >, false)
( 15,  9, v, true)
( 16,  9, >, false)
( 16,  9, v, false)
( 17,  9, v, true)
( 16,  8, >, false)
( 16,  8, v, true)
( 16,  8, <, false)
( 15,  8, v, true)
( 15,  8, <, false)
( 14,  8, v, true)
( 14,  8, <, false)
( 13,  8, v, true)
( 13,  8, <, true)
( 17,  8, v, false)
( 17,  7, v, false)
( 17,  7, <, true)
( 17,  6, v, false)
( 17,  6, <, true)
( 17,  5, >, false)
( 17,  5, v, true)
( 17,  5, <, true)
( 18,  5, v, false)
( 18,  4, <, false)
( 17,  4, <, false)
( 16,  4, <, true)
( 16,  4, ^, false)
( 16,  5, <, true)
( 16,  5, ^, false)
( 16,  6, <, true)
( 16,  6, ^, false)
( 16,  7, <, false)
( 15,  7, v, true)
( 15,  7, <, false)
( 14,  7, v, true)
( 14,  7, <, false)
( 13,  7, v, true)
( 13,  7, <, false)
( 12,  7, v, true)
( 12,  7, ^, false)
( 12,  8, <, false)
( 11,  8, ^, false)
( 11,  9, <, false)
( 10,  9, <, false)
( 10,  9, ^, true)
(  9,  9, <, true)
(  9,  9, ^, false)
(  9, 10, <, true)
(  9, 10, ^, false)
(  9, 10, >, true)
(  9, 11, <, true)
(  9, 11, ^, false)
(  9, 11, >, true)
(  9, 12, <, true)
(  9, 12, ^, false)
(  9, 12, >, true)
(  9, 13, ^, false)
(  9, 13, >, true)
(  9, 14, ^, false)
(  9, 14, >, false)
(  9, 15, ^, false)
(  9, 15, >, true)
(  9, 16, ^, false)
(  9, 16, >, true)
(  9, 17, ^, false)
(  9, 17, >, true)
(  9, 18, ^, true)
(  9, 18, >, false)
( 10, 18, ^, false)
( 10, 18, v, true)
( 10, 19, <, false)
( 10, 19, ^, false)
( 10, 20, <, true)
( 10, 20, ^, false)
( 10, 21, <, true)
( 10, 21, ^, false)
( 10, 22, <, true)
( 10, 22, ^, false)
( 10, 23, <, true)
( 10, 23, ^, false)
( 10, 24, <, true)
( 10, 24, ^, false)
( 10, 25, <, true)
( 10, 25, ^, false)
( 10, 26, <, true)
( 10, 26, >, false)
( 10, 14, ^, false)
( 10, 14, >, true)
( 10, 14, v, false)
( 10, 15, ^, false)
( 10, 15, >, false)
( 10, 16, ^, false)
( 10, 16, >, true)
( 10, 17, >, false)
( 11, 17, >, false)
( 11, 17, v, false)
( 12, 17, >, true)
( 12, 17, v, false)
( 12, 16, >, false)
( 12, 16, v, false)
( 12, 16, <, true)
( 12, 15, >, true)
( 12, 15, v, false)
( 12, 15, <, false)
( 12, 14, >, false)
( 12, 14, v, false)
( 12, 14, <, true)
( 12, 13, >, true)
( 12, 13, v, false)
( 12, 13, <, false)
( 12, 12, >, false)
( 12, 12, v, false)
( 12, 12, <, true)
( 12, 11, >, true)
( 12, 11, <, false)
( 11, 11, <, false)
( 11, 11, ^, false)
( 10, 11, v, false)
( 10, 11, ^, false)
( 13, 12, ^, false)
( 13, 12, v, false)
( 15, 13, ^, false)
( 15, 13, >, false)
( 15, 13, v, false)
( 16, 13, ^, false)
( 16, 13, >, true)
( 16, 13, v, false)
( 16, 14, <, true)
( 16, 14, ^, false)
( 16, 14, >, false)
( 16, 15, <, false)
( 16, 15, ^, false)
( 16, 15, >, true)
( 16, 16, <, true)
( 16, 16, >, false)
( 17, 16, >, false)
( 17, 16, v, true)
( 18, 16, >, false)
( 18, 16, v, true)
( 19, 16, >, false)
( 19, 16, v, true)
( 20, 16, v, false)
( 20, 15, v, false)
( 20, 15, <, true)
( 20, 14, v, false)
( 20, 14, <, true)
( 20, 13, v, false)
( 20, 13, <, true)
( 20, 12, <, false)
( 19, 12, <, false)
( 19, 12, ^, true)
( 18, 12, <, false)
( 18, 12, ^, true)
( 17, 12, <, false)
( 17, 12, ^, true)
( 16, 12, <, true)
( 26,  8, v, false)
( 28, 17, v, true)
( 28, 17, <, false)
( 27, 17, v, true)
( 27, 17, <, false)
( 26, 17, v, true)
( 26, 17, <, false)
( 25, 17, v, true)
( 25, 17, <, false)
( 24, 17, v, true)
( 28, 11, <, false)
( 28, 11, ^, true)
( 27, 11, <, false)
( 27, 11, ^, true)
( 26, 11, <, false)
( 26, 11, ^, true)
( 25, 11, v, true)
( 25, 11, <, false)
( 25, 11, ^, true)
( 24, 11, v, true)
( 24, 11, ^, true)
( 11, 15, ^, false)
( 11, 15, v, false)
( 13, 16, ^, false)
( 13, 16, v, false)
( 15, 15, ^, false)
( 15, 15, v, false)
( 17, 14, ^, false)
( 17, 14, >, false)
( 17, 14, v, false)
( 18, 14, ^, false)
( 18, 14, >, false)
( 18, 14, v, false)
( 19, 14, ^, false)
( 19, 14, v, false)
( 19, 15, <, false)
(  0, 30, >, false)
( 28, 30, <, true)
( 27, 30, <, false)
( 26, 30, <, false)
( 25, 30, v, false)
( 25, 30, <, false)
( 24, 30, v, true)
( 24, 30, <, false)
( 23, 30, v, false)
( 23, 30, <, false)
( 22, 30, v, true)
( 22, 30, <, true)
( 23, 29, >, true)
( 23, 29, v, false)
( 23, 29, <, false)
( 23, 28, >, false)
( 23, 28, v, false)
( 23, 28, <, true)
( 23, 27, >, true)
( 23, 27, v, false)
( 23, 27, <, true)
( 23, 26, >, false)
( 23, 26, v, true)
( 23, 26, <, false)
( 22, 26, v, false)
( 22, 26, <, false)
( 22, 26, ^, true)
( 21, 26, v, true)
( 21, 26, <, true)
( 21, 26, ^, false)
( 21, 27, <, true)
( 21, 27, ^, true)
( 21, 27, >, false)
( 22, 27, ^, false)
( 22, 28, <, true)
( 22, 28, ^, false)
( 22, 29, <, false)
( 21, 29, v, false)
( 21, 29, <, true)
( 21, 29, ^, false)
( 21, 28, <, true)
( 24, 28, ^, false)
( 24, 28, >, true)
( 24, 28, v, false)
( 24, 27, >, false)
( 24, 27, v, true)
( 25, 27, ^, false)
( 25, 27, v, false)
( 25, 26, >, false)
( 25, 26, v, true)
( 25, 26, <, true)
( 26, 26, >, false)
( 26, 26, v, true)
( 27, 26, >, false)
( 27, 26, v, true)
( 28, 23, <, true)
( 26, 22, <, true)
( 26, 22, ^, true)
( 17, 15, >, false)
( 18, 13, >, false)
( 18, 13, <, false)
