6.87097	6.35696	-0.0028202	-78.5202	-10.7825	3.69994	0	1.2
6.86791	6.35772	-0.0267653	-83.3086	-2.1634	3.54744	0	1.2
6.75129	6.48277	-0.0267653	-83.3086	-2.1634	3.4731	0	1.2
6.64158	6.63314	0.174373	-195.836	9.08935	3.48072	0	1.2
6.55873	6.74592	2.36029	101.045	162.318	3.49025	0	1.2
6.45976	6.85103	4.31048	280.61	350.742	3.44641	0	1.2
6.32703	6.99603	5.85308	275.822	464.706	3.4731	0	1.2
6.16592	7.20163	6.57462	158.506	481.705	3.48644	0	1.2
6.00175	7.46018	6.86782	36.4014	470.931	3.45594	0	1.2
5.8368	7.70031	7.29138	-253.297	475.48	3.47691	0	1.2
5.65728	7.93047	8.08103	60.3435	488.169	3.47501	0	1.2
5.50384	8.15449	8.08103	60.3435	488.169	3.45022	0	1.2
5.35193	8.39155	9.96684	512.848	556.883	3.45594	0	1.2
5.18545	8.64549	10.5862	618.193	555.925	3.45213	0	1.2
5.00746	8.9094	11.1907	718.749	542.517	3.45404	0	1.2
4.80416	9.25848	11.3163	433.839	514.026	3.48072	0	1.2
4.55942	9.61062	11.7606	548.761	486.254	3.49788	0	1.2
4.31315	9.89218	12.4449	754.662	487.211	3.48072	0	1.2
4.05384	10.1983	13.3585	816.911	513.548	3.45976	0	1.2
3.77152	10.4798	14.2535	934.227	516.66	3.48072	0	1.2
3.4984	10.8297	14.2535	934.227	516.66	3.50741	0	1.2
3.19536	11.2164	15.3534	-109.645	512.829	3.5055	0	1.2
2.83017	11.758	15.5817	-394.555	480.029	3.48644	0	1.2
2.35681	12.4393	15.5886	-746.503	443.398	3.47691	0	1.2
1.92949	13.0499	15.901	-1153.52	394.556	3.46738	0	1.2
1.50523	13.4481	17.0987	-155.135	479.55	3.47119	0	1.2
1.13391	13.8018	18.7339	1173.65	602.373	3.46357	0	1.2
0.901451	14.1762	20.3883	1460.95	637.807	3.47501	0	1.2
0.641373	14.6595	21.0923	771.421	633.497	3.46738	0	1.2
0.256242	15.2019	21.2157	12.4595	594.472	3.47501	0	1.2
-0.17492	15.8011	21.2226	5.27686	542.996	3.45022	0	1.2
-0.688171	16.3435	21.5312	424.262	529.349	3.48835	0	1.2
-1.29118	16.7984	22.1767	1101.82	545.869	3.45785	0	1.2
-1.85123	17.2074	23.1717	1832.05	539.884	3.47691	0	1.2
-2.27319	17.6378	24.2663	1664.46	541.799	3.46738	0	1.2
-2.70972	18.1042	25.4183	84.2854	550.897	3.44641	0	1.2
-3.14702	18.6865	26.0047	-1467.16	571.966	3.49788	0	1.2
-3.14702	18.6865	26.0047	-1467.16	571.966	3.49025	0	1.2
-4.34077	20.1856	16.9854	-3004.23	486.254	3.50169	0	1.2
-5.02204	20.9052	12.5811	-2563.7	436.454	3.5055	0	1.2
-5.67109	21.5343	16.623	-1503.07	465.903	3.49597	0	1.2
-6.2695	22.099	19.6204	2.88257	538.926	3.5055	0	1.2
-6.74976	22.6583	22.4523	733.114	578.909	3.45785	0	1.2
-7.16788	23.2237	26.8151	-28.2419	631.582	3.47691	0	1.2
-7.62742	23.829	30.8975	-729.743	605.006	3.48835	0	1.2
-8.22814	24.5095	31.5765	-562.149	539.884	3.47501	0	1.2
-8.94393	25.2491	30.9049	-384.978	489.127	3.51885	0	1.2
-9.75945	26.0492	29.4219	-59.3665	425.441	3.50932	0	1.2
-10.687	26.8724	29.4219	-59.3665	425.441	3.5055	0	1.2
-11.4864	27.4417	21.3312	721.143	472.367	3.49979	0	1.2
-12.0833	27.8974	18.4253	704.384	574.121	3.48644	0	1.2
-12.707	28.3969	18.4253	704.384	574.121	3.49025	0	1.2
-13.333	28.937	18.2513	-1615.6	512.59	3.48263	0	1.2
-14.0143	29.6075	24.8426	-2858.19	464.945	3.48644	0	1.2
-14.826	30.3831	24.833	-3100	390.007	3.48835	0	1.2
-15.9338	31.3574	18.213	-3195.77	342.123	3.50169	0	1.2
-17.0286	32.3671	19.1804	-3150.28	322.73	3.51313	0	1.2
-18.0213	33.211	26.8572	-2604.4	328.955	3.5055	0	1.2
-19.0808	33.9843	29.8365	-1826.29	375.163	3.5036	0	1.2
-19.7859	34.6709	22.9962	-708.195	448.186	3.49025	0	1.2
-20.3337	35.3261	22.2241	-552.572	562.868	3.47882	0	1.2
-20.995	36.0573	25.4157	-1591.66	589.204	3.49788	0	1.2
-21.7783	36.9035	25.4157	-1591.66	589.204	3.50169	0	1.2
-22.6544	37.887	24.7245	-1898.11	417.301	3.48835	0	1.2
-23.6525	38.9158	21.4722	-1859.81	368.459	3.50741	0	1.2
-24.6775	39.9531	22.0735	-1845.44	342.602	3.50932	0	1.2
-25.8551	41.0954	28.1433	-1845.44	321.533	3.5055	0	1.2
-27.1624	42.1327	34.6249	-1170.28	348.827	3.51122	0	1.2
-28.4452	43.0387	34.6249	168.083	421.85	3.51885	0	1.2
-29.3965	43.9425	34.6249	1393.91	458.242	3.49025	0	1.2
-30.0701	44.7887	29.5454	385.955	518.336	3.49216	0	1.2
-30.8373	45.4354	29.5454	385.955	518.336	3.49788	0	1.2
-31.7073	45.9694	29.6406	-1117.6	686.888	3.49407	0	1.2
-32.6456	46.5755	29.9509	-657.917	538.926	3.49025	0	1.2
-33.5777	47.1371	19.1825	-681.859	412.512	3.49597	0	1.2
-34.7377	48.0907	16.4703	-1215.77	353.854	3.49979	0	1.2
